title,caption,topic,country
وزارة التعليم الليبية تطلق برنامجاً جديداً لتحسين جودة التعليم في المدارس الحكومية,وزير التعليم الليبي خلال مؤتمر صحفي لإطلاق البرنامج، حيث يظهر خلفه شعار الوزارة مع عدد من المعلمين والطلاب المشاركين في الاحتفال. (الجزيرة),تعليم,ليبيا
"** اليمن يطلق خطة اقتصادية جديدة لتعزيز قطاع الزراعة وتحقيق الاكتفاء الذاتي

**",** مزارعون يمنيون يعملون في حقول القمح، وسط جهود الحكومة لتعزيز الإنتاج الزراعي وتحسين الظروف المعيشية (وكالات).,اقتصاد,اليمن
البحرين تطلق مبادرة جديدة لحماية الشعاب المرجانية واستعادة التنوع البيولوجي البحري,غواصون يعملون على زرع شتلات من الشعاب المرجانية قبالة سواحل البحرين في إطار المبادرة البيئية الجديدة (الفرنسية),بيئة,البحرين
خطوات سعودية نحو تعزيز الأمن السيبراني.. انطلاق المؤتمر الأول لتكنولوجيا المعلومات في الرياض,وفود من مختلف القطاعات الحكومية والخاصة تتجمع في القاعة الرئيسية للمؤتمر لمناقشة التحديات والفرص في مجال الأمن السيبراني (الإخبارية السعودية),سياسة,السعودية
انطلاق حملة توعية حول سرطان الثدي في الكويت بمشاركة عدد من الفنانات,"مجموعة من الفنانات الكويتيات خلال إطلاق حملة ""أكتوبر الوردية""، يشاركن في فعاليات توعوية لرفع مستوى الوعي حول سرطان الثدي، وذلك في مركز تجاري شهير بالكويت (الكويت اليوم)",قضايا اجتماعية,الكويت
انفجار عنيف يهز منطقة شرق الخرطوم وارتفاع عدد المصابين,سيارة محترقة وسط الشارع بعد الانفجار الذي وقع في حي النيل شرق العاصمة السودانية، وعناصر من الشرطة يحيطون بمكان الحادث (رويترز),حوادث,السودان
عُمان تطلق حملة وطنية لزراعة مليون شجرة لمكافحة التصحر,مجموعة من المتطوعين يزرعون شتلات الأشجار في منطقة الباطنة، ضمن الحملة الوطنية التي تهدف إلى تعزيز الغطاء النباتي وتقليل تأثير التصحر (الفرنسية),بيئة,عُمان
السعودية تطلق مشروعاً لتوليد الطاقة الشمسية في منطقة الجوف بقدرة 300 ميغاوات,منشآت للطاقة الشمسية تنتشر في صحراء الجوف، تعكس رؤية المملكة في التحول نحو الطاقة المتجددة (وكالات),طاقة,السعودية
زيادة الاعتماد على الطاقة الشمسية في فلسطين.. مشروعات جديدة تضيء المستقبل,أحد المشروعات الجديدة في الضفة الغربية حيث يتم تركيب الألواح الشمسية على أسطح المنازل، مما يعكس الخطوات الإيجابية نحو تحقيق الاستدامة في موارد الطاقة (رويترز),طاقة,فلسطين
انطلاق فعاليات مهرجان الكويت للثقافة والفنون 2023 بمشاركة فنانين من 10 دول عربية,مشهد من افتتاح مهرجان الكويت للثقافة والفنون حيث عرضت أعمال فنية متنوعة في مركز الشيخ جابر الأحمد الثقافي (كويت نيوز),مجتمع,الكويت
البحرين تطلق منصة جديدة لتعزيز الابتكار في قطاع التعليم الرقمي,وزير التربية والتعليم في البحرين خلال مراسم إطلاق المنصة الجديدة، مع خلفية لفرق العمل التقنية في الميدان التعليمي (البحرين اليوم),تقنية,البحرين
رئيس جزر القمر يدعو إلى تعزيز التعاون الإقليمي لمواجهة تحديات الأمن الغذائي,رئيس جزر القمر خلال اجتماع مع وزراء الزراعة من الدول المجاورة لمناقشة استراتيجيات مشتركة للأمن الغذائي (رويترز),سياسة,جزر القمر
الجزائر تكافح تفشي الإنفلونزا الموسمية بإطلاق حملة توعوية شاملة,موظفو وزارة الصحة الجزائرية يقومون بتوزيع منشورات توعوية في الشوارع لتعزيز الوعي حول أهمية التطعيم ضد الإنفلونزا الموسمية (الجزيرة),صحة,الجزائر
عمان تطلق مبادرة لتوسيع نطاق استخدام الطاقة الشمسية في المباني السكنية,تصميم معماري حديث يظهر كيفية تركيب الألواح الشمسية على أسطح المباني السكنية في عمان، حيث تهدف الحكومة لتعزيز استخدام مصادر الطاقة المتجددة (العمانية).,تقنية,عُمان
