title,caption,topic,country
مهرجان الموسيقى الجبلية ينطلق في بشري بمشاركة فنانين شباب من مناطق لبنانية عدة,جمهور متحمس يتجمع أمام منصة مهرجان الموسيقى الجبلية في ساحة بلدة بشري شمال لبنان (رويترز),ثقافة,لبنان
موجة جفاف غير مسبوقة تهدد أرز الشلب في أهوار ذي قار,مزارعون من منطقة الجبايش يقفون وسط مساحات يابسة كانت فيما مضى حقول أرز الشلب المزدهرة، بينما تظهر شقوق عميقة في التربة وتتناثر جذوع نباتات ذابلة على الأرض (الفرنسية),بيئة,العراق
عُمان تدشّن أوّل مركز وطني لتوثيق التراث البحري رقمياً,باحثون عمانيون يفحصون مخطوطات بحرية قديمة باستخدام أجهزة تصوير ثلاثية الأبعاد في متحف بحري بمطرح,تقنية,عُمان
الصومال يطلق أول منصة إلكترونية مخصصة لتسويق المنتجات المحلية باللغات المحلية,مجموعة من الشبان الصوماليين يتصفحون حواسيبهم المحمولة داخل مركز تقني صغير في مقديشو، تظهر على الشاشات واجهات المنصة الجديدة المزينة بمنتجات يدوية تقليدية (رويترز),تقنية,الصومال
موريتانيا تطلق أكبر حملة لإعادة تأهيل غابات الأوكالبتوس لمواجهة التصحر,متطوعون يزرعون شتلات الأوكالبتوس على أطراف مدينة بوتلميت خلال فعاليات اليوم الوطني للغابات (وكالة الأنباء الموريتانية),بيئة,موريتانيا
جيبوتي تطلق أضخم حملة لتنظيف الشواطئ بعد ارتفاع معدلات التلوث البلاستيكي,متطوعون يرتدون سترات صفراء يجمعون النفايات البلاستيكية من شاطئ دوراليه الشهير في جيبوتي (رويترز),بيئة,جيبوتي
ارتفاع ملحوظ في حالات التسمم الغذائي بين أطفال الجنوب اللبناني مع تزايد موجات الحر,طاقم طبي يفحص أطفالاً في أحد مراكز الطوارئ بمدينة صور بعد نقلهم للاشتباه بتسمم غذائي (الجزيرة),صحة,لبنان
أزمة نقص أدوية السكري تثير قلقاً واسعاً بين المرضى في إربد,مواطنون يصطفون أمام صيدلية حكومية في وسط مدينة إربد بحثاً عن علاجات السكري اليومية (الجزيرة),صحة,الأردن
انقطاع مياه الشرب يهدد قرى شمال كردفان وسط احتجاجات شعبية,نساء وأطفال يصطفون حول صهريج ماء مؤقت في قرية نائية، يحملون أواني بلاستيكية انتظارا لملئها (الجزيرة),مجتمع,السودان
ارتفاع أسعار الذرة يشعل مخاوف الأسر في ولايات شرق السودان,سوق شعبية مزدحمة في كسلا تعرض أكياس الذرة البيضاء تحت أشعة الشمس (الفرنسية),اقتصاد,السودان
"نساء جزر القمر يطلقن حملة ""أيدينا في التراب"" لإنقاذ الزراعة التقليدية",سيدات قَمريات يرتدين أزياءً تقليدية ويمسكن بأدوات زراعية بسيطة في حقل مكشوف بجزيرة أنجوان، بينما تحيط بهن أشجار القرنفل والمانجو (رويترز),قضايا اجتماعية,جزر القمر
مدارس الطفيلة تواجه أزمة معلمين مع اقتراب الامتحانات النهائية,صف دراسي في إحدى مدارس محافظة الطفيلة جنوب الأردن يظهر فيه الطلاب دون معلم أثناء حصة دراسية صباحية (الجزيرة),تعليم,الأردن
انطلاق أول دوري نسائي لكرة القدم الشاطئية في الكويت,لاعبات من فرق كويتية يتبادلن التحية قبل صافرة البداية على شاطئ المسيلة في افتتاح البطولة الرسمية الأولى لكرة القدم الشاطئية للسيدات.,رياضة,الكويت
