title,caption,topic,country
"""مبادرة محلية لتعليم اللغة الفرنسية في قرى نائية بجزر القمر""",معلمة تقف أمام تلاميذ يرفعون كتبهم داخل فصل مدرسي ريفي في جزيرة أنجوان (رويترز),تعليم,جزر القمر
تراجع أعداد طيور الفلامينغو في محمية القالة يثير قلق خبراء البيئة الجزائريين,مجموعة من طيور الفلامينغو تحلق فوق مياه ضحلة في محمية القالة الطبيعية شرق الجزائر، وسط أجواء ضبابية وصمت يلف المكان (رويترز),بيئة,الجزائر
السعودية تدشّن أول مزرعة رياح بحرية في الخليج لتعزيز مزيج الطاقة المستدامة,رافعات عملاقة تثبّت تربينات الرياح الضخمة في عرض البحر قبالة سواحل جازان (رويترز),طاقة,السعودية
اندلاع حريق في سوق المباركية التاريخي يوقع إصابات ويوقف الحركة التجارية,رجال الإطفاء يواصلون جهودهم لإخماد النيران وسط حالة من الترقب لدى أصحاب المحلات في سوق المباركية الشهير بالعاصمة الكويت (الجزيرة),حوادث,الكويت
المعارضة الموريتانية تطالب بإصلاحات انتخابية قبل الانتخابات الرئاسية المقبلة,قادة أحزاب المعارضة يتوسطون قاعة الاجتماعات في نواكشوط خلال مؤتمر صحفي مشترك (الجزيرة),سياسة,موريتانيا
منجم جديد للذهب الأخضر.. مشاريع التمور العضوية تعيد رسم الخريطة الزراعية في الإمارات,عمال يجمعون ثمار التمر العضوي في مزرعة بأطراف مدينة العين وسط نخيل باسق يظلل الأرض (الجزيرة),اقتصاد,الإمارات
ارتفاع معدلات الطلاق في الجزائر يثير قلق الجمعيات النسوية وسط مطالب بإصلاحات قانونية,سيدات يشاركن في ندوة توعوية حول حقوق المرأة بمدينة قسنطينة (رويترز),قضايا اجتماعية,الجزائر
المجلس السيادي يدعو لحوار عاجل بين الفصائل وسط تصاعد النزاع بدارفور,أعضاء من المجلس السيادي السوداني خلال اجتماع طارئ لمناقشة تداعيات الاشتباكات في إقليم دارفور (رويترز),سياسة,السودان
عدن تعود للإضاءة جزئياً بعد وصول شحنة وقود إسعافية لمحطات الكهرباء,ناقلات النفط تصطف على رصيف ميناء عدن استعداداً لتفريغ الشحنة وسط تواجد فنيين في زي العمل (رويترز),طاقة,اليمن
"مكتبات الإسكندرية الشعبية تحيي تقليد ""الحكواتي"" لجذب الأطفال للقراءة",مجموعة من الأطفال يجلسون في دائرة حول راوي قصص يرتدي الزي الشعبي في ساحة مكتبة شعبية بالإسكندرية (مصادر محلية),ثقافة,مصر
أمطار غزيرة تُغرق شوارع الدمام وتعطل حركة السير لساعات,سيارات متوقفة وسط تجمعات مياه الأمطار في أحد الشوارع الرئيسية بمدينة الدمام (صحيفة اليوم),حوادث,السعودية
جيبوتي تطلق أول شبكة توزيع كهرباء ذكية لتحسين كفاءة الطاقة في الأحياء السكنية,عامل فني يشرف على تركيب عداد كهرباء ذكي في حي سكني بالعاصمة، في خطوة تهدف لخفض الفاقد وتقديم خدمة مستقرة للمواطنين (الفرنسية),طاقة,جيبوتي
مبادرة نسائية في موروني لتحويل النفايات إلى حدائق منزلية مستدامة,سيدتان من جزر القمر تحملان صناديق تضم نباتات خضراء في حديقة منزلية صغيرة، وأكوام من السماد العضوي تظهر في الخلفية (الجزيرة),مجتمع,جزر القمر
موجة ارتفاع حرارة البحر تهدد الشعاب المرجانية قبالة ساحل طبرق,غواصون ليبيون يوثقون تغيّر ألوان المرجان وسط مياه صافية في البحر الأبيض المتوسط شرق البلاد (رويترز),بيئة,ليبيا
الجزائر تدشن أول منصة إلكترونية وطنية لتداول المنتجات الفلاحية,مزارعون جزائريون يستخدمون أجهزة لوحية لتسعير الخضروات في سوق شعبي بمدينة وهران (رويترز),تقنية,الجزائر
"الإمارات تطلق برنامج ""المهارات الزرقاء"" لتدريب طلاب المدارس على علوم البحار",مجموعة من الطلاب الإماراتيين يرتدون سترات نجاة أثناء مشاركتهم في ورشة تعليمية على شاطئ مدينة كلباء (رويترز),تعليم,الإمارات
الدوحة تستضيف بطولة دولية لرياضة البادل بمشاركة عربية لافتة,لاعبات قطريات وتونسيات خلال مباراة نصف النهائي في بطولة البادل بالدوحة (رويترز),رياضة,قطر
غرق قارب صيد يقل عشرة أشخاص قبالة سواحل وهران وعمليات البحث مستمرة,عناصر الحماية المدنية الجزائرية أثناء تمشيط مياه البحر قرب شاطئ الكرمة في وهران بحثاً عن مفقودين (وكالة الأنباء الجزائرية),حوادث,الجزائر
"انطلاق ""ماراثون عدن للسلام"" بمشاركة 1200 عداء من مختلف المحافظات اليمنية",عداؤون يمنيون ينطلقون من أمام شارع المعلا الرئيسي في افتتاح ماراثون عدن للسلام وسط حضور جماهيري كبير (الفرنسية),رياضة,اليمن
تصادم بين شاحنتين يخلف إصابات ويعطل السير على طريق العين-الوقن,رجال الدفاع المدني والإسعاف في موقع الحادث أثناء انتشال المصابين من بين حطام الشاحنتين قرب مدينة العين (وام),حوادث,الإمارات
انقلاب شاحنة وقود يتسبب في حريق هائل على طريق مدني – الخرطوم,رجال الإطفاء يحاولون السيطرة على ألسنة اللهب وسط دخان كثيف بعد انقلاب شاحنة الوقود قرب قرية طيبة الشيخ عبد الباقي (رويترز),حوادث,السودان
مهرجان مقديشو للسينما يعيد الحياة إلى الشاشة الفيلمية بالصومال,جمهور صومالي يتابع عرض فيلم محلي في قاعة سينما عتيقة تم ترميمها وسط مقديشو (رويترز),ثقافة,الصومال
جيبوتي تطلق أول برنامج وطني لمكافحة داء الملاريا في المناطق الحدودية,فريق صحي جيبوتي يجري فحوصات ميدانية لسكان قرية حدودية ضمن حملة مكافحة الملاريا (الأناضول),صحة,جيبوتي
طرابلس تحتضن سباق الجري الليلي الأول بمشاركة واسعة من الشباب الليبي,المئات من العدّائين ينطلقون في شوارع طرابلس القديمة وسط أجواء احتفالية ليلية (الفرنسية),رياضة,ليبيا
مدارس الضفة الغربية تستأنف نشاطها رغم التحديات وغياب التمويل الدولي,طلاب وطالبات يجلسون على مقاعد دراسية قديمة في إحدى مدارس مدينة رام الله، وسط جداريات تحمل رسومات الأمل وتحديات التعليم (رويترز),تعليم,فلسطين
