title,caption,topic,country
تصاعد الاحتجاجات في بغداد للمطالبة بمكافحة الفساد واستعادة الأموال المنهوبة,مظاهرة حاشدة في ساحة التحرير، حيث يحمل المتظاهرون لافتات تطالب بالشفافية والمحاسبة (رويترز),سياسة,العراق
الكويت تطلق حملة توعوية لحماية الشواطئ من التلوث البلاستيكي,متطوعون يجمعون المخلفات البلاستيكية من الشاطئ خلال فعالية نظمتها وزارة الكويت للبيئة، وسط أجواء من التعاون والحماس للحفاظ على البيئة البحرية (الكويت اليوم),بيئة,الكويت
"مهرجان الأدب السوري يحتفل بالتنوع الثقافي تحت شعار ""الكلمات جسرٌ للتواصل""",كتّاب وشعراء من مختلف المناطق السورية يتجمعون في ساحة الأمويين بدمشق، حيث تعكس لوحاتهم الفنية تجاربهم الإنسانية في زمن الحرب (الأوروبية),ثقافة,سوريا
"""سقوط جرف صخري في ولاية الداخلية العمانية يلحق أضرارًا بـ27 منزلًا""",فرق الدفاع المدني العماني تعمل على إخلاء المنازل المتضررة من جرف صخري انهار جراء الأمطار الغزيرة، وسط مشاهد من الدمار في القرية المحيطة (وزارة التنمية الاجتماعية العمانية).,حوادث,عُمان
انقلاب شاحنة محملة بالأسماك يؤدي إلى إغلاق طريق رئيسي في مقديشو,عناصر من شرطة المرور يحققون في الحادث بعد انقلاب الشاحنة على جانب الطريق بينما يتجمع المارة لمشاهدة الواقعة (وكالة الأنباء الصومالية),حوادث,الصومال
الجزائر تستضيف مؤتمرًا دوليًا حول مكافحة الإرهاب والتطرف العنيف,وزراء داخلية الدول المشاركة في المؤتمر أثناء الجلسة الافتتاحية في الجزائر العاصمة، 3 نوفمبر 2023 (الصحافة الجزائرية),سياسة,الجزائر
المنتخب المغربي يستعد لبدء مشواره في التصفيات الإفريقية بتركيز وطني,لاعبو المنتخب المغربي يقومون بجلسة تدريبية مكثفة استعدادًا لمباراتهم الأولى في التصفيات، حيث يظهر التركيز والتفاني في تحسين الأداء (المنتخب المغربي),رياضة,المغرب
تفاؤل في الأسواق اليمنية بفضل تراجع أسعار المواد الغذائية,تسوق اليمنيون في إحدى الأسواق الشعبية بصنعاء حيث لوحظت إشارات تحسن الأسعار في بعض السلع الأساسية (وكالة الأناضول),اقتصاد,اليمن
حراك شبابي في لبنان يطالب بإصلاحات جذرية وتحسين الظروف المعيشية,آلاف الشباب يشاركون في مظاهرة حاشدة في بيروت، رافعين لافتات تطالب بإسقاط الفساد وتحقيق العدالة الاجتماعية (الوكالة الوطنية).,سياسة,لبنان
"تونس تحتضن مهرجان ""الكتاب في الشارع"" لتعزيز القراءة بين الأجيال الجديدة","مجموعة من الشباب يتفاعلون مع كتب متنوعة في مهرجان ""الكتاب في الشارع"" الذي يقام في ساحة القصبة، حيث تمتلئ الأجواء بألوان الثقافة وأصوات الطابع التونسي (وكالة تونس أفريقيا للأنباء).",قضايا اجتماعية,تونس
جيبوتي تطلق حملة وطنية للتوعية بأهمية التطعيم ضد الأمراض المعدية,إطلاق الحملة الوطنية في العاصمة جيبوتي بحضور وزير الصحة، حيث يتم توزيع المنشورات واللقاحات على السكان (الأناضول),صحة,جيبوتي
فعالية ثقافية يمانية تحتفي بالفن الشعبي وتراث الأجداد في صنعاء,مجموعة من الفنانين اليمنيين يقدمون عروضاً فنية تقليدية ترتكز على التراث الشعبي، مع احتشاد الجمهور في ساحة الفعالية للتفاعل والاستمتاع بالألوان والنغمات المميزة (الجزيرة).,ثقافة,اليمن
"""تعليم عسير تطلق برنامجاً جديداً لتطوير مهارات المعلمين في المدارس""",مجموعة من المعلمين المشاركين في ورشة العمل لتطوير المهارات التدريسية في أحد المراكز التعليمية بعسير (مواقع التواصل),تعليم,السعودية
شباب عدن يتجمعون لإطلاق مبادرة تحفيز القراءة في المجتمع,"مجموعة من الشباب في عدن يتبادلون الكتب في فعالية ""مكتبة الشارع""، حيث تتصدر الابتسامات الوجوه مع تزايد الإقبال على القراءة (الجزيرة)",مجتمع,اليمن
