title,caption,topic,country
احتجاجات طلابية في بيروت للمطالبة بتخفيض الرسوم الجامعية بالدولار,طلاب يحتشدون أمام مدخل إحدى الجامعات الخاصة وسط العاصمة بيروت رافعين لافتات تطالب بحق التعليم للجميع (الأناضول),تعليم,لبنان
مبادرة تطوعية لترميم منازل الأسر محدودة الدخل في أبها تجمع شباب الحي,متطوعون ينقلون مواد البناء ويطلون جدران أحد المنازل القديمة وسط حي شعبي في مدينة أبها جنوب السعودية (واس),مجتمع,السعودية
الحكومة اللبنانية تعلن بدء مشاورات موسعة لإجراء إصلاحات مصرفية قبل استئناف المفاوضات مع صندوق النقد,اجتماع وزاري في السراي الحكومي بوسط بيروت، حيث يظهر وزراء المالية والاقتصاد يناقشون خطة إصلاح القطاع المصرفي (رويترز),سياسة,لبنان
مبادرة شعبية لترميم المدارس التاريخية في الجبل الأخضر لمواجهة تدهور البنية التعليمية,متطوعون من سكان الجبل الأخضر يباشرون صيانة جدران مدرسة تعود لفترة الخمسينيات (رويترز),مجتمع,ليبيا
تراجع منسوب المياه في بحيرة قبر عزيز يهدد الحياة البرية بجنوب ليبيا,منظر لبحيرة قبر عزيز وقد تقلصت مساحتها، بينما تظهر قطعان الإبل تبحث عن الماء قرب ضفافها الجافة (الجزيرة),بيئة,ليبيا
حريق ضخم يلتهم سوق مواد البناء في جيبوتي ويخلّف خسائر فادحة,رجال إطفاء جيبوتيون يحاولون السيطرة على ألسنة اللهب وسط السوق التقليدية في حي بلبلا (وكالات),حوادث,جيبوتي
البحرين تطلق شبكة مستشعرات بحرية لرصد التغيرات المناخية في الخليج,باحثون بحرينيون يثبتون أجهزة استشعار متطورة على عوامة بحرية قبالة ساحل الجفير (وكالة أنباء البحرين),تقنية,البحرين
مبادرة شبابية في نواكشوط لتجميل الأحياء القديمة وإحياء الذاكرة الموريتانية,متطوعون شباب يزينون جدران حي العون بلوحات فنية تعكس التراث الموريتاني الشعبي (الجزيرة),مجتمع,موريتانيا
"انطلاق مهرجان ""قرطاج للكتاب"" بحضور أدباء من أربع قارات في تونس العاصمة",مجموعة من الزوار يتجمعون أمام جناح دور نشر تونسية وسط أجواء احتفالية في افتتاح المهرجان الوطني للكتاب بقرطاج (الأناضول),ثقافة,تونس
جدل في الأردن بعد مصادقة البرلمان على تعديلات قانون الجمعيات الأهلية,نواب أردنيون يتناقشون بحماس خلال جلسة التصويت في قبة البرلمان بعمان (المصور: رعد محمد/الجزيرة),سياسة,الأردن
الحكومة القمرية تعلن عن خطة لتطوير الموانئ لزيادة الصادرات الزراعية,عمال يفرغون حاويات من شحنات الفانيليا والزيوت العطرية في ميناء موروني الرئيسي بجزر القمر (رويترز),اقتصاد,جزر القمر
الكويت تطلق منصة تداول عقاري رقمية لتعزيز الشفافية ومراقبة الأسعار,موظف في وزارة العدل الكويتية يستعرض واجهة المنصة الإلكترونية الجديدة على شاشة حاسوبه في مقر الوزارة. (رويترز),اقتصاد,الكويت
المغرب يطلق أول بورصة تداول للمنتجات الزراعية لدعم الفلاحين الصغار,افتتاح البورصة الجديدة في مكناس بحضور ممثلين عن الحكومة والجمعيات الفلاحية (وكالة المغرب العربي للأنباء),اقتصاد,المغرب
ارتفاع معدلات الهجرة الداخلية من القرى إلى المدن يثير تساؤلات حول مستقبل الأرياف المغربية,شباب من إحدى القرى الأطلسية يستعدون لصعود حافلة متجهة نحو مدينة مراكش بحثاً عن فرص عمل جديدة (عدسة محلية),مجتمع,المغرب
البحرين تطلق مبادرة وطنية لدعم الأرامل وتوفير فرص عمل مستدامة لهن,مجموعة من النساء البحرينيات خلال ورشة تدريب مهني أقيمت في أحد مراكز تمكين المرأة بمنطقة المحرق، ضمن جهود رسمية لتنشيط سوق العمل للنساء الأكثر احتياجاً (الأوروبية),قضايا اجتماعية,البحرين
مبادرة محلية لإحياء الصناعات اليدوية تلاقي إقبالاً واسعاً في السلط,نساء من السلط يعرضن منتجات يدوية من النسيج والخزف في أحد أسواق المدينة التراثية (الأردنية),مجتمع,الأردن
البحرين تدشن أول محطة عائمة لتخزين الغاز المسال لدعم أمن الطاقة,فرق هندسية تشرف على الرسو الأول للمنصة العائمة في ميناء خليفة بن سلمان (الشرق الأوسط),طاقة,البحرين
مهرجان الشعر الصحراوي ينطلق في سبها بمشاركة شعراء من مختلف أنحاء ليبيا,شاعر ليبي يؤدي قصيدة أمام جمهور متنوع تحت خيمة تراثية في ساحة سبها الرئيسية (الأناضول),ثقافة,ليبيا
ارتفاع أسعار الذرة يفاقم أزمة الخبز في الخرطوم وسط تراجع الإمدادات,طوابير مواطنين أمام مخبز في أحد أحياء الخرطوم يبحثون عن الخبز وسط قلق حيال ارتفاع الأسعار ونقص الدقيق (الجزيرة),اقتصاد,السودان
مصر تعلن تشغيل أول محطة لتحويل النفايات الصلبة إلى طاقة كهربائية في القليوبية,أعمال صيانة في المولدات الجديدة بمحطة تحويل النفايات إلى طاقة بمدينة شبرا الخيمة شمال القاهرة (رويترز),طاقة,مصر
البرلمان العراقي يصوّت بالأغلبية على إجراء انتخابات محلية مبكرة في محافظتين متنازع عليهما,أعضاء البرلمان العراقي أثناء جلسة تصويت حاسمة في مبنى المجلس ببغداد، وسط حضور إعلامي مكثف (رويترز),سياسة,العراق
