title,caption,topic,country
حملة تطوعية لزراعة الأشجار المثمرة في لواء الكورة لمواجهة التصحر,متطوعون وأطفال يشاركون في غرس شتلات الزيتون بمحاذاة أحد الوديان في ريف إربد (الجزيرة),بيئة,الأردن
"مهرجان ""عيون القيروان"" يحتفي بفن الزخرفة الحديثة وسط إقبال جماهيري واسع",فنانة تونسية تضع اللمسات الأخيرة على لوحة زخرفية معروضة أمام الزوار في معرض القيروان (الصحافة التونسية),ثقافة,تونس
الصومال تعلن اكتشاف حقل نفطي جديد قبالة سواحل بونتلاند,منصة تنقيب بحرية ترفع العلم الصومالي قبالة شواطئ مدينة بوصاصو، حيث تجري أعمال المسح الجيولوجي لاكتشاف الحقل النفطي الجديد (وكالات),اقتصاد,الصومال
الاتحاد المغربي لكرة القدم يعلن عن إطلاق برنامج تطوير البنية التحتية للملاعب القروية,مجموعة من الأطفال يركضون خلف الكرة على ملعب ترابي في قرية نائية بإقليم سطات، بينما يشرف مهندس وموظف من الاتحاد على تقييم أرضية الملعب (رويترز),رياضة,المغرب
الكويت تطلق برنامجاً لتمويل الشركات الصغيرة في مجال الزراعة المائية,مزارعون كويتيون يعاينون أحواض الزراعة المائية الجديدة داخل إحدى المنشآت الحديثة في منطقة الوفرة جنوب البلاد (تصوير: صحيفة القبس),اقتصاد,الكويت
عُمان تطلق حملة وطنية للوقاية من السمنة بين الأطفال في المدارس,طلاب وطالبات يشاركون في فعاليات رياضية ضمن حملة توعوية في إحدى مدارس مسقط (الوكالة العمانية),صحة,عُمان
شباب القصيم يتوج بطلاً لدوري كرة قدم الصالات للمرة الأولى في تاريخه,لاعبو شباب القصيم يحتفلون بالكأس وسط تشجيع جماهيري في صالة رياضية بمدينة بريدة (واس),رياضة,السعودية
حريق ضخم يلتهم مستودع أثاث في منطقة الصناعية بالدوحة دون تسجيل إصابات,رجال إطفاء قطريون يعملون لساعات للسيطرة على ألسنة اللهب المتصاعدة من المستودع المحترق (الدوحة – وكالة الأنباء القطرية),حوادث,قطر
"غزة.. أمهات يطلقن مبادرة ""أمل العائدين"" لدعم الأسر المتضررة من فقدان المساكن",ثلاث سيدات يجلسن أمام خيمة مؤقتة، يُوزعن وجبات ساخنة على الأطفال في أحد أحياء شمال غزة (الجزيرة),قضايا اجتماعية,فلسطين
أزمة في بطولة كرة الطائرة التونسية بعد انسحاب فريقين احتجاجاً على قرارات التحكيم,لاعبون من ناديي المستقبل الرياضي بالمرسى وصفاقس يغادرون ملعب قاعة الرائد البجاوي بصفاقس وسط حالة من الفوضى، فيما يحاصر بعض المشجعين الطاقم التحكيمي على جانب الملعب، ووجوههم تعكس الغضب والاستياء (الصورة خاصة بالجزيرة).,رياضة,تونس
