title,caption,topic,country
دراسة قطرية: ارتفاع مستويات القلق الاجتماعي بين المراهقين بسبب الضغوط الأكاديمية,مجموعة من طلاب المرحلة الثانوية أثناء جلسة دعم نفسي في إحدى المدارس بالدوحة (الجزيرة),قضايا اجتماعية,قطر
عُمان تعلن اكتشاف حقول غاز جديدة في محافظة الوسطى وتخطط لزيادة الإنتاج,منصة تنقيب عن الغاز في إحدى صحارى محافظة الوسطى تحت أشعة الشمس الحارقة، مع عمال يشرفون على المعدات الثقيلة (رويترز),طاقة,عُمان
"نادي ""تسيكانغو"" يحقق أول فوز له بالدوري الممتاز في جزر القمر",لاعبون من نادي تسيكانغو يحتفلون بتسجيل هدف في ملعب موروني الرئيسي وسط حضور جماهيري محدود (رويترز),رياضة,جزر القمر
نادي تجكجة يفتتح أكاديمية جديدة لتطوير مواهب كرة القدم في قلب نواكشوط,مجموعة من الأطفال يرتدون زي النادي أثناء تدريبات صباحية في ملعب الأكاديمية الجديد بنواكشوط (الجزيرة),رياضة,موريتانيا
السودان يسعى لبناء أول محطة كهرومائية صغيرة لدعم الريف في دارفور,فنيون سودانيون يشرفون على وضع الأساسات بجانب مجرى نهر في ولاية غرب دارفور وسط معدات البناء البسيطة (الفرنسية),طاقة,السودان
الإمارات تعلن عن مبادرة للوساطة في الأزمة بين السودان وتشاد,وزير الخارجية الإماراتي عبد الله بن زايد خلال لقاء دبلوماسي مع نظيره التشادي في أبوظبي (وام),سياسة,الإمارات
عائلات فلسطينية تقيم مخيماً احتجاجياً في غزة للمطالبة بإعادة بناء منازلها المدمرة,"أطفال يجلسون تحت أغطية بلاستيكية وسط أنقاض منازل مدمرة في حي الشجاعية شرق غزة، بينما ترفع لافتة كُتب عليها ""نريد سقفاً آمناً لأطفالنا"" (رويترز)",قضايا اجتماعية,فلسطين
شركات اتصالات سودانية تطلق خدمة تحويل الأموال عبر الهواتف المحمولة في المناطق الريفية,موظفة محلية تشرح لمزارع آلية استخدام تطبيق الدفع الإلكتروني في إحدى قرى ولاية الجزيرة (الصحافة السودانية),تقنية,السودان
حملة شبابية في حلب لترميم الأسواق التاريخية بعد الزلزال,متطوعون شباب يزيلون الأنقاض من إحدى الأزقة القديمة في سوق المدينة، بينما يشرف مختصون على تثبيت الجدران المتصدعة (الصحافة السورية),مجتمع,سوريا
إطلاق أول منصة رقمية لتتبع المنتجات الزراعية المحلية بين مدن الجنوب الليبي,مجموعة من المزارعين الليبيين يستخدمون أجهزة لوحية لفحص بيانات المحاصيل في حقل قرب سبها (رويترز),تقنية,ليبيا
الإمارات تعلن عن مبادرة دبلوماسية جديدة لدعم الحوار الليبي,وزير الدولة الإماراتي للشؤون الخارجية خلال لقائه مبعوث الأمم المتحدة في مقر الوزارة بأبوظبي (وام),سياسة,الإمارات
انهيار مبنى سكني في تعز يسفر عن مقتل وإصابة عدة عائلات,رجال إنقاذ يبحثون بين أنقاض مبنى منهار وسط تجمهر سكان الحي في منطقة الجحملية بتعز (الجزيرة),حوادث,اليمن
"معرض ""النيل مصدر إلهام"" يسلط الضوء على دور النهر في التراث المصري",لوحة فنية تجسد مشهد الحياة اليومية على ضفاف النيل في إحدى قاعات العرض بالقاهرة (الجزيرة),ثقافة,مصر
موريتانيا تدشن أول محطة لتحلية مياه البحر لتعزيز الأمن المائي في نواكشوط,مسؤولون موريتانيون يضغطون على زر التشغيل إيذاناً بانطلاق أعمال المحطة الجديدة على شاطئ العاصمة نواكشوط (المكتب الإعلامي لوزارة المياه),اقتصاد,موريتانيا
حريق ضخم في سوق المباركية التاريخي يودي بخسائر مادية جسيمة,رجال الإطفاء يطوّقون المحال المتضررة وسط دخان كثيف في سوق المباركية بمدينة الكويت (وكالة الأنباء الكويتية),حوادث,الكويت
البحرين تطلق أول صندوق استثماري لدعم مشاريع الطاقة المتجددة المحلية,وزير الصناعة البحريني يوقع اتفاقية تأسيس الصندوق وسط حضور ممثلين عن شركات ناشئة في مجال الطاقة (رويترز),اقتصاد,البحرين
حملات تطوعية في حمص لإعادة تشجير الغابات المتضررة من الحرائق,متطوعون شباب وغابة الحراج الجبلية في حمص خلال زرع شتلات الصنوبر بعد حرائق الصيف الماضي (الجزيرة),بيئة,سوريا
ارتفاع أسعار الأسماك يثير قلق التجار والمستهلكين في نواكشوط,بائعون يعرضون أنواعاً مختلفة من الأسماك الطازجة في سوق ميناء الصيادين بالعاصمة نواكشوط وسط ازدحام الزبائن وأجواء مشمسة (الجزيرة),اقتصاد,موريتانيا
ليبيا تدشّن أول مركز للصيانة الذكية للطائرات المسيرة في مطار معيتيقة,فنيون ليبيون يجرون اختبارات على طائرة مسيرة داخل حظيرة صيانة حديثة في مطار معيتيقة بطرابلس (وكالة الأنباء الليبية),تقنية,ليبيا
محمية جزر فرسان.. الأمل السعودي للحفاظ على التنوع البيولوجي البحري,سرب من طيور القشلة يحلق فوق الشعاب المرجانية الصافية، بينما تلوح في الأفق أشجار المنغروف الكثيفة على الشريط الساحلي لجزر فرسان.,بيئة,السعودية
السعودية تدشن أول محطة شمسية عائمة لتوليد الكهرباء في بحيرة دومة الجندل,ألواح شمسية عائمة على سطح بحيرة دومة الجندل خلال ساعات الصباح الأولى (واس),طاقة,السعودية
مهرجان الموروث الشعبي في إب يحيي أغاني الرعاة ويعيد إحياء الحكايات القديمة,فتيات يرتدين زياً تراثياً يمشين في ساحة مهرجان بوسط إب، بينما يقدم كبار السن عرضاً غنائياً من الموروث الفلاحي (الصحافة اليمنية),ثقافة,اليمن
شباب جيبوتي يتأهلون لنهائي بطولة منطقة شرق أفريقيا لكرة السلة لأول مرة,فرحة لاعبي منتخب جيبوتي لكرة السلة بعد صافرة النهاية، ومشجعون يرفعون أعلام بلادهم في مدرجات الصالة الرياضية (وكالة الأنباء الجيبوتية),رياضة,جيبوتي
