title,caption,topic,country
مقتل 15 شخصاً في غارة جوية استهدفت سوقاً شعبياً في مقديشو,آثار الدمار في سوق بكارا بعد الغارة الجوية، حيث تنتشر debris والأدوات المكسورة بين الحطام وسط الصدمة التي تسيطر على السكان المحليين (رويترز),حوادث,الصومال
تزايد مبادرات التوعية بالصحة النفسية في عمان لمواجهة التحديات الاجتماعية,أحد اللقاءات التفاعلية التي نظمتها جمعيات أهلية في مسقط، حيث يتبادل المشاركون الخبرات حول أهمية الدعم النفسي في المجتمع العماني (الجزيرة),قضايا اجتماعية,عُمان
عمان تُطلق برنامجاً وطنياً لتعزيز تعليم الفنون في المدارس,طلاب في مدرسة حكومية في مسقط يشاركون في ورشة عمل رسم خلال إطلاق البرنامج الجديد، حيث يسعى لتعزيز مهارات الفنون والإبداع (الصورة من وزارة التربية والتعليم العمانية).,تعليم,عُمان
قطر تستضيف مؤتمراً دولياً حول الابتكار الرقمي في التعليم العالي,جانب من المؤتمر الدولي حول الابتكار الرقمي في التعليم العالي في الدوحة، حيث يتواجد أبرز خبراء التعليم لمناقشة مستقبل التعلّم الرقمي (رويترز),تقنية,قطر
وزارة الصحة الأردنية تُطلق حملة للتوعية بأهمية تطعيم الأطفال ضد الأمراض الوبائية,طفل في أحد المراكز الصحية في عمان يتلقى تطعيمه تحت إشراف أحد الممرضين، وسط اهتمام من الأهل بمتابعة العملية، حيث تسعى الوزارة إلى زيادة نسبة التغطية بالتطعيمات الأساسية (تصوير عايدة العيسى - الجزيرة نت),صحة,الأردن
"""المختبرات السودانية.. تتجه نحو تطوير لقاحات محلية لمكافحة الأمراض""",فريق من العلماء والباحثين في أحد المختبرات السودانية يقومون بإجراء الأبحاث على عينات بكتيرية في بيئة معملية متطورة (الجزيرة),صحة,السودان
الحكومة اللبنانية تطلق خطة شاملة لتعزيز استخدام الطاقة الشمسية,صورة تظهر صفوفًا من الألواح الشمسية مثبتة على أسطح المنازل في بيروت، في إطار جهود الحكومة لزيادة الاعتماد على مصادر الطاقة المتجددة.,طاقة,لبنان
الإمارات تطلق استراتيجية جديدة للطاقة المتجددة حتى عام 2030,وزير الطاقة والبنية التحتية في الإمارات خلال مؤتمر صحفي يعلن عن تفاصيل الاستراتيجية الجديدة، حيث يظهر في الخلفية نموذج لمحطة شمسية حديثة تمثل جزءاً من جهود الدولة لتعزيز استخدام الطاقة النظيفة (الاتحاد).,طاقة,الإمارات
انطلاق دوري كرة القدم الصومالي.. أندية جديدة وأمل الجيل الشاب,لاعبو الفرق المشاركة في الدوري الصومالي يتدربون في ملعب جديد تم تجهيزه بموارد محلية قبل انطلاق البطولة، مما يعكس تطور الرياضة في البلاد (الصومال اليوم),رياضة,الصومال
مهرجان الثقافة والفنون في مقديشو يسعى لإبراز هوية الصومال الفنية,فنانون محليون يقدمون عرضاً موسيقياً في قلب مقديشو خلال مهرجان الثقافة والفنون، مع توافد مئات الزوار للاستمتاع بالعروض المتنوعة التي تعكس التراث الثقافي الغني للصومال. (الشرق الأوسط),ثقافة,الصومال
