title,caption,topic,country
المعارضة السورية تطالب بإجراءات دولية عاجلة لحماية المدنيين في إدلب,متظاهرون يحملون لافتات مطالبة بحماية المدنيين أثناء وقفة احتجاجية في مدينة إدلب بعد تصاعد الأعمال القتالية (الجزيرة),سياسة,سوريا
انطلاق دوري قطر لكرة السلة بمشاركة 12 فريقًا محليًا,لاعبو فريق السد يحتفلون بعد تسجيل نقطة حاسمة في المباراة الافتتاحية لدوري كرة السلة في أكاديمية أسباير، وسط حماس الجماهير الموجودة في المدرجات (الجزيرة),رياضة,قطر
المغرب يخطط لإنشاء أول محطة طاقة شمسية عائمة في البحر الأبيض المتوسط,تصميم مبتكر لمحطة الطاقة الشمسية العائمة المزمع إنشاؤها قبالة سواحل مدينة العرائش، حيث ستكون هذه المحطة رائدة في استخدام الطاقة المتجددة في المنطقة (المغرب 24).,طاقة,المغرب
مبادرات مجتمعية في فلسطين لتعزيز الوعي البيئي بين الشباب,مجموعة من الشباب الفلسطينيين يشاركون في حملة لتنظيف الشواطئ وتعزيز الوعي البيئي في قطاع غزة، حيث يقومون بجمع النفايات وتوزيع المنشورات التوعوية (الجزيرة),مجتمع,فلسطين
تزايد حالات مرض الملاريا في السودان يثير القلق وسط الأمطار الغزيرة,فريق صحي يوزع الناموسيات المشبعة بالمبيدات في إحدى القرى المتضررة من انتشار الملاريا في ولاية النيل الأزرق، مع تدابير للحد من تفشي المرض (مواقع محلية).,صحة,السودان
تصاعد حوادث الغرق في نهر النيل بسبب ارتفاع درجات الحرارة وحالة الطقس,مجموعة من المتطوعين يبحثون عن المفقودين في نهر النيل بعد غرق قارب يحمل مجموعة من الصيادين في ولاية النيل الأبيض (إعلام محلي),حوادث,السودان
اليمن يواجه أزمة مياه حادة تفاقم معاناة السكان في المحافظات الجنوبية,عائلة يمنية تسحب المياه من بئر شبه جاف في إحدى القرى بمحافظة أبين، حيث تكافح للحصول على مياه الشرب وسط ارتفاع درجات الحرارة (الجزيرة),قضايا اجتماعية,اليمن
"** السودان يطلق مشروعاً طموحاً للطاقة الشمسية لتعزيز استقلالية الطاقة

**",** وزير الطاقة السوداني خلال مراسم توقيع اتفاقية مشروع الطاقة الشمسية في الخرطوم، حيث يشارك في الحدث ممثلون عن شركات عالمية ومحلية (وكالة الأنباء السودانية).,طاقة,السودان
معاناة النازحين في الصومال تتفاقم مع ارتفاع أسعار المواد الغذائية,أطفال نازحون يجلسون أمام خيمة مؤقتة في مخيم للاجئين بالقرب من مقديشو، حيث يواجهون ظروفاً صعبة في ظل الغلاء المتزايد وندرة الموارد الأساسية (رويترز),قضايا اجتماعية,الصومال
الكويت تطلق برنامجاً جديداً لتحفيز الابتكار في الشركات الصغيرة والمتوسطة,جانب من المؤتمر الذي تم فيه الإعلان عن البرنامج الجديد في قاعة مؤتمرات الغرف التجارية، حيث تجمع رواد الأعمال والمستثمرين المحليين (الجزيرة),اقتصاد,الكويت
