title,caption,topic,country
الجزائر تطلق مبادرة لتعزيز البنية التحتية الرقمية في المدارس,"وزير التعليم الجزائري يتحدث خلال حفل إطلاق مبادرة ""مدرستي الرقمية"" لتزويد المدارس بالأدوات التكنولوجية وإدماج التعليم الإلكتروني في المناهج الدراسية (الأمانة العامة للحكومة).",تقنية,الجزائر
المملكة العربية السعودية تطلق برنامجاً جديداً لتطوير مهارات المعلمين في التعليم الرقمي,معلمون في ورشة عمل تعليمية يتلقون تدريبات على استراتيجيات التعليم الرقمي الحديثة في أحد المراكز التعليمية بالرياض (واس),تعليم,السعودية
الحكومة العراقية تعلن عن خطة إنعاش اقتصادي لمواجهة التحديات الحالية,وزير التخطيط العراقي خلال مؤتمر صحفي في بغداد يعلن تفاصيل الخطة الاقتصادية الجديدة بحضور عدد من المسؤولين (الأناضول),سياسة,العراق
الحكومة الكويتية تعلن عن خطة جديدة لتعزيز الشفافية في إدارة الميزانية العامة,وزير المالية يتحدث خلال مؤتمر صحفي حول الخطوات الجديدة لتحسين إدارة المالية العامة والشفافية (الكويت اليوم),سياسة,الكويت
باحثون يستعرضون استراتيجيات تعزيز التعليم المهني في السودان خلال مؤتمر دولي,المشاركون في المؤتمر الدولي حول التعليم المهني يعقدون ورشة عمل في الخرطوم، وسط نقاشات حيوية حول تطوير المناهج وتوسيع فرص التدريب (الأناضول),تعليم,السودان
ليبيا تطلق منصة جديدة لدعم الابتكار التكنولوجي في الشركات الناشئة,صورة تبرز مجموعة من رواد الأعمال الليبيين خلال فعاليات إطلاق المنصة الجديدة في العاصمة طرابلس، حيث يتبادلون الأفكار والنقاشات حول كيفية تعزيز الابتكار في قطاع التكنولوجيا (الأناضول).,تقنية,ليبيا
السودان يعلن عن مشروع طاقة شمسية لتلبية احتياجات الريف,صورة للباحثين السودانيين أثناء عملهم في أحد حقول الطاقة الشمسية الجديدة بهدف توفير الكهرباء للمناطق الريفية (مكتب الإعلام الوزاري),طاقة,السودان
"انطلاق مهرجان ""ألوان ليبيا"" للفنون التشكيلية في طرابلس لتعزيز الهوية الثقافية","لوحات فنية متنوعة تعكس التراث الليبي والثقافة المحلية، خلال افتتاح مهرجان ""ألوان ليبيا"" الذي يضم أعمال فنانين من مختلف المدن الليبية. (الأناضول)",ثقافة,ليبيا
"مهرجان ""ألوان بيروت"": إحياء التراث الثقافي والفني في قلب العاصمة اللبنانية","مشهد من مهرجان ""ألوان بيروت"" حيث يتفاعل الزوار مع الفنانين المحليين في عروض حية تعكس التنوع الثقافي اللبناني وسط الأجواء الاحتفالية في ساحة النجمة. (الوكالة الوطنية للإعلام)",ثقافة,لبنان
الصومال يشهد قفزة في الاستثمارات الزراعية مع دعم من الحكومة والشركاء الدوليين,مزارعون في الصومال يعملون في حقولهم باستخدام تقنيات حديثة لتحسين إنتاجية المحاصيل (الأخبار الصومالية),اقتصاد,الصومال
المنتخب السوري للشباب يحقق انتصاراً تاريخياً في بطولة غرب آسيا,لاعبو المنتخب السوري يحتفلون بعد تسجيل هدف الفوز في المباراة الافتتاحية للبطولة، وسط أجواء حماسية في الملعب (الوكالة السورية للأنباء).,رياضة,سوريا
انطلاقة عام دراسي جديد: جيبوتي تطلق مشروعا لتحديث المناهج التعليمية,معلمون وطلاب في إحدى المدارس الابتدائية في جيبوتي خلال حصة دراسية تحت إشراف وزارة التعليم (الشرق الأوسط),تعليم,جيبوتي
جزر القمر تستعد لإطلاق مشروع لاستخدام الطاقة الشمسية في القرى النائية,فريق من المهندسين في جزر القمر يعملون على تركيب الألواح الشمسية في قرية نائية لتحسين الوصول إلى الطاقة المستدامة (رويترز),بيئة,جزر القمر
حريق ضخم يلتهم سوق المباركية في الكويت ويخلّف أضراراً جسيمة,رجال الإطفاء في الكويت يحاولون السيطرة على النيران المشتعلة في إحدى زوايا سوق المباركية الشهير، حيث لوحظ تصاعد الدخان الكثيف في السماء (صحيفة الأنباء).,حوادث,الكويت
البرلمان الصومالي يوافق على مشروع قانون لتعزيز الشفافية في إدارة المساعدات الإنسانية,جلسة برلمانية حماسية تشهد مناقشات حول مشروع القانون الجديد الذي يستهدف تحسين إدارة المساعدات الإنسانية وتوزيعها بشكل عادل (الجزيرة),سياسة,الصومال
جيبوتي تحتفل بيوم البيئة العالمي بحملة تنظيف واسعة في العاصمة,متطوعون يشاركون في حملة تنظيف شاطئ جيبوتي، حيث جمعوا النفايات وأعادوا الحياة إلى المناطق الساحلية (الجزيرة).,مجتمع,جيبوتي
الحوثيون يعلنون اكتشاف حقول نفط جديدة في صعدة ويخططون لتطويرها,عمال في أحد حقول النفط بمديرية صعدة، حيث تشير التقارير إلى وجود احتياطات نفطية هامة قد تعزز الاقتصاد المحلي (رويترز),طاقة,اليمن
الصومال تطلق حملة تطعيم وطنية ضد الحمى الشوكية لمكافحة تفشي المرض,فريق طبي في الصومال يقوم بتطعيم الأطفال في إحدى المدارس ضمن الحملة الوطنية للتطعيم ضد الحمى الشوكية (الصحافة الصومالية),صحة,الصومال
الجزائر تُطلق مشروعاً طموحاً لإعادة تشجير المناطق الجافة لمواجهة تغير المناخ,عمال يزرعون الأشجار في منطقة جافة قرب العاصمة الجزائرية ضمن المبادرة الوطنية لإعادة التشجير (الخبر الجزائرية),بيئة,الجزائر
الصومال يسعى لتعزيز الاستثمار في قطاع الزراعة بالاعتماد على التكنولوجيا الحديثة,مزارعون يستخدمون تقنيات الري الذكي في حقولهم بالقرب من العاصمة مقديشو (رويترز),اقتصاد,الصومال
"لبنان ينظم أول مهرجان رقمي للتكنولوجيا الحديثة تحت شعار ""ابتكار للغد""",مجموعة من الشباب اللبنانيين يشاركون في ورش عمل تعليمية حول البرمجة وتطوير التطبيقات خلال المهرجان الذي يقام في بيروت (النهار),تقنية,لبنان
جيبوتي تستضيف البطولة الإقليمية للشباب في كرة القدم على أرضها,لاعبو فرق الشباب من مختلف الدول العربية يتنافسون في ملعب الاستاد الوطني في العاصمة جيبوتي، وسط أجواء حماسية ودعوات الجماهير. (الجزيرة),رياضة,جيبوتي
تونس تستعد لإطلاق مشروع الطاقة الشمسية العملاق بحلول 2025,صورة لحقول شاسعة من الألواح الشمسية التي تتجه نحو الأفق، حيث تعكس أشعة الشمس في منطقة من الجنوب التونسي، في مشروع يهدف إلى تعزيز قدرة البلاد في إنتاج الطاقة المتجددة (وكالة الأنباء التونسية).,طاقة,تونس
حريق هائل يلتهم مصنعًا للمواد الكيميائية في الدار البيضاء ويخلف أضرارًا جسيمة,سحب كثيفة من الدخان الأسود تتصاعد من المصنع المحترق، بينما تجهز فرق الإطفاء لمواجهة النيران التي أسفرت عن انفجارات متكررة (المغرب 24),حوادث,المغرب
منتخب قطر لكرة القدم يستعد لمواجهة صعبة أمام المنتخب السعودي في تصفيات كأس العالم,لاعبو منتخب قطر يتدربون في الملعب قبل المباراة المرتقبة ضد المنتخب السعودي، وسط أجواء حماسية تهدف لتحقيق الفوز والتأهل (الجزيرة),رياضة,قطر
أزمة المياه في الأردن: مطالبات فورية لتحسين توزيع المياه في الأحياء المحرومة,فتيات من حي فقير في عمان يحملن دلوين من الماء في انتظار دورهن في الحصول على المياه العذبة (الجزيرة),قضايا اجتماعية,الأردن
انطلاق مهرجان الكويت للسينما العربية بمشاركة أبرز المخرجين والممثلين,حفل الافتتاح يضم سجادة حمراء مزدحمة بالمشاهير والمبدعين العرب، حيث أبهرت أجواء الفعالية الحضور بأجواء فنية مميزة (الكويت اليوم),ثقافة,الكويت
"""سوريا تطلق مشروعاً جديداً لتعزيز التعليم الإلكتروني في المناطق الريفية""",معلمون في مدرسة ريفية بسوريا يتلقون تدريباً على استخدام الوسائل التعليمية الإلكترونية ضمن مبادرة لتحسين مستوى التعليم في المناطق النائية (الأونروا).,تعليم,سوريا
ليبيا تشهد مبادرة جديدة لتعزيز حقوق المرأة في المجتمع المحلي,مجموعة من النساء الليبيات يتناقشن في ورشة عمل حول تمكين المرأة في طرابلس (الجزيرة),قضايا اجتماعية,ليبيا
