title,caption,topic,country
معارضة جزر القمر تطالب بتعديلات دستورية للحد من سلطات الرئيس,أعضاء في البرلمان المعارض يناقشون مقترحات الإصلاح السياسي في أحد مباني الجمعية الوطنية بموروني – وكالة الأنباء الفرنسية,سياسة,جزر القمر
بغداد تعلن خطة لتأمين سد الموصل وسط تحذيرات من محاولات تخريبية,قوة من الشرطة الاتحادية العراقية تعزز من وجودها قرب سد الموصل شمال العراق وسط تشديدات أمنية ملحوظة (رويترز),سياسة,العراق
"100 معلم ومعلمة يبدؤون برنامج ""تمكين"" للمهارات الرقمية في رأس الخيمة","معلمون إماراتيون خلال ورشة عمل لتطوير المهارات الرقمية ضمن برنامج ""تمكين"" في إحدى مدارس رأس الخيمة (المكتب الإعلامي لحكومة رأس الخيمة)",تعليم,الإمارات
تزايد حالات عمالة الأطفال في حلب مع تصاعد الأزمات الاقتصادية,طفل يحمل صناديق بلاستيكية في أحد أسواق حلب القديمة، ويحيط به بائعون ومارة (الجزيرة),قضايا اجتماعية,سوريا
شركات ناشئة لبنانية تُطلق أول منصة إلكترونية مجانية لتبادل الأدوات الطبية بين المستشفيات,رائدات أعمال من فريق التطوير يحملن أجهزة لوحية داخل مقر الشركة الناشئة وسط بيروت (الأناضول),تقنية,لبنان
مدارس الخليل تعتمد التعليم المدمج لتعويض الفاقد التعليمي بعد العدوان الأخير,طلاب وطالبات في إحدى مدارس الخليل يتلقون دروسهم بين الصفوف التقليدية وجلسات التعلم عبر الأجهزة اللوحية (رويترز),تعليم,فلسطين
اليمن يفتتح أول محطة رياح لتوليد الكهرباء في محافظة المهرة,توربينات الرياح الجديدة ترتفع فوق الكثبان الساحلية في المهرة بينما عمال محليون يراقبون بدء التشغيل التجريبي (الجزيرة),طاقة,اليمن
معرض للأزياء التقليدية في موروني يسلّط الضوء على تراث المرأة القمرية,نساء يرتدين أزياء تقليدية ملونة خلال عرض في مركز ثقافي وسط العاصمة موروني (الفرنسية),ثقافة,جزر القمر
السعودية تدشّن أول محطة عائمة لتحلية المياه بالطاقة الشمسية في البحر الأحمر,فرق هندسية سعودية تشرف على تركيب الألواح الشمسية على محطة عائمة قبالة سواحل أملج، في مشهد يبرز التقدّم التقني لمشاريع الطاقة المستدامة بالمملكة (واس),طاقة,السعودية
نقص الأدوية الطبية يفاقم معاناة مرضى الكلى في مستشفيات نابلس,ممرضة تراقب جلسة غسيل كلى لمريض في أحد مستشفيات نابلس وسط رفوف شبه فارغة من المستلزمات الطبية (رويترز),صحة,فلسطين
