title,caption,topic,country
تحذيرات من تصاعد أزمة المياه الجوفية في الجبل الأخضر الليبي,مزارعون ليبيون يتفقدون بئر مياه جافة في سهل الجبل الأخضر شرقي البلاد، حيث تظهر تشققات الأرض نتيجة قلة الأمطار وتراجع منسوب المياه الجوفية (رويترز),بيئة,ليبيا
مستشفيات الجزائر تواجه ضغطاً غير مسبوق مع تفشي حمى الضنك في الجنوب,فريق طبي يرتدي ملابس وقائية يجهز غرفة طوارئ في مستشفى أدرار لاستقبال مصابين بحمى الضنك (الأناضول),صحة,الجزائر
الدوحة تحتفي بالخط العربي بأكبر جدارية تفاعلية في سوق واقف,زوار من أعمار مختلفة يتجمعون حول فنان يخط حروفاً عربية عملاقة على جدار أبيض في ساحة سوق واقف (الجزيرة),ثقافة,قطر
مهرجان الطائف للورد ينعش حركة السياحة الداخلية ويعيد إحياء المهن التقليدية,سيدات يرتدين أزياء محلية يشاركن في تقطير ماء الورد وسط حقول طائفية مزدهرة وحضور لافت للزوار المحليين (رويترز),ثقافة,السعودية
"""الإسكندرية الذكية"".. تطبيق جديد لإدارة مواقف السيارات يخفف أزمة المرور الساحلية",شباب يختبرون أجهزة حجز مواقف السيارات الذكية لأول مرة أمام كورنيش الإسكندرية,تقنية,مصر
"مهرجان ""أغاني الفرات"" في دير الزور يحتفي بالتراث الموسيقي المحلي ويستقطب المئات",فرقة موسيقية شعبية تؤدي عروضها على مسرح مفتوح بجانب نهر الفرات في دير الزور، وسط حضور جماهيري واسع (رويترز),ثقافة,سوريا
دمشق تدشّن أول محطة طاقة ريحية على السفوح الغربية لجبل قاسيون,عنفات ريحية بيضاء تدور ببطء على تلال قريبة من ضواحي دمشق، بينما يظهر جبل قاسيون في الخلفية تحت سماء صيفية صافية (سانا),طاقة,سوريا
مبادرة شبابية لإحياء الحرف التقليدية في مدينة سوسة,مجموعة من الشباب التونسيين خلال ورشة لتعليم صناعة الفخار التقليدي وسط المدينة العتيقة في سوسة (الصورة من الجمعية التونسية للحرف اليدوية),مجتمع,تونس
نادي السالمية الكويتي يعلن تعاقده مع مدرب تونسي لقيادة الفريق الموسم المقبل,رئيس نادي السالمية يقدم القميص الرسمي للمدرب التونسي الجديد خلال مؤتمر صحفي في مقر النادي بحضور عدد من وسائل الإعلام (كونا),رياضة,الكويت
حادث اصطدام قطار بسيارة نقل يودي بحياة ثلاثة أشخاص في صفاقس,عناصر من الحماية المدنية يحيطون بموقع الحادث بالقرب من سكة القطار في إحدى ضواحي صفاقس (رويترز),حوادث,تونس
"البحرين تحتفي بمرور نصف قرن على تأسيس فرقة ""دارسي الفنون"" الشعبية","راقصون وراقصات بالزي التقليدي البحريني يؤدون رقصة ""العاشوري"" خلال الاحتفال في المنامة (رويترز)",ثقافة,البحرين
عمان تعلن إطلاق مشروع وطني للطاقة الشمسية في صحراء الوسطى,عمال وفنيون يشرفون على تركيب ألواح شمسية في منطقة واسعة وسط الرمال الحمراء بمحافظة الوسطى، ضمن مراحل تدشين المشروع الجديد للطاقة المتجددة (وكالة الأنباء العمانية),اقتصاد,عُمان
السعودية تعلن عن مشروع لتطوير محطات تحلية مياه جديدة على البحر الأحمر بقيمة 1.8 مليار دولار,موقع مقترح لمحطات التحلية الجديدة على الساحل الغربي للمملكة أثناء زيارة ميدانية لوزير البيئة والمياه (وزارة البيئة السعودية),اقتصاد,السعودية
الدوحة تستضيف مؤتمر الوساطة الإقليمية بمشاركة وفود من السودان وليبيا ولبنان,كبار المسؤولين يجتمعون في قاعة مزينة بالأعلام العربية تحت رعاية وزارة الخارجية القطرية (وكالة الأنباء القطرية),سياسة,قطر
"مهرجان ""ألوان الجنوب"" في نجران يشعل النقاش حول تمكين المرأة في الحرف اليدوية",شابات سعوديات يعرضن منتجاتهن التقليدية من السعف والنسيج في أحد أجنحة مهرجان نجران السنوي (واس),قضايا اجتماعية,السعودية
جزائريون يطلقون حملات لمقاطعة حفلات الأعراس الكبرى بسبب تكاليفها الباهظة,قاعة أعراس فخمة خاوية من الضيوف بعد إعلان بعض العائلات إلغاء حجوزاتها تضامناً مع حملة المقاطعة (تصوير محلي),قضايا اجتماعية,الجزائر
مفاوضات القاهرة: ضغوط أوروبية جديدة لإنهاء الانقسام الفلسطيني قبل الانتخابات,مقر المخابرات العامة المصرية حيث تجري جولات الحوار بين وفدي حركتي فتح وحماس (رويترز),سياسة,فلسطين
"مدرّسات عراقيات يطلقن مبادرة ""درسي في الحقل"".. ومناهج العلوم تنتقل للبيئة الريفية",مجموعة من الطالبات يشاركن في تجربة علمية وسط أحد البساتين القريبة من مدينة البصرة (الجزيرة),تعليم,العراق
ارتفاع نسبي في إصابات الملاريا بمقديشو يثير قلق الفرق الطبية,عمال صحة يرتدون سترات واقية يفحصون أطفالاً في مركز طبي بضواحي مقديشو (رويترز),صحة,الصومال
شباب الإمارات يحققون ذهبية كرة الطائرة الشاطئية لأول مرة في تاريخ البطولة الخليجية,الفريق الإماراتي يحتفل برفع الكأس بين الرمال الذهبية على شاطئ كاسر الأمواج في أبوظبي، وسط تصفيق الجماهير المحلية (رويترز),رياضة,الإمارات
الأردن يطلق حملة وطنية لمكافحة السمنة بين طلاب المدارس الحكومية,فحص طلاب مدرسة حكومية في عمان من قبل فريق طبي ضمن فعاليات الحملة الوطنية لمكافحة السمنة (بترا),صحة,الأردن
تصاعد ظاهرة التسرب المدرسي في الأرياف الجزائرية يدق ناقوس الخطر الاجتماعي,تلاميذ يحملون حقائبهم يسيرون على طريق ترابي في منطقة ريفية بولاية باتنة شرقي الجزائر (الجزيرة),قضايا اجتماعية,الجزائر
تراجع الصادرات الزراعية الفلسطينية بنسبة 15% خلال الربع الأول من 2024,مزارع في قطاع غزة يقوم بجني ثمار الطماطم في أحد الحقول المتضررة جراء القيود المفروضة على الحركة (رويترز),اقتصاد,فلسطين
بغداد تطلق أول بوابة إلكترونية موحدة للخدمات الحكومية للمواطنين,موظفون حكوميون يشرحون آلية استخدام البوابة الإلكترونية لمواطنين داخل مركز خدمي حديث في العاصمة العراقية بغداد، حيث تظهر شاشات كبيرة تعرض واجهة البوابة الجديدة ومواطنون يجرّبون الخدمة لأول مرة (الفرات نيوز),تقنية,العراق
مصرع خمسة أشخاص بحريق ضخم داخل فندق شعبي في كربلاء والتحقيقات جارية,فرق الدفاع المدني تنتشل جثث الضحايا وسط ألسنة اللهب والدخان الكثيف بينما يحاول رجال الإطفاء السيطرة على الحريق في أحد أحياء كربلاء القديمة (الفرات نيوز),حوادث,العراق
اكتشاف فسيفساء أثرية نادرة تعود للعهد الروماني في ضواحي سوسة,فريق من علماء الآثار يفحصون تفاصيل فسيفساء تاريخية في موقع الحفريات قرب الساحل التونسي (وكالة تونس أفريقيا للأنباء),ثقافة,تونس
موسم جني الأعشاب الطبية يغير نمط الحياة في قرى الأطلس المتوسط,نساء من قرية جبلية في الأطلس يحملن سلال الأعشاب الطبية وسط المنحدرات الخضراء في الصباح الباكر (الجزيرة),قضايا اجتماعية,المغرب
المغرب يوقع اتفاقيات جديدة لتعزيز صادرات الصناعات الغذائية نحو أسواق غرب أفريقيا,وزير الصناعة المغربي خلال مراسم التوقيع مع ممثلي شركات تصدير في الرباط (رويترز),اقتصاد,المغرب
زيادة ملحوظة في إقبال الكويتيين على زراعة الأسطح وسط دعوات لتعزيز الأمن الغذائي,مواطن كويتي يعاين شتلات طماطم في حديقة صغيرة فوق سطح منزله بحي القرين (الجزيرة),مجتمع,الكويت
معلمون فلسطينيون يبتكرون برنامجاً للتعلّم عن بعد في مخيم جباليا رغم ضعف الإنترنت,طالبة فلسطينية تجلس أمام هاتف محمول داخل غرفة بسيطة في مخيم جباليا بينما تتابع درساً إلكترونياً أعدّه معلمو المنطقة (الأناضول),تعليم,فلسطين
انهيار مبنى سكني في غزة يودي بحياة عائلة كاملة ويشرد عشرات السكان,فرق الإنقاذ الفلسطينية تبحث بين أنقاض مبنى مكون من أربعة طوابق في حي الرمال بغزة بينما يحاول الأهالي المساعدة وانتشال العالقين (رويترز),حوادث,فلسطين
الجزائر تتوَّج ببطولة شمال إفريقيا للأندية لكرة اليد بعد فوز دراماتيكي على الترجي التونسي,لاعبو المجمع البترولي الجزائري يحتفلون مع الجماهير بعد صافرة النهاية في قاعة حرشة حسان بالجزائر العاصمة (وكالة الأنباء الجزائرية),رياضة,الجزائر
حريق في مجمع سكني بمنطقة الدفنة يسفر عن إصابات طفيفة بين السكان,رجال الإطفاء القطريون يرشون المياه لإخماد الحريق بينما يقف بعض السكان في الخارج بقلق قرب مدخل المجمع (رويترز),حوادث,قطر
تزايد المبادرات الشبابية لتنظيف الشواطئ في جيبوتي لمكافحة التلوث البلاستيكي,شباب متطوعون يحملون أكياس نفايات أثناء جمع المخلفات على ساحل تاجورة (رويترز),مجتمع,جيبوتي
افتتاح أول مدرسة ثانوية بحرية في مصراتة تتيح للطلاب التدريب العملي على صيانة السفن,طلاب داخل ورشة عمل ميكانيكية بجانب سفينة تدريب راسية على رصيف ميناء مصراتة (الأناضول),تعليم,ليبيا
ليبيا تدشن أول محطة عائمة لتوليد الكهرباء بالطاقة الشمسية في خليج سرت,ألواح شمسية مثبتة على منصة عائمة قبالة سواحل سرت مع فنيين يشرفون على بدء التشغيل (رويترز),طاقة,ليبيا
مهرجان الشعر الفصيح ينطلق في صيدا بمشاركة شعراء من أنحاء لبنان,منصة المهرجان في قلعة صيدا البحرية تتزين بديكورات تراثية وأضواء خافتة، بينما يلقي أحد الشعراء قصيدته أمام جمهور متنوع مساء أمس,ثقافة,لبنان
مبادرة محلية لإنقاذ التعليم الريفي تجمع تطوعي في كردفان,معلمون متطوعون يدرسون تحت شجرة كبيرة للتلاميذ في إحدى قرى كردفان، يستخدمون سبورات يدوية وأدوات بسيطة وسط نقص حاد في الإمكانيات (الجزيرة),مجتمع,السودان
تزايد ظاهرة التسرب المدرسي بين الفتيات في المناطق الريفية الأردنية يثير قلق الأهالي,مجموعة من الفتيات في قرية بمحيط الكرك يغادرن مبنى المدرسة في منتصف النهار بينما تظهر علامات القلق على وجوه أولياء الأمور (الجزيرة),قضايا اجتماعية,الأردن
فيضان مفاجئ يجتاح مدينة سنار ويغمر عشرات المنازل ويشرد سكانها,رجال ونساء يحملون متاعهم ويسيرون وسط مياه الفيضان بجوار منازل غمرتها المياه بالكامل (الجزيرة),حوادث,السودان
سلطنة عُمان تعلن مبادرة إقليمية جديدة لحماية الممرات البحرية في بحر العرب,سفينة دورية عمانية تبحر قرب ميناء الدقم أثناء تدريبات مشتركة مع قوات خفر السواحل (الأناضول),سياسة,عُمان
وزارة الاتصالات تطلق أول شبكة وطنية لشحن السيارات الكهربائية في المدن الكبرى المصرية,عامل مصري يقوم بتثبيت محطة شحن للسيارات الكهربائية بجانب شارع رئيسي في مدينة الإسكندرية، 10 يونيو/حزيران 2024 (رويترز),تقنية,مصر
انهيار مبنى سكني في تعز يودي بحياة 6 أشخاص ويشرّد عشرات العائلات,قوات الإنقاذ تواصل البحث بين أنقاض مبنى منهار في أحد أحياء مدينة تعز القديمة وسط تجمهر السكان المحليين (الأوروبية),حوادث,اليمن
زحف الرمال يهدد المزارع العضوية في القصيم والحلول تتسابق للإنقاذ,مزارعون سعوديون يراقبون تجمع الرمال حول أشجار النخيل في مزرعة عضوية بمحافظة القصيم (رويترز),بيئة,السعودية
الصومال يطلق حملة للتوعية بمخاطر سوء التغذية لدى الأطفال في المناطق الريفية,عامل صحة محلي يفحص طفلاً صغيراً في قرية قرب مدينة بيدوا ضمن حملة توعية حول التغذية الصحية (رويترز),صحة,الصومال
"قطر تدشّن ""مدينة الطاقة الشمسية"" الأكبر في المنطقة لتعزيز الاكتفاء الكهربائي",ألواح شمسية تمتد على مساحة واسعة من صحراء قطر خلال حفل التدشين الرسمي للمجمع الجديد بحضور مسؤولين حكوميين (الدوحة نيوز),طاقة,قطر
ارتفاع معدلات تسرب التلاميذ من المدارس الريفية يثير قلق الأسر في شمال كردفان,مجموعة من الأطفال يسيرون على طريق ترابي في إحدى قرى شمال كردفان باتجاه مدرسة متواضعة البناء وسط الأراضي الزراعية الجافة (الجزيرة),قضايا اجتماعية,السودان
برنامج صحي جديد في صفاقس لمكافحة السمنة بين الأطفال,مجموعة من الأطفال يشاركون في أنشطة رياضية جماعية داخل إحدى المدارس الابتدائية بمدينة صفاقس ضمن فعاليات برنامج التوعية الصحية (رويترز),صحة,تونس
جيبوتي تعلن عن مبادرة وساطة جديدة لخفض التوتر بين إثيوبيا وإريتريا,وزير خارجية جيبوتي محمود علي يوسف يتحدث خلال مؤتمر صحفي في العاصمة جيبوتي بحضور دبلوماسيين من الاتحاد الأفريقي، 19 يونيو 2024 (رويترز),سياسة,جيبوتي
