title,caption,topic,country
شركات اتصالات سودانية تدشن خدمات الإنترنت الفضائي في دارفور لتعزيز التواصل,أحد الأبراج الجديدة لشبكات الاتصالات وسط قرية في ولاية غرب دارفور حيث تجري عملية تركيب أجهزة الاستقبال الفضائي (الخرطوم-الجزيرة),تقنية,السودان
ارتفاع نسبة المتطوعين في حملات تنظيف الشواطئ السعودية مع اقتراب الصيف,متطوعون يرتدون قمصاناً بيضاء يجمعون النفايات من شاطئ جدة مع غروب الشمس (الشرق الأوسط),مجتمع,السعودية
إصابة 6 أشخاص بجروح متفاوتة في تصادم بين شاحنتين على شارع الشيخ خليفة بالبحرين,فرق الدفاع المدني خلال محاولتها رفع إحدى الشاحنتين المتضررتين من موقع الحادث صباح اليوم (الصحافة البحرينية),حوادث,البحرين
من بغداد إلى البصرة.. نساء العراق يرفعن شعار حق العمل بأمان,مجموعة من النساء العاملات في مشغل للخياطة بحي الشورجة وسط بغداد (الجزيرة),قضايا اجتماعية,العراق
مستشفيات حلب تواجه أزمة نقص الأدوية الحيوية وسط ارتفاع الحالات المزمنة,صيدلي يُرتب رفوف الأدوية شبه الفارغة في أحد مستودعات المشفى الجامعي بحلب، وإلى جانبه مرضى ينتظرون صرف وصفاتهم الطبية (الجزيرة),صحة,سوريا
جدل في الكويت حول تدريس الموسيقى في المدارس الحكومية بعد قرار وزاري جديد,معلم موسيقى يشرف على مجموعة من الطلاب في أحد الفصول الدراسية بمدرسة حكومية في الكويت (الجزيرة),تعليم,الكويت
"أطباء غزة يطلقون مبادرة ""نبض الحياة"" للتوعية بأمراض القلب بين الأطفال",طاقم طبي فلسطيني ينظم ورشة تفاعلية للأطفال حول الوقاية من أمراض القلب في إحدى مدارس مدينة غزة (الجزيرة),صحة,فلسطين
معرض فني في رام الله يحتفي بالخط العربي التراثي في ظل الحرب,زوار يتأملون لوحات الخط العربي المزينة بآيات وأشعار فلسطينية داخل قاعة المعرض في رام الله (الجزيرة),ثقافة,فلسطين
قطر تعلن تأسيس أول مركز تداول إقليمي للغاز المسال في الخليج,رافعات ضخمة تعمل في أحد أرصفة ميناء راس لفان الصناعي أثناء تفريغ حاويات الغاز المسال (رويترز),اقتصاد,قطر
مهرجان الشعر العُماني ينطلق في نزوى بمشاركة واسعة من الشباب والشاعرات,مجموعة من الشعراء الشبان يلقون قصائدهم أمام جمهور متفاعل في قاعة دار نزوى للثقافة (الجزيرة),ثقافة,عُمان
"مهرجان ""الأطلس للموسيقى الأمازيغية"" يعيد إحياء التراث الشعبي في أزرو",فرقة شعبية تؤدي رقصات أمازيغية تقليدية أمام جمهور من مختلف الأعمار بساحة البلدة الرئيسية في أزرو (الجزيرة),ثقافة,المغرب
تلوث مياه الشواطئ يهدد التنوع البيولوجي في جزر القمر,مجموعة من الأطفال يلعبون بالقرب من شاطئ شهد تغير لون المياه بسبب مخلفات الصيد (الأناضول),بيئة,جزر القمر
مبادرة نسوية جديدة في أسيوط تعيد للنساء الحرف اليدوية بريقها,سيدات مصريات من قرية ريفا يجتمعن حول طاولة يطرزن أقمشة ملونة ضمن ورشة عمل حرفية في أحد مراكز شباب أسيوط (الجزيرة),مجتمع,مصر
مجلس السيادة الانتقالي يدعو إلى مؤتمر شامل لحلحلة الأزمة الدستورية في السودان,أعضاء المجلس السيادي يجتمعون في قاعة مغلقة وسط إجراءات أمنية مشددة بالخرطوم (رويترز),سياسة,السودان
