title,caption,topic,country
جيبوتي تستضيف بطولة شرق إفريقيا لكرة القدم تحت 17 عامًا لأول مرة,تجمع شباب رياضيون من مختلف الدول في ملعب جيبوتي أثناء حفل الافتتاح، بينما ترفرف الأعلام الوطنية في الأفق (رويترز),رياضة,جيبوتي
انطلاق فعاليات ملتقى الابتكار التكنولوجي في فلسطين بمشاركة دولية واسعة,قاعة المؤتمر تشهد حضوراً كبيراً من المتخصصين في التكنولوجيا وريادة الأعمال، حيث يتبادلون الأفكار والابتكارات الحديثة (مواقع التواصل الاجتماعي),تقنية,فلسطين
ثلاثة جرحى في حادث تصادم مروع على الطريق السريع الرابط بين الرباط والدار البيضاء,سيارة محطمة نتيجة حادث تصادم بين مركبتين، حيث تواجدت فرق الإسعاف في الموقع لنقل الجرحى إلى المستشفى. (الأنباء المغربية),حوادث,المغرب
العراق يحتفل بإطلاق مهرجان بابل الدولي للثقافات والفنون,جانب من حفل افتتاح مهرجان بابل الدولي وسط أجواء من الفرح والاحتفالات، حيث يتجمع الزوار حول المعالم الأثرية (الجزيرة),ثقافة,العراق
"موريتانيا تحتفل بعودة مهرجان ""التراث الثقافي"" بعد توقف دام عامين",فرقة موسيقية محلية تؤدي رقصات تقليدية خلال افتتاح مهرجان التراث الثقافي في نواكشوط، حيث احتشد الجمهور للاستمتاع بالعروض الفلكلورية (موقع المهرجان الرسمي).,ثقافة,موريتانيا
الأردن يطلق مشروعاً لتوليد الطاقة الشمسية في المناطق النائية,عمال يقومون بتركيب الألواح الشمسية في منطقة جبلية نائية بالأردن، حيث يهدف المشروع إلى توفير الطاقة المتجددة لسكان القرى المعزولة (الأناضول),طاقة,الأردن
مبادرة زراعية جديدة في فلسطين تهدف لتعزيز الأمن الغذائي والممارسات المستدامة,مجموعة من المزارعين الفلسطينيين خلال ورشة عمل زراعية تهدف لتبادل المعرفة حول تقنيات الزراعة المستدامة وسط مزرعة خضراء في الضفة الغربية.,بيئة,فلسطين
الجزائر تحتضن البطولة العربية للألعاب المائية وسط مشاركة واسعة,صورة من حوض السباحة الرئيسي في الجزائر العاصمة يظهر فيه السباحون يتنافسون خلال البطولة العربية للألعاب المائية، مع لافتات تحمل أسماء الدول المشاركة (الجزيرة),رياضة,الجزائر
تدهور البيئية البحرية في ليبيا يثير مخاوف الصيادين المحليين,صيادون ليبيون يشكون من تلوث المياه وندرة الأسماك خلال جولة في البحر بالقرب من سواحل مدينة بنغازي، بينما يحاول أحدهم إصلاح شباك الصيد التالفة (رويترز).,بيئة,ليبيا
تزايد حالات العنف الأسري في فلسطين... مطالبات بتعزيز الحماية القانونية للنساء,نساء فلسطينيات يشاركن في وقفة احتجاجية أمام مقر وزارة الشؤون الاجتماعية في رام الله للتنديد بظاهرة العنف الأسري وتردي أوضاعهن القانونية (الجزيرة),قضايا اجتماعية,فلسطين
تألق لاعبي الوداد البيضاوي في كأس إفريقيا للأندية.. إسقاط النجم الساحلي التونسي,لاعبو الوداد البيضاوي يحتفلون سوياً بعد تسجيل هدف الفوز في مباراة نصف النهائي أمام النجم الساحلي، مع تفاعل الجماهير في مدرجات ملعب محمد الخامس بالدار البيضاء. (الجزيرة),رياضة,المغرب
ليبيا تطلق مشروعاً جديداً للطاقة الشمسية لتعزيز الاستدامة البيئية,موظفون يقومون بتركيب الألواح الشمسية في موقع المشروع الجديد بالقرب من طرابلس، مع ظهور الشمس الساطعة في السماء (الجزيرة),طاقة,ليبيا
ارتفاع معدلات التعليم في موريتانيا يواجه تحديات مجتمعية جديدة,طلاب يُناقشون في فصل دراسي بمدرسة في نواكشوط، وسط جهود لتنمية الوعي التعليمي (الجزيرة),قضايا اجتماعية,موريتانيا
