title,caption,topic,country
منتخب العراق للسباحة يحقق 5 ميداليات في البطولة العربية بالقاهرة,سباحو العراق يرفعون علم بلادهم وسط حوض السباحة بعد التتويج بالميداليات (الاتحاد العراقي للسباحة),رياضة,العراق
انهيار جزء من واجهة مبنى سكني بالرياض ولا إصابات بين السكان,فرق الدفاع المدني السعودي تفرق الحشود حول المبنى المتضرر وسط حي سكني وسط العاصمة الرياض (الجزيرة),حوادث,السعودية
انتشال جثث 5 صيادين بعد غرق قاربهم قبالة سواحل جزيرة موهيلي,رجال الإنقاذ وأهالي الضحايا يتجمعون على الشاطئ وأمواج البحر في الخلفية تحمل شباك الصيد الممزقة (رويترز),حوادث,جزر القمر
صيادو الأسماك في صور يواجهون خسائر فادحة بسبب تراجع محاصيل البحر,قوارب صيد صغيرة راسية على شاطئ مدينة صور، وصيادون يجلسون قرب شباكهم الخالية من الغلّة (الجزيرة),اقتصاد,لبنان
أزمة نقص المعلمين تؤرق المدارس القروية في موريتانيا مع انطلاق العام الدراسي,طلاب يقفون في طابور الصباح أمام مدرسة من الطين في إحدى القرى الموريتانية النائية (الأناضول),تعليم,موريتانيا
مصر تطلق برنامجاً جديداً لتدريب المعلمين على مناهج العلوم الرقمية في الريف,معلمون ومعلمات يشاركون في ورش عمل لتدريس العلوم الرقمية بإحدى مدارس محافظة المنيا (رويترز),تعليم,مصر
احتدام الخلافات السياسية يؤخر تشكيل الحكومة الانتقالية في السودان,اجتماع لقادة أحزاب سودانية رئيسية في أحد فنادق الخرطوم وسط نقاشات متوترة بشأن خارطة الطريق السياسية (رويترز),سياسة,السودان
جامعات عراقية تعتمد نظام التعليم التعاوني لتحسين فرص توظيف الخريجين,مجموعة من طلاب جامعة بغداد أثناء تنفيذ مشروع تطبيقي مشترك مع إحدى شركات البرمجيات المحلية داخل قاعة دراسية حديثة (رويترز),تعليم,العراق
"الأردن يشهد ارتفاعاً في حالات الحصبة.. ""الصحة"" تطلق حملة تطعيم وطنية",أطفال يتلقون لقاحات الحصبة في أحد المراكز الصحية بمنطقة إربد شمالي الأردن ضمن الحملة الجديدة للحد من انتشار الفيروس (رويترز),صحة,الأردن
ليبيا تعلن عن خطة جديدة لإنشاء مناطق صناعية حرة لتعزيز التجارة مع أفريقيا,وزير الاقتصاد الليبي خلال اجتماع مع مستثمرين محليين في طرابلس لمناقشة مشاريع المناطق الحرة (وكالة الأنباء الليبية),اقتصاد,ليبيا
الأهلي المصري يعلن تدشين أكاديمية كرة قدم نسائية في الإسكندرية,مدربات ولاعبات ناشئات يرتدين الزي الأحمر خلال أول تدريبات الأكاديمية في ملعب النادي بالإسكندرية (الأهلي المصري),رياضة,مصر
انطلاق محادثات بين قبائل الجنوب الليبي بشأن السيطرة على المعابر الحدودية,وجهاء من قبائل التبو والطوارق يجتمعون في خيمة كبيرة قرب مدينة مرزق لمناقشة تشكيل لجان مشتركة (رويترز),سياسة,ليبيا
قطر تطلق مبادرة وطنية لمكافحة التمييز الوظيفي بين الجنسين في القطاع الخاص,مسؤولون قطريون خلال مؤتمر صحفي للإعلان عن المبادرة بحضور ممثلات عن منظمات نسوية (الدوحة - وكالة الأنباء القطرية),قضايا اجتماعية,قطر
جامعة قطر تعلن عن إطلاق مركز وطني لتطوير مهارات المعلمين,أكاديميون قطريون خلال حفل تدشين مركز تطوير المعلمين الجديد داخل الحرم الجامعي (الجزيرة),تعليم,قطر
حملة وطنية في الصومال لمكافحة انتشار الكوليرا بعد ارتفاع الإصابات في مقديشو,طواقم صحية محلية توزع عبوات المياه المعقمة وإرشادات توعوية على العائلات في أحد أحياء مقديشو الشعبية (رويترز),صحة,الصومال
معرض صنعاء الدولي يعيد الحياة لفن النحت اليمني التقليدي,أحد الفنانين اليمنيين ينحت تمثالاً حجرياً أمام جمهور من الزوار في قاعة المعرض بصنعاء (الجزيرة),ثقافة,اليمن
السعودية تعلن عن تدشين أول منصة بحرية مخصصة لإنتاج الطاقة من الرياح في الخليج الأحمر,منصة ضخمة مثبتة في أعماق البحر قرب سواحل مدينة ينبع، مزودة بتوربينات ريحية تدور بفعل الرياح (واس),طاقة,السعودية
الحكومة الموريتانية تعلن عن حزمة إصلاحات لتعزيز الشفافية في قطاع الصيد البحري,قوارب صيد صغيرة ترسو على شاطئ نواكشوط بينما يعمل الصيادون على تفريغ شباكهم وسط مراقبة سلطات الموانئ (رويترز),سياسة,موريتانيا
السعودية تطلق مبادرة لتدريب 50 ألف معلم على منهج العلوم الجديد,معلمون ومعلمات سعوديون يشاركون في ورش عمل تدريبية بأحد مراكز التطوير المهني بالرياض (واس),تعليم,السعودية
انطلاق أول منصة رقمية لتسويق منتجات الحرف اليدوية في جزر القمر,حرفي كوموري يقوم بنقش الزخارف على أدوات تقليدية استعداداً لعرضها عبر المنصة الجديدة (غيتي),تقنية,جزر القمر
البحرين تطلق صندوقاً لدعم الشركات الناشئة في قطاع الأغذية والزراعة,وزير الصناعة والتجارة البحريني يعلن تفاصيل المبادرة خلال مؤتمر اقتصادي في المنامة، بحضور ممثلين عن القطاع الخاص (بنا),اقتصاد,البحرين
القطاع السياحي في جبل لبنان يستعيد عافيته وسط انتعاش ملحوظ في الحجوزات الفندقية,فنادق جبل لبنان تشهد ازدحاماً في صالاتها مع عودة السياح اللبنانيين والمغتربين خلال موسم الصيف الحالي (رويترز),اقتصاد,لبنان
التعليم الفني في الكويت.. مبادرات جديدة لدمج أصحاب الهمم في سوق العمل,طلبة من أصحاب الهمم خلال مشاركتهم في ورش للتدريب المهني داخل إحدى المدارس بمدينة حولي (الجزيرة),تعليم,الكويت
شبان من غزة يبتكرون تطبيقاً لتسويق المنتجات الزراعية المحلية رغم الحصار,مجموعة من الشبان يعرضون واجهة تطبيقهم الجديد داخل مركز تكنولوجي بغزة (رويترز),تقنية,فلسطين
جداريات النوبة تروي تاريخ الجنوب في شوارع أسوان,فنان نوبي يرسم لوحة تراثية ملونة على أحد جدران قرية غرب سهيل بأسوان (رويترز),ثقافة,مصر
انهيار مبنى سكني قديم يودي بحياة سبعة أشخاص في صنعاء القديمة,فرق الإنقاذ تواصل البحث بين أنقاض المبنى المنهار وسط الأزقة الضيقة لصنعاء القديمة (الجزيرة),حوادث,اليمن
فنانون جزائريون يحيون مهرجان الألوان في تمنراست احتفالاً بالتراث الصحراوي,مجموعة من الفنانين يرتدون أزياء تقليدية ملونة ويرقصون وسط رمال الصحراء قرب خيام أمازيغية مزينة (رويترز),ثقافة,الجزائر
مشاورات موسعة في صلالة حول تعزيز الشفافية البرلمانية في عُمان,أعضاء من مجلس الشورى العُماني ومسؤولون حكوميون يناقشون تقارير تشريعية في قاعة الاجتماعات الرئيسية بمدينة صلالة (العمانية),سياسة,عُمان
البرلمان الجزائري يناقش إعادة هيكلة الإدارات المحلية لتعزيز اللامركزية,أعضاء البرلمان الجزائري خلال جلسة نقاش حول اقتراحات تطوير الإدارة المحلية في العاصمة الجزائرية (وكالة الأنباء الجزائرية),سياسة,الجزائر
جدة تستعد لإطلاق أول مركز وطني لطب القلب التداخلي للأطفال,فريق طبي سعودي يستعرض مخططات أجهزة حديثة لعلاج أمراض القلب لدى الأطفال داخل منشأة طبية متطورة في جدة (الرياض),صحة,السعودية
العراق يدشن أول مركز وطني لرصد الهجمات السيبرانية في بغداد,وزير الاتصالات العراقي خلال افتتاح المركز بحضور ممثلين عن الأجهزة الأمنية وخبراء تقنيين (الأناضول),تقنية,العراق
الصومال يستضيف أول بطولة إقليمية لكرة القدم الشاطئية بمقديشو,لاعبون صوماليون يجرون تمارين الإحماء على الشاطئ الرملي لخليج عدن استعداداً للمباراة الافتتاحية (رويترز),رياضة,الصومال
معمار صنعاء القديمة على قائمة اليونسكو للتراث المهدد.. جهود محلية لإنقاذ الهوية اليمنية,منظر عام لأبنية صنعاء القديمة بزخارفها الطينية الفريدة في أحد أحياء العاصمة اليمنية عند غروب الشمس (وكالة الأناضول),ثقافة,اليمن
الإمارات تعلن عن مبادرة إقليمية لضمان أمن الملاحة في خليج عدن,وزير الدولة للشؤون الخارجية الإماراتي يقف إلى جانب دبلوماسيين من دول عربية أثناء توقيع مذكرة تفاهم في أبوظبي (وكالات),سياسة,الإمارات
تونس تدشن أول محطة بحرية لتحلية المياه بالطاقة الشمسية في محافظة قابس,ألواح شمسية تمتد على سطح منشأة حديثة وسط الساحل التونسي، بجوار أنابيب ضخمة تنقل المياه المحلاة إلى أحياء قابس (الجزيرة),طاقة,تونس
"انطلاق مهرجان ""المحرق تقرأ"" لتعزيز ثقافة القراءة بين الأطفال في البحرين",أطفال بحرينيون يتجمعون حول راوية في ركن الحكايات بمكتبة المحرق العامة ضمن فعاليات المهرجان الثقافي السنوي (الأناضول),ثقافة,البحرين
حملة تطعيمات شاملة لسكان المناطق الريفية في جيبوتي للتصدي للأمراض الموسمية,طاقم طبي يزور قرية نائية لتطعيم الأطفال والسكان المحليين ضمن الجهود الوطنية لتعزيز الصحة الوقائية (رويترز),صحة,جيبوتي
الحكومة الجزائرية تطلق خطة واسعة لتحديث قطاع النقل البحري وتوسيع الموانئ التجارية,رافعات ضخمة تعمل في ميناء وهران خلال عملية تفريغ حاويات شحن بحضور فرق لوجستية جزائرية (الأناضول),اقتصاد,الجزائر
موجة جفاف غير مسبوقة تهدد المحاصيل الزراعية في جنوب الصومال,مزارع صومالي يقف وسط أرض زراعية متشققة بفعل الجفاف في منطقة شبيلي السفلى، بينما تظهر في الخلفية مجموعات من النساء والأطفال يبحثون عن المياه (رويترز),بيئة,الصومال
مدارس البصرة تعلن إطلاق برنامج لتدريس اللغة اليابانية في الصفوف الإعدادية,معلمة عراقية تعرض حروف اللغة اليابانية على سبورة إلكترونية أمام طلاب يرتدون الزي المدرسي في إحدى مدارس البصرة الحديثة (الفرات نيوز),تعليم,العراق
جهود يمنية مكثفة لإحلال الهدنة في محافظة الحديدة وسط ضغوط دولية,ممثلون عن الحكومة والحوثيين خلال مشاورات غير مباشرة في أحد فنادق العاصمة صنعاء (الجزيرة),سياسة,اليمن
جزر القمر تطلق أول حملة لفحص سرطان عنق الرحم في المناطق الريفية,عاملات صحيات محليات يزرن قرية نائية لإجراء فحوصات طبية ميدانية للسيدات ضمن الحملة الجديدة (الجزيرة),صحة,جزر القمر
"السعودية تطلق حملة ""حياتك بلا تدخين"" لمكافحة تعاطي السجائر في المدارس الثانوية",طلاب سعوديون يشاركون في ورشة توعوية داخل إحدى المدارس بمدينة جدة، ضمن فعاليات الحملة الوطنية للوقاية من أضرار التدخين (وزارة الصحة السعودية),صحة,السعودية
البرلمان الليبي يدعو لاستئناف الحوار الوطني بعد اشتباكات الزاوية الأخيرة,جلسة داخل مقر البرلمان في طبرق تجمع أعضاء من مختلف المناطق الليبية خلال مناقشات حول مستقبل العملية السياسية (فرانس برس),سياسة,ليبيا
الإمارات تطلق أول منصة بحرية هجينة للطاقة الشمسية والرياح في الخليج العربي,عمال وفنيون إماراتيون يجرون أعمال الصيانة على ألواح شمسية ضخمة وتوربينات رياح منصوبة في عرض البحر قبالة ساحل أبوظبي (رويترز),طاقة,الإمارات
القاهرة تعلن بدء الحوار الوطني حول تعديل قانون الانتخابات البرلمانية,رئيس مجلس النواب المصري يفتتح أولى جلسات الحوار بحضور ممثلين عن الأحزاب والقوى المدنية (الشرق الأوسط),سياسة,مصر
مشاورات عمانية موسعة لبحث تطوير مجلس الشورى في ظل المتغيرات الإقليمية,قاعة مجلس الشورى العماني خلال جلسة نقاش شهدت حضور نواب وخبراء سياسيين للنظر في مقترحات جديدة لتعزيز دور المجلس في صناعة القرار (وكالة الأنباء العمانية),سياسة,عُمان
قطر تطلق أول مركز دعم نفسي مجاني لمواجهة الضغوط الأسرية وسط ارتفاع حالات القلق لدى المراهقين,مختصون يقدمون جلسة دعم جماعي لعدد من اليافعين وأمهاتهم في قاعة المركز الجديد بالدوحة (الجزيرة),قضايا اجتماعية,قطر
عُمان تدشّن أول محطة تجريبية لتخزين الطاقة الشمسية في جبال الحجر,ألواح شمسية ضخمة تتوزع على سفوح جبال الحجر بولاية الحمراء مع ظهور معدات فنية وفريق من المهندسين العمانيين يشرفون على تشغيل المحطة التجريبية (الوكالة العمانية للأنباء),طاقة,عُمان
"شباب الكويت يحيون عادة ""الديوانية"" لمواجهة العزلة الرقمية المتزايدة",مجموعة من الشبان الكويتيين يجتمعون حول طاولة تقليدية ويتبادلون الأحاديث في ديوانية عائلية (الصحافة الكويتية),قضايا اجتماعية,الكويت
