title,caption,topic,country
جدل في الكويت بعد زيادة أعداد المقيمين في مناطق سكنية خاصة بالمواطنين,مشهد مسائي لحارات سكنية كويتية تتخللها لافتات تحظر تأجير الشقق للأجانب وسط منازل تقليدية وحديثة متجاورة,قضايا اجتماعية,الكويت
"انطلاق مهرجان ""الهجن والتراث"" في صحراء الشحانية احتفاءً بالموروث القطري",آلاف الزوار يتجمعون أمام مضمار الهجن في الشحانية بالدوحة، يتابعون سباقات الجِمال وسط أجواء شعبية وفرق فلكلورية تقدم عروضاً تقليدية قطرية (الجزيرة),ثقافة,قطر
انطلاق مهرجان الأوبرا الصيفي بالإسكندرية وسط إقبال جماهيري لافت,مسرح سيد درويش بالإسكندرية يضيء بأنوار ملونة خلال الحفل الافتتاحي للمهرجان (رويترز),مجتمع,مصر
"انطلاق مهرجان ""الألوان المتوسطية"" في مدينة صفاقس بمشاركة فنانين من أربع دول",جانب من رسامي الجداريات وهم يعملون على تزيين جدران المدينة خلال افتتاح المهرجان (الأناضول),ثقافة,تونس
البحرين تعيد تشكيل مجلسها التشريعي وسط دعوات لتعزيز مشاركة النساء,عضوات من المجلس التشريعي البحريني يرقبن نتائج التصويت خلال جلسة الإعلان عن تشكيل المجلس الجديد (رويترز),سياسة,البحرين
الزوراء يعلن رسمياً افتتاح أكاديميته الكروية لفئات الناشئين في أربيل,أطفال يرتدون قمصان نادي الزوراء يتدربون بإشراف مدربين محليين على ملعب جديد بمدينة أربيل وسط أجواء حماسية (الجزيرة),رياضة,العراق
"مسرح أبوظبي يحتضن عرض ""الصحراء تغني"" احتفاءً بالتراث البدوي الإماراتي","فرقة فنية ترتدي الأزياء البدوية التقليدية تؤدي رقصة ""العيّالة"" على مسرح مفتوح تحت أضواء ذهبية، بينما تعلو خلفهم مشاهد نخيل وكثبان رملية من تصميم ديكور العرض (وام)",ثقافة,الإمارات
"مبادرة ""كتابي رفيقي"" تنطلق في ريف إدلب لدعم تعليم الأطفال النازحين",متطوعون يوزعون حقائب مدرسية وكتباً على أطفال داخل أحد المخيمات التعليمية المؤقتة في ريف إدلب الشمالي (رويترز),تعليم,سوريا
الإماراتيون يواجهون التغيرات المناخية بحملات تطوعية لزراعة الأشجار في المناطق الجافة,متطوعون إماراتيون يغرسون شتلات محلية بأطراف مدينة العين في يوم بيئي حافل (البيان),قضايا اجتماعية,الإمارات
البحرين تعلن عن بدء مشاورات سياسية مع سلطنة عمان لتعزيز التعاون الثنائي,وزير الخارجية البحريني يستقبل نظيره العماني في المنامة لبحث ملفات إقليمية ودعم الاستثمارات المتبادلة بين البلدين (بنا),سياسة,البحرين
