title,caption,topic,country
أزمة المدارس الرسمية في لبنان تتفاقم.. اكتظاظ الفصول يُهدد مستقبل آلاف الطلاب,طلاب في إحدى المدارس الرسمية ببيروت يجلسون في فصول مكتظة في ظل شح الكوادر التعليمية وتردي البنية التحتية (الجزيرة),مجتمع,لبنان
السعودية تطلق مبادرة وطنية لإعادة تأهيل الأراضي المتدهورة في منطقة نجد لمكافحة زحف الرمال,فرق متخصصة تزرع شتلات الأعشاب الصحراوية المحلية على امتداد كثبان رملية متحركة جنوب غرب الرياض في إطار مشروع تثبيت الرمال الوطني (واس),بيئة,السعودية
موريتانيا تطلق منظومة وطنية للدفع الإلكتروني لتعزيز الشمول المالي في المناطق النائية,مواطن موريتاني يستخدم تطبيق الدفع الإلكتروني الجديد عبر هاتفه المحمول في إحدى نقاط البيع بمدينة نواكشوط (وكالة الأنباء الموريتانية),تقنية,موريتانيا
ليبيا تُطلق برنامجاً وطنياً لتأهيل المدارس المتضررة في مناطق النزاعات,طلاب ليبيون يجلسون في فصول دراسية مؤقتة وسط أبنية مدرسية متهالكة في إحدى مدن الجنوب الليبي (الجزيرة),تعليم,ليبيا
الإمارات تطلق مبادرة وطنية لدعم الأسر متعددة الأجيال في ظل التحولات الاجتماعية,جلسة حوارية جمعت ممثلين من وزارة تنمية المجتمع مع عدد من الأسر الإماراتية لمناقشة آليات تعزيز الترابط الأسري (وام),مجتمع,الإمارات
شباب فلسطينيون يطلقون منصة رقمية لتوثيق الموروث الثقافي المهدد بالاندثار,"مجموعة من الشباب الفلسطيني يعملون على أجهزة حاسوب في مركز تقني بمدينة رام الله، لرقمنة وثائق وصور تراثية نادرة ضمن مشروع ""ذاكرة فلسطين الرقمية"" (الجزيرة)",تقنية,فلسطين
السعودية تُدشّن أكبر محطة لتحلية المياه بالطاقة الشمسية في منطقة نجران لخدمة 200 ألف مستفيد,منظر جوي لألواح الطاقة الشمسية المحيطة بمحطة التحلية الجديدة في نجران جنوب غرب المملكة العربية السعودية (رويترز),طاقة,السعودية
"معرض ""ذاكرة بيروت"" يستعيد روح المدينة عبر لوحات فنانين لبنانيين من جيل الحرب",إحدى اللوحات المعروضة في غاليري مار مخايل ببيروت تجسّد أزقة العاصمة قبل عقود (الجزيرة),ثقافة,لبنان
الإمارات تستضيف بطولة الخليج للجودو وتتصدر جدول الميداليات في ختام منافسات اليوم الأول,لاعبو المنتخب الإماراتي للجودو يحتفلون بفوزهم بذهبيتين وفضية في اليوم الافتتاحي للبطولة الخليجية المقامة في دبي (وكالة الأنباء الإماراتية),رياضة,الإمارات
الإمارات تُطلق منهجاً وطنياً موحداً لتعليم مهارات التفكير النقدي في مراحل التعليم الأساسي,طلاب في إحدى مدارس أبوظبي خلال حصة تطبيقية ضمن المنهج الجديد (وام),تعليم,الإمارات
