title,caption,topic,country
الإمارات تُدشّن أكبر محطة لتحلية المياه بالطاقة الشمسية في منطقة الخليج,منظر جوي لمحطة تحلية المياه العاملة بالطاقة الشمسية المُدشَّنة حديثاً في أبوظبي (وام),طاقة,الإمارات
سوريا تُطلق برنامجاً وطنياً لإعادة تأهيل المعلمين المتضررين من سنوات النزاع,معلمون سوريون يشاركون في ورشة تدريبية ضمن البرنامج الوطني لإعادة التأهيل التربوي في إحدى مدارس دمشق (سانا),تعليم,سوريا
السودان يُطلق مبادرة لإحياء الحرف التقليدية في مناطق النازحين بكسلا,نساء نازحات يمارسن حرفة النسيج اليدوي داخل أحد مراكز الإيواء في ولاية كسلا ضمن مبادرة مجتمعية تهدف إلى إعادة تأهيلهن اقتصادياً (سونا),مجتمع,السودان
لبنان يُطلق مناقصة لاستيراد الغاز الطبيعي عبر الأردن وسوريا لتشغيل محطات الكهرباء المتوقفة,محطة كهرباء الزوق شمال بيروت التي تعاني من توقف شبه تام بسبب شح الوقود (رويترز),طاقة,لبنان
جيبوتي تُدشّن أول كابل بحري للألياف الضوئية يربطها مباشرةً بشبكة الإنترنت الأفريقية,مهندسون جيبوتيون يتفقدون محطة الإنزال البحري للكابل الجديد في ميناء جيبوتي، في حضور ممثلين عن الشركات التقنية الشريكة في المشروع (وكالة أنباء جيبوتي),تقنية,جيبوتي
الجزائر تُطلق برنامجاً وطنياً لمحو الأمية الرقمية في الأوساط الريفية بمشاركة 12 ألف متطوع,معلمة متطوعة تُدرّب نساءً من إحدى القرى الجزائرية على استخدام الأجهزة اللوحية ضمن حصص تدريبية ميدانية تموّلها وزارة التربية الوطنية (الجزيرة),تعليم,الجزائر
أطفال لبنان يعودون إلى المدارس بحقائب مدعومة من جمعيات أهلية تتحدى الأزمة,تلاميذ يصطفون أمام مدرسة رسمية في طرابلس لاستلام مستلزماتهم المدرسية من متطوعين محليين (الجزيرة),مجتمع,لبنان
الإمارات تترأس جلسة طارئة لمجلس الأمن الدولي لبحث التصعيد في منطقة القرن الأفريقي,مندوب الإمارات الدائم لدى الأمم المتحدة يتولى إدارة الجلسة وسط حضور دبلوماسي مكثف (رويترز),سياسة,الإمارات
الكويت تُطلق مشروع الربط الكهربائي مع العراق لتعزيز أمن الطاقة الإقليمي,أبراج نقل الطاقة الكهربائية عند الحدود الكويتية العراقية في منطقة الصفوان (وكالة الأناضول),طاقة,الكويت
بغداد تحتضن مهرجان المسرح العراقي بمشاركة فرق من ثماني محافظات,كواليس مسرح الرشيد في بغداد تستعد لاستقبال العروض المسرحية المتنوعة خلال فعاليات المهرجان (وكالة الأنباء العراقية),ثقافة,العراق
ليبيا تستضيف بطولة المصارعة الحرة العربية للشباب لأول مرة في تاريخها,مصارعون شباب خلال إحدى جلسات التدريب التحضيرية على أرضية القاعة الرياضية المغطاة في طرابلس (الجزيرة),رياضة,ليبيا
الصومال تُطلق مناهج دراسية موحدة باللغة العربية لأول مرة في مدارس الأقاليم الجنوبية,طلاب في إحدى مدارس مدينة كيسمايو يتلقون دروسهم من كتب مدرسية جديدة موحدة، في خطوة تُعدّ الأولى من نوعها على مستوى الأقاليم الجنوبية الصومالية (الجزيرة),تعليم,الصومال
موريتانيا تُعيد رسم خريطة إداراتها المحلية.. تعيينات واسعة تطال ولاة المقاطعات وسط توقعات بتحولات سياسية,مقر وزارة الداخلية الموريتانية في نواكشوط خلال إعلان المراسيم الرئاسية للتعيينات الجديدة (الجزيرة),سياسة,موريتانيا
الجزائر تُطلق برنامجاً وطنياً لتطوير المناطق الصناعية وجذب الاستثمار المحلي,منشآت صناعية حديثة في إحدى المناطق الاقتصادية بالجزائر العاصمة تعكس التوجه نحو تنويع مصادر الإنتاج الوطني (وأج),اقتصاد,الجزائر
عُمان تُطلق منصة رقمية موحدة لربط المناطق الصناعية بالموردين المحليين,جانب من مجمع عُمان للتقنية في مسقط خلال الإعلان عن إطلاق المنصة الرقمية الجديدة (وكالة الأنباء العُمانية),تقنية,عُمان
عداؤو جيبوتي يتألقون في بطولة أفريقيا للألعاب القوى ويحصدون ميداليتين في سباقات المسافات الطويلة,العداء الجيبوتي عبد الرحمن بوراليه يعبر خط النهاية في سباق الخمسة آلاف متر وسط تشجيع الجماهير خلال بطولة أفريقيا للألعاب القوى (الأناضول),رياضة,جيبوتي
وقود الأزمة.. كيف تحوّلت محطات الطاقة الشمسية إلى شريان حياة للمدن اليمنية المنكوبة؟,ألواح شمسية تُغطي أسطح منازل في أحد أحياء تعز، في مشهد بات يرمز إلى صمود السكان في مواجهة سنوات من انقطاع الكهرباء (الجزيرة نت),طاقة,اليمن
جيبوتي تُطلق حملة وطنية لمكافحة زواج القاصرات في الأرياف النائية,فتيات جيبوتيات يشاركن في ورشة توعوية بإحدى قرى منطقة تاجورة ضمن مبادرة تمكين المرأة التي أطلقتها وزارة الشؤون الاجتماعية (رويترز),قضايا اجتماعية,جيبوتي
البرلمان التونسي يُقرّ تعديلات على قانون الأحزاب وسط جدل واسع بين القوى السياسية,جلسة عامة في مجلس نواب الشعب التونسي خلال مناقشة التعديلات القانونية المثيرة للجدل (الجزيرة),سياسة,تونس
المغرب يُطلق حملة وطنية للكشف المبكر عن سرطان القولون في 12 جهة,طواقم طبية متخصصة تجري فحوصات مجانية للمواطنين في إحدى المستشفيات الجهوية بالرباط (وكالة المغرب العربي للأنباء),صحة,المغرب
موريتانيا تُطلق حملة وطنية لمكافحة زحف الرمال على الأراضي الزراعية في ولاية آدرار,مزارعون موريتانيون يعملون على تثبيت الكثبان الرملية بزراعة أشجار مقاومة للجفاف في محيط واحات ولاية آدرار (وكالة الأخبار الموريتانية),بيئة,موريتانيا
"**
منتخب عُمان لكرة اليد يحقق فوزاً تاريخياً على الكويت ويتأهل لنهائي بطولة الخليج

**","**
لاعبو منتخب عُمان يحتفلون بالفوز عقب انتهاء المباراة في صالة مسقط المغطاة (العمانية للأخبار)",رياضة,عُمان
الجزائر تُطلق برنامجاً وطنياً لدعم المؤسسات الصغيرة في القطاع الفلاحي بتمويل يتجاوز 80 مليار دينار,مزارع جزائري يتفقد محصول الحبوب في إحدى ضيعات ولاية سطيف، في ظل مساعي الدولة لتحقيق الاكتفاء الذاتي الغذائي (الجزيرة),اقتصاد,الجزائر
البحرين تطلق مشروعاً لزراعة أشجار المانغروف في المناطق الساحلية لتعزيز التنوع البيولوجي البحري,عمال متطوعون يغرسون شتلات أشجار المانغروف على امتداد الشريط الساحلي في منطقة توبلي، في إطار مبادرة حكومية تهدف إلى استعادة النظم البيئية الساحلية المتدهورة (رويترز),بيئة,البحرين
سوريا تُعيد تشغيل خطوط نقل الغاز الطبيعي نحو محطات توليد الكهرباء في ريف حمص,عمال فنيون يتفقدون منظومة أنابيب الغاز في إحدى محطات الضخ بريف حمص وسط سوريا (الجزيرة),طاقة,سوريا
لبنان يطلق حملة وطنية للكشف المبكر عن سرطان الثدي في المناطق الريفية المحرومة,فريق طبي متنقل يجري فحوصات مجانية لنساء في إحدى قرى شمال لبنان ضمن المبادرة الصحية الوطنية (النهار اللبنانية),صحة,لبنان
السعودية تطلق أول شبكة للاتصالات تحت البحر لربط موانئها الرئيسية بالألياف الضوئية,فرق هندسية متخصصة تشرف على مد كابلات الألياف الضوئية في مياه البحر الأحمر قبالة ميناء جدة (واس),تقنية,السعودية
أزمة الاكتظاظ تُخيّم على مدارس بنغازي.. فصول تضمّ 60 طالباً وغياب شبه تام للمعلمين,طلاب يجلسون على الأرض داخل فصل دراسي مكتظ في إحدى مدارس بنغازي في ظل شُح الكوادر التعليمية وتدهور البنية التحتية (الجزيرة),قضايا اجتماعية,ليبيا
جزر القمر تُعلن تشكيل حكومة جديدة وسط مطالب المعارضة بتوسيع التمثيل السياسي,مقر الحكومة في مدينة موروني عاصمة جزر القمر حيث أُعلن عن التشكيل الوزاري الجديد (أ.ف.ب),سياسة,جزر القمر
أطفال بيروت يستعيدون ملاعبهم.. مبادرة شبابية تُعيد الحياة إلى حدائق الأحياء المهجورة,أطفال من أحياء بيروت القديمة يمارسون ألعابهم في حديقة أُعيد تأهيلها ضمن مبادرة مجتمعية تطوعية تهدف إلى استعادة المساحات العامة (رويترز),مجتمع,لبنان
المجلس الأعلى للدولة في ليبيا يرفض مشروع قانون الميزانية الموحدة ويطالب بإعادة صياغته,مقر المجلس الأعلى للدولة في طرابلس حيث تتواصل جلسات النقاش حول الملفات السياسية والمالية الخلافية (الجزيرة),سياسة,ليبيا
الأردن يُدشّن أول محطة لتوليد الكهرباء من طاقة الرياح في البادية الشمالية الشرقية,توربينات الرياح الشاهقة تنتصب في سماء البادية الأردنية ضمن المشروع الوطني الجديد (الجزيرة),طاقة,الأردن
جيبوتي تُطلق مشروع المنطقة الحرة للصناعات الغذائية بهدف استقطاب استثمارات أفريقية بملياري دولار,منظر جوي لميناء جيبوتي الدولي وامتداداته اللوجستية على خليج عدن، حيث تعتزم الحكومة إنشاء المنطقة الصناعية الجديدة (وكالة أنباء جيبوتي),اقتصاد,جيبوتي
الأردن يُطلق مشروع الربط الكهربائي مع العراق لتعزيز أمن الطاقة الإقليمي,أعمدة خطوط نقل الكهرباء الممتدة عبر الصحراء الأردنية على طريق الربط مع الأراضي العراقية (رويترز),طاقة,الأردن
موريتانيا توقّع اتفاقية مع شركاء أوروبيين لاستغلال رياح الساحل في توليد الكهرباء الريفية,توربينات هوائية تنتصب على امتداد السهول الساحلية الموريتانية قرب نواذيبو في إطار مشاريع الطاقة المتجددة (أسوشيتد برس),طاقة,موريتانيا
تونس تراهن على طاقة الرياح في خليج قابس.. مشروع بحري يُعيد رسم خريطة الكهرباء,توربينات رياح بحرية تُشقّ مياه خليج قابس في إطار مشروع الطاقة المتجددة الجديد (وكالة الأناضول),طاقة,تونس
الصومال يُطلق مبادرة وطنية لمحو الأمية في المناطق الريفية بمشاركة آلاف المعلمين المتطوعين,معلمة صومالية تُدرّس نساءً في إحدى القرى النائبة بمنطقة هيران ضمن حملة محو الأمية الوطنية (الأناضول),مجتمع,الصومال
"الإمارات تُطلق مهرجان ""أصوات الخليج"" للموسيقى التراثية في قلب مدينة العين",فرقة موسيقية تراثية تعزف على آلة العود وسط ساحة مزينة بالفوانيس في مهرجان أصوات الخليج بمدينة العين الإماراتية (وام),ثقافة,الإمارات
الإمارات تطلق مبادرة وطنية لتعليم الأطفال ذوي الإعاقة السمعية لغة الإشارة في المدارس الحكومية,معلمة تتفاعل مع طلابها من الأطفال ذوي الإعاقة السمعية خلال حصة لغة الإشارة في إحدى مدارس دبي (الجزيرة),مجتمع,الإمارات
"معرض ""أصوات النيل"" يُحيي التراث الموسيقي السوداني في قلب الخرطوم",فنانون سودانيون يعزفون على آلات تقليدية في افتتاح معرض يستعيد الموروث الموسيقي لحضارات وادي النيل (أرشيف الجزيرة),ثقافة,السودان
ليبيا تُطلق حملة وطنية للتوعية بمخاطر زواج القاصرات في المناطق الريفية,فتيات ليبيات في إحدى المدارس الابتدائية بمنطقة الجبل الأخضر خلال حصة توعوية نظّمتها منظمة محلية لحقوق المرأة (وكالة الأناضول),مجتمع,ليبيا
السعودية تُطلق مبادرة وطنية لدعم ذوي الاحتياجات الخاصة في سوق العمل بـ12 مدينة كبرى,متدربون من ذوي الاحتياجات الخاصة يشاركون في برنامج تأهيل مهني بأحد مراكز التدريب في الرياض (واس),مجتمع,السعودية
البحرين تُطلق مبادرة وطنية لاستعادة الشعاب المرجانية في مياه الخليج,غواصون بحرينيون يزرعون شتلات مرجانية في أعماق خليج البحرين ضمن برنامج الإنقاذ البيئي البحري (وكالة أنباء البحرين),بيئة,البحرين
"الليرة اللبنانية تتراجع من جديد.. والمودعون يتحدثون عن ""حلم مؤجل"" باسترداد أموالهم",مواطن لبناني يقف أمام لوحة صرف العملات في أحد شوارع بيروت وسط تصاعد القلق من موجة تضخم جديدة تضرب السوق المحلية (الجزيرة – مُولَّدة بالذكاء الاصطناعي),اقتصاد,لبنان
سلطنة عُمان تُطلق مهرجان الكتاب المسقطي بمشاركة أكثر من 200 دار نشر عربية وأجنبية,زوار يتجولون بين أجنحة دور النشر في معرض مسقط الدولي للكتاب، وسط أجواء احتفالية تعكس الاهتمام العُماني المتنامي بالثقافة والقراءة (العُمانية),ثقافة,عُمان
"الإمارات تطلق مبادرة ""بيت القصة"" لإحياء فن الحكاية الشعبية الخليجي وتوثيق الموروث الشفهي","راوٍ إماراتي يرتدي الزي التراثي يحكي قصصاً شعبية أمام جمهور من الأطفال والكبار في فعاليات مهرجان التراث بالشارقة، ضمن الجولة الأولى من مبادرة ""بيت القصة"" (الجزيرة)",ثقافة,الإمارات
"**
""حجرة وحيدة تضم ستة أرواح"".. أزمة السكن تُعمّق جراح الأسر الهشة في أحياء تونس العتيقة

**","**
أسرة تونسية تجلس أمام منزلها المتداعي في أحد أزقة المدينة العتيقة بتونس، حيث تتشارك غرفة واحدة دون مرافق أساسية (الجزيرة)",قضايا اجتماعية,تونس
سوريا تُطلق مبادرة وطنية لإعادة تأهيل المدارس المتضررة في ريف حلب,أطفال سوريون يعودون إلى مقاعد الدراسة في مدرسة تم ترميمها بريف حلب ضمن مبادرة إعادة الإعمار التعليمي (الجزيرة),مجتمع,سوريا
موريتانيا.. انهيار سقف مدرسة في ولاية لبراكنة يخلف إصابات في صفوف التلاميذ,فرق الإنقاذ تتدخل في موقع الحادثة وسط حضور أولياء الأمور المتخوفين على أبنائهم (الجزيرة),حوادث,موريتانيا
انهيار سقف مدرسة في مخيم جنين يُخلّف إصابات في صفوف الطلاب,طواقم الدفاع المدني الفلسطيني تنتشل المصابين من تحت الأنقاض في مخيم جنين للاجئين وسط حالة من الذعر (وفا),حوادث,فلسطين
