title,caption,topic,country
لبنان يُطلق برنامجاً وطنياً لدمج ذوي الاحتياجات الخاصة في المدارس الرسمية,طلاب من ذوي الاحتياجات الخاصة يشاركون في نشاط تعليمي داخل إحدى المدارس الرسمية اللبنانية (الجزيرة),تعليم,لبنان
البحرين تستضيف مشاورات دبلوماسية مع وفود عربية لبحث ملف الأمن الإقليمي,وزير الخارجية البحريني خلال استقباله رؤساء الوفود العربية المشاركة في المشاورات الدبلوماسية بالمنامة (وكالة أنباء البحرين),سياسة,البحرين
جيبوتي تدشّن أول كابل بحري للألياف الضوئية يربطها مباشرةً بشبكة الإنترنت الأفريقية,مهندسون جيبوتيون يتفقدون معدات الكابل البحري في ميناء جيبوتي خلال مراسم التدشين الرسمي (رويترز),تقنية,جيبوتي
مصر تُطلق مبادرة قومية لتطوير مناهج العلوم والرياضيات في المرحلة الإعدادية بـ18 محافظة,طلاب في إحدى مدارس محافظة الجيزة يتفاعلون مع المنهج الجديد خلال حصة العلوم التجريبية (الأناضول),تعليم,مصر
السودان يُحيي ذكرى رحيل الشاعر الكبير محمد المهدي المجذوب بأمسية شعرية في أم درمان,مثقفون وشعراء سودانيون يتجمعون في دار الثقافة بأم درمان إحياءً لذكرى أحد أعمدة الشعر السوداني الحديث (الجزيرة),ثقافة,السودان
المنتخب العراقي للشباب يتأهل إلى نهائيات كأس آسيا بعد فوز تاريخي على كوريا الجنوبية,لاعبو المنتخب العراقي للشباب يحتفلون بالتأهل عقب نهاية مباراة طاشقند (الأناضول),رياضة,العراق
مجلس النواب اليمني يطالب بتجميد المفاوضات مع الحوثيين إثر انتهاكات متصاعدة في الحديدة,جانب من اجتماع مجلس النواب اليمني في مدينة سيئون بحضرموت لمناقشة التطورات الميدانية في الساحل الغربي (سبأ),سياسة,اليمن
المغرب يُطلق مخططاً وطنياً لإعادة تأهيل الغابات المتضررة من حرائق الصيف الماضي,عمال غابويون يزرعون شتلات أشجار الأرز والبلوط في أحد المرتفعات المتضررة بمنطقة الريف شمال المغرب (وكالة المغرب العربي للأنباء),بيئة,المغرب
"ظاهرة ""العزوف عن الجوار"".. السعوديون يتحدثون عن اختفاء ثقافة التزاور بين الأسر في الأحياء الحديثة",أحياء سكنية حديثة في الرياض تعكس التحول في نمط العلاقات الاجتماعية بين الجيران (واس),قضايا اجتماعية,السعودية
المغرب يُطلق حملة وطنية للكشف المبكر عن سرطان القولون تستهدف مليون مواطن,فريق طبي في أحد مستشفيات الرباط يستقبل مرضى خلال فعاليات الحملة الوطنية للفحص المجاني (وكالة المغرب العربي للأنباء),صحة,المغرب
مجلس الأمة الكويتي يُقر تعديلات على قانون الانتخابات وسط جدل واسع بين الكتل البرلمانية,جانب من جلسة مجلس الأمة الكويتي خلال مناقشة التعديلات الانتخابية المثيرة للجدل، والنواب يتبادلون الحجج في قاعة الهيئة التشريعية بالكويت العاصمة (الجزيرة),سياسة,الكويت
أزمة السكن تُعمّق جراح العائلات العراقية.. الإيجارات تُهجّر الفقراء من المدن,عائلات عراقية تبحث عن مساكن بديلة في أطراف بغداد مع تصاعد موجة الغلاء العقاري (الجزيرة),قضايا اجتماعية,العراق
دمشق تستعيد أرشيفها الموسيقي.. مئات التسجيلات النادرة تعود إلى النور بعد سنوات من الإهمال,موظفو دار الأوبرا السورية يعملون على ترميم بكرات تسجيل صوتية تعود إلى حقبة الخمسينيات والستينيات في مركز التراث الموسيقي بدمشق (الجزيرة),ثقافة,سوريا
"معرض ""أصوات الصومال"" يُحيي التراث الشعري الشفهي في مقديشو بعد عقود من الصمت",شعراء صوماليون يُلقون قصائد تراثية خلال افتتاح المعرض في قاعة الفنون الوطنية بمقديشو (الجزيرة),ثقافة,الصومال
جزر القمر تُطلق مبادرة لتطوير قطاع الصيد البحري وتعزيز الصادرات نحو الأسواق الأفريقية,صيادون قموريون يُفرغون شباكهم في ميناء موروني الرئيسي وسط آمال بتحسين دخلهم مع انطلاق المبادرة الحكومية (الجزيرة),اقتصاد,جزر القمر
البحرين تُطلق مبادرة وطنية لدعم كبار السن في المناطق الريفية,متطوعون بحرينيون يزورون منازل المسنين في إطار البرنامج الوطني للرعاية الاجتماعية الميدانية (البحرين اليوم),مجتمع,البحرين
مصر تُطلق مشاورات موسّعة مع الأحزاب السياسية لتعديل اللائحة الداخلية للبرلمان,جانب من اجتماع ممثلي الأحزاب السياسية المصرية في مقر مجلس النواب بالقاهرة لبحث مقترحات تعديل اللائحة الداخلية (الهيئة العامة للاستعلامات),سياسة,مصر
انهيار جزئي لمبنى سكني في بنغازي يودي بحياة ثلاثة أشخاص ويشرد عشرات العائلات,فرق الإنقاذ الليبية تواصل عمليات البحث تحت الأنقاض في حي الصابري وسط بنغازي (الأناضول),حوادث,ليبيا
السعودية تُطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون يستهدف مليوني مواطن,فريق طبي في أحد مراكز الرعاية الصحية الأولية بالرياض يستقبل المراجعين ضمن حملة الفحص الدوري المجاني (واس),صحة,السعودية
"**
جزر القمر تُطلق برنامجاً وطنياً لمحو الأمية بالمناطق الريفية النائية

**","**
معلمة متطوعة تشرح دروس القراءة لمجموعة من النساء داخل فصل مؤقت في إحدى قرى جزيرة أنجوان (وكالة الأناضول)",تعليم,جزر القمر
شباب فلسطينيون يطلقون منصة رقمية لتوثيق التراث المعماري في غزة والضفة الغربية,مبادرة تقنية فلسطينية تسعى إلى حفظ الذاكرة المعمارية والتاريخية للمدن الفلسطينية عبر تقنية المسح ثلاثي الأبعاد والنمذجة الرقمية (وكالات),تقنية,فلسطين
السودان يُطلق برنامجاً طارئاً لإعادة تأهيل المدارس المتضررة من النزاع في ولاية الجزيرة,أطفال سودانيون يجلسون أمام مبنى مدرسي متهالك في ولاية الجزيرة في انتظار استئناف الدراسة (رويترز),تعليم,السودان
انهيار سقف مدرسة في سوهاج يُخلّف إصابات في صفوف الطلاب وحالة من الذعر,فرق الإنقاذ والدفاع المدني تنتشر أمام مبنى المدرسة المتضررة في محافظة سوهاج عقب انهيار جزء من السقف خلال ساعات الدراسة (رويترز),حوادث,مصر
مصر ترفع أسعار الكهرباء للقطاع الصناعي بنسبة 15% لتقليص دعم الطاقة,منشأة صناعية في مدينة العاشر من رمضان تعمل بمحطة توليد كهربائي خاصة (رويترز),اقتصاد,مصر
السعودية تُطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون يستهدف مليوني مواطن,فريق طبي في أحد مستشفيات الرياض يُجري فحوصات دورية ضمن حملة التوعية بسرطان القولون (واس),صحة,السعودية
ليبيا تُطلق منصة رقمية لتوحيد سجلات الأراضي والعقارات في محاولة لوضع حد لنزاعات الملكية,موظفون في هيئة المساحة الليبية خلال جلسة تدريبية على نظام التوثيق العقاري الإلكتروني الجديد في طرابلس (الجزيرة),تقنية,ليبيا
أطفال اليمن بين المدرسة والسوق.. الفقر يسرق طفولة جيل كامل في تعز,أطفال يعملون في أسواق تعز لإعالة أسرهم وسط تراجع حاد في معدلات الالتحاق بالتعليم (الجزيرة),قضايا اجتماعية,اليمن
