title,caption,topic,country
الصومال تُطلق منصة رقمية لتسجيل الأراضي والعقارات بهدف القضاء على النزاعات الملكية,موظف في وزارة الأراضي الصومالية يستعرض واجهة المنصة الإلكترونية الجديدة المخصصة لتوثيق ملكية العقارات في مقديشو (الجزيرة),تقنية,الصومال
موريتانيا تُطلق حملة وطنية لمكافحة ظاهرة تسرب الفتيات من التعليم في الأرياف,طالبات في إحدى مدارس ولاية آسابا يتلقين دروسهن في فصل دراسي مكتظ، وسط مساعي الحكومة لتوفير بيئة تعليمية ملائمة للفتيات الريفيات (الأخبار الموريتانية),قضايا اجتماعية,موريتانيا
"**
أزمة الإيجارات تُهجّر الأسر المصرية من قلب القاهرة إلى أطراف المدن

**","**
عائلة تنقل أمتعتها أمام مبنى سكني قديم في حي شعبي بمنطقة السيدة زينب وسط القاهرة (رويترز)",قضايا اجتماعية,مصر
المغرب يطلق برنامجاً وطنياً لمكافحة ظاهرة التسرب المدرسي في الأوساط القروية,أطفال يسلكون مسالك ترابية وعرة للوصول إلى مدارسهم في إحدى قرى جبال الأطلس المتوسط بالمغرب (وكالة المغرب العربي للأنباء),قضايا اجتماعية,المغرب
موريتانيا تُطلق منصة رقمية وطنية لتسجيل المقاولات الصغيرة والمتوسطة عبر الهاتف المحمول,شباب موريتانيون يستخدمون هواتفهم الذكية للوصول إلى الخدمات الحكومية الرقمية في نواكشوط (الجزيرة),تقنية,موريتانيا
الإمارات تُطلق منظومة تمويل جديدة لدعم المشاريع الصغيرة في قطاع الصناعات الغذائية,منتجات غذائية إماراتية معروضة في أحد المعارض التجارية بدبي في إطار مساعي تعزيز الاكتفاء الذاتي (وام),اقتصاد,الإمارات
وباء الكوليرا يعود بشراسة إلى مناطق الصومال الجنوبية وآلاف الأطفال في مواجهة الموت العطشى,مراكز الإيواء في مناطق الجفاف الصومالية تفتقر إلى أدنى مقومات الصرف الصحي مما يُهيئ بيئة خصبة لانتشار الأوبئة (الجزيرة),صحة,الصومال
البحرين تُطلق صندوق استثمار وطني بقيمة 500 مليون دولار لدعم المشاريع الصغيرة والمتوسطة,وزير الصناعة والتجارة البحريني خلال الإعلان عن تفاصيل الصندوق في مؤتمر صحفي بالمنامة (وكالة أنباء البحرين),اقتصاد,البحرين
السعودية تُعيد رسم خريطة الحوكمة المحلية بتوسيع صلاحيات المجالس البلدية في 12 منطقة,جانب من اجتماع وزارة الشؤون البلدية والقروية مع رؤساء المجالس البلدية في الرياض لبحث آليات تطبيق اللامركزية الإدارية (واس),سياسة,السعودية
سوريا تُعيد فتح مدارس ريف حلب بعد سنوات من التوقف.. وآلاف الطلاب يعودون إلى مقاعد الدراسة,أطفال يتوافدون على إحدى مدارس ريف حلب الشمالي في أول أيام العودة الرسمية للدراسة وسط أجواء من الفرحة والترقب (الجزيرة),تعليم,سوريا
الإمارات تُطلق برنامجاً وطنياً لتدريس اللغة العربية بأساليب تفاعلية في 200 مدرسة حكومية,طلاب يتفاعلون مع معلمتهم خلال حصة لغة عربية في إحدى مدارس أبوظبي الحكومية (وكالة الأنباء الإماراتية),تعليم,الإمارات
"**
السودان يواجه موجة تفشي حمى الضنك في ولايات دارفور وسط شُح الكوادر الطبية

**","**
عناصر من الفرق الصحية التطوعية يوزعون ناموسيات وقائية على العائلات النازحة في أحد مخيمات ولاية شمال دارفور (الأناضول)",صحة,السودان
الجزائر تُدشّن أول محطة لتخزين الطاقة الشمسية بالبطاريات في منطقة الهضاب العليا,المحطة الجديدة ستُوفّر الكهرباء لأكثر من 12 ألف أسرة في المناطق النائية التي تعاني انقطاعات متكررة في التيار الكهربائي (الجزيرة),طاقة,الجزائر
منظمة الصحة العالمية تحذر من تفشي حمى التيفوئيد في مخيمات النازحين بشمال سوريا,طوابير طويلة أمام إحدى نقاط توزيع المياه في مخيم بريف إدلب وسط مخاوف متصاعدة من تلوث مصادر المياه الجوفية (رويترز),صحة,سوريا
المغرب يُطلق أكبر مشروع لتخزين الطاقة الشمسية في شمال أفريقيا بطاقة تتجاوز 800 ميغاواط,منظر جوي لمحطة الطاقة الشمسية بمنطقة ورززات جنوب المغرب، حيث تنتشر آلاف الألواح الضوئية على مساحات شاسعة (وكالة المغرب العربي للأنباء),طاقة,المغرب
السعودية تُطلق مبادرة وطنية لتعزيز ثقافة التطوع بين الشباب في المناطق النائية,متطوعون سعوديون شباب يشاركون في فعالية ميدانية بإحدى قرى منطقة جازان ضمن برنامج خدمة المجتمع الذي أطلقته وزارة الموارد البشرية (رويترز),مجتمع,السعودية
