title,caption,topic,country
قطر تُطلق منصة وطنية للأمن السيبراني لحماية البنية التحتية الحيوية من الهجمات الإلكترونية,مركز العمليات الأمنية في الدوحة يرصد التهديدات الرقمية على مدار الساعة (رويترز),تقنية,قطر
السعودية تُطلق صندوقاً لتمويل المشاريع الزراعية الصغيرة بالمناطق الريفية,مزارع سعودي يتفقد محاصيله في إحدى مزارع منطقة القصيم وسط المملكة العربية السعودية (واس),اقتصاد,السعودية
تونس.. البرلمان يناقش مشروع قانون جديد لتنظيم عمل منظمات المجتمع المدني,جلسة عامة في مجلس نواب الشعب التونسي خلال مناقشة التشريعات المتعلقة بالحريات العامة (الجزيرة),سياسة,تونس
الكويت تُطلق منصة رقمية موحدة لربط المستثمرين بالمشاريع الناشئة في قطاع التقنية,مقر هيئة تنمية المشاريع الصغيرة والمتوسطة في الكويت، التي تُشرف على المنظومة الرقمية الجديدة الداعمة لرواد الأعمال التقنيين (الجزيرة),تقنية,الكويت
قطر تستضيف جولة محادثات جديدة بين فصائل يمنية متنافسة بوساطة خليجية,مبنى وزارة الخارجية القطرية في الدوحة حيث تُعقد جلسات التفاوض بين الأطراف اليمنية (رويترز),سياسة,قطر
الكويت تُطلق أكبر محطة لتوليد الكهرباء بالطاقة الشمسية في تاريخها بطاقة 1500 ميغاواط,ألواح شمسية ممتدة على مساحات شاسعة في منطقة الشقايا ضمن مشروع الكويت للطاقة المتجددة (وكالة كونا),طاقة,الكويت
جيبوتي تُدشّن أول محطة لتحلية المياه بالطاقة الشمسية لمعالجة أزمة العطش في الأرياف,عمال فنيون يُجرون اختبارات تشغيلية على ألواح الطاقة الشمسية المغذية لمحطة التحلية الجديدة في ضواحي مدينة علي صبيح جنوب شرق جيبوتي (الفرنسية),طاقة,جيبوتي
أزمة الإسكان تُطارد شباب مصر.. الزواج حلم مؤجل وسط ارتفاع أسعار الإيجارات,شاب مصري يقف أمام لافتات إعلانية لشقق سكنية في أحد أحياء القاهرة، في ظل موجة غلاء غير مسبوقة تضرب سوق الإيجارات (الجزيرة),مجتمع,مصر
موريتانيا تُحيي ذاكرة الشعر الحساني بمهرجان وطني يجمع شعراء من أعماق الصحراء,شاعر موريتاني يُلقي قصيدة حسانية تقليدية أمام جمهور من المثقفين والمهتمين بالتراث الشفهي في مدينة نواكشوط (الجزيرة),ثقافة,موريتانيا
أزمة الدواء تُعمّق معاناة مرضى السرطان في لبنان.. عائلات تناشد والمستشفيات تحذّر من كارثة وشيكة,ممرضة في أحد مستشفيات بيروت تتفقد جرعات علاج كيميائي شحيحة المخزون وسط تصاعد الأزمة الدوائية (رويترز),قضايا اجتماعية,لبنان
"** مصر تُطلق حملة قومية للكشف المبكر عن أمراض الكلى تستهدف مليون مواطن في 15 محافظة

**",** فريق طبي من وزارة الصحة المصرية يجري فحوصات مجانية للمواطنين خلال إحدى جلسات الحملة بمستشفى الشيخ زايد التخصصي في محافظة الجيزة (الجزيرة),صحة,مصر
ليبيا تُحذّر من كارثة بيئية وشيكة.. تسرّب نفطي يهدد سواحل خليج سرت بأزمة تلوث غير مسبوقة,بقع نفطية تمتد على امتداد كيلومترات من شاطئ خليج سرت في ليبيا، فيما تتحرك فرق الطوارئ البيئية لاحتواء التسرب قبل وصوله إلى مناطق الصيد الحيوية (رويترز),بيئة,ليبيا
جزر القمر على مفترق طرق.. تحولات في المشهد الحزبي تُعيد رسم ملامح المعارضة قبيل الانتخابات المحلية,مبنى البرلمان في مورني عاصمة جزر القمر حيث تتصاعد حدة الخلافات بين الأحزاب السياسية في المرحلة الراهنة (رويترز),سياسة,جزر القمر
