title,caption,topic,country
أطفال البادية الأردنية.. معلمون متنقلون يحملون الكتب إلى خيام النسيان,معلم يشق طريقه بين التلال الصخرية شرق الأردن لإيصال الدروس إلى أبناء العشائر البدوية النائية (الجزيرة),مجتمع,الأردن
عُمان تُدشّن أكبر محطة لتحلية المياه بالطاقة الشمسية في منطقة الباطنة,محطة التحلية الجديدة بولاية صحار تعتمد كلياً على الألواح الشمسية لتوفير المياه لآلاف الأسر العُمانية (وكالة الأنباء العُمانية),طاقة,عُمان
موريتانيا تُطلق حملة وطنية لمكافحة التصحر بزراعة ملايين الأشجار على امتداد الحزام الأخضر الساحلي,عمال وطلاب متطوعون يشاركون في غرس شتلات الأشجار على أطراف الصحراء الموريتانية ضمن المبادرة الوطنية لاسترداد الغطاء النباتي (الوكالة الموريتانية للأنباء),بيئة,موريتانيا
منتخب لبنان لكرة السلة يتأهل إلى نهائيات بطولة آسيا بعد فوز تاريخي على الفلبين,لاعبو المنتخب اللبناني يحتفلون بالتأهل في صالة أمام جمهورهم في بيروت (الجزيرة),رياضة,لبنان
"ظاهرة ""العزوف عن الزواج"" تُقلق المختصين السعوديين.. وخبراء يطالبون بمراجعة المهور وتيسير السكن",شباب سعودي في أحد المجمعات التجارية بالرياض وسط تصاعد مخاوف اجتماعية من تراجع معدلات الزواج (الجزيرة),قضايا اجتماعية,السعودية
السعودية تطلق مبادرة دبلوماسية لتعزيز الاستقرار في منطقة القرن الأفريقي,وزير الخارجية السعودي خلال لقائه بممثلي دول القرن الأفريقي على هامش مؤتمر جدة للسلام الإقليمي (واس),سياسة,السعودية
منتخب اليمن للشباب يستعد لبطولة غرب آسيا بمعسكر تدريبي مكثف في عدن,لاعبو المنتخب اليمني للشباب خلال إحدى جلسات التدريب في ملعب الثورة بعدن (الاتحاد اليمني لكرة القدم),رياضة,اليمن
البحرين.. اندلاع حريق في مستودع تجاري بمنطقة الحد يستنفر فرق الدفاع المدني,سيارات إطفاء تابعة للدفاع المدني البحريني تحاصر ألسنة اللهب المتصاعدة من المستودع في منطقة الحد الصناعية (رويترز),حوادث,البحرين
أزمة الدواء تعصف بمرضى السرطان في لبنان.. وعائلات تبحث عن الشفاء خارج الحدود,مرضى ينتظرون أمام إحدى الصيدليات في بيروت وسط شُح حاد في الأدوية المتخصصة (الجزيرة),مجتمع,لبنان
قطر تُطلق برنامجاً وطنياً لدعم الأسر الكافلة للأيتام وتعزيز اندماجهم في المجتمع,أطفال في دار رعاية اجتماعية بالدوحة خلال فعالية توعوية نظّمتها وزارة التنمية الاجتماعية والأسرة (الجزيرة),قضايا اجتماعية,قطر
السعودية تطلق منظومة وطنية للفاتورة الإلكترونية تربط آلاف المنشآت التجارية بشبكة ضريبية موحدة,موظف في إحدى الشركات السعودية يستخدم نظام الفاتورة الإلكترونية المرتبط بمنصة هيئة الزكاة والضريبة والجمارك في الرياض (رويترز),تقنية,السعودية
موجة تضامن في قسنطينة تُعيد الابتسامة لأسر الأحياء الشعبية قبيل الدخول المدرسي,متطوعون جزائريون يوزعون حقائب مدرسية وأدوات كتابية على أطفال من الأسر المحتاجة في أحد أحياء قسنطينة استعداداً للعام الدراسي الجديد (الجزيرة),مجتمع,الجزائر
بغداد تحتضن مهرجان الرواية العربية بمشاركة أقلام من اثنتي عشرة دولة,روائيون عرب يتبادلون النقاش أمام جناح المخطوطات التراثية في معرض الكتاب ببغداد خلال فعاليات المهرجان (وكالة الأنباء العراقية),ثقافة,العراق
انهيار سقف مستودع تجاري في جدة يوقع عدداً من الإصابات بين العمال,فرق الدفاع المدني السعودي تنتشر في موقع الحادثة وسط أكوام من الأنقاض بمنطقة صناعية في جدة (واس),حوادث,السعودية
عُمان تطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون في المراكز الصحية الأولية,طواقم طبية في إحدى المراكز الصحية بمسقط تستقبل المراجعين ضمن حملة الفحص الدوري المجاني للكشف عن الأمراض السرطانية المبكرة (وكالة الأنباء العُمانية),صحة,عُمان
ليبيا تُطلق برنامجاً لتطوير المناطق الصناعية في مصراتة لاستقطاب الاستثمارات الأجنبية,منظر جوي لميناء مصراتة الصناعي الذي يُعدّ من أكبر الموانئ التجارية في شمال أفريقيا (الجزيرة),اقتصاد,ليبيا
المغرب يطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون في 12 جهة,أطباء مغاربة متخصصون في أورام الجهاز الهضمي خلال جلسة تدريبية على تقنيات التنظير الحديثة بمستشفى ابن سينا في الرباط (وكالة المغرب العربي للأنباء),صحة,المغرب
ليبيا تُطلق منظومة رقمية موحدة لربط سجلات المواطنين بين المدن المتفرقة,موظفون في مركز تقنية المعلومات بطرابلس يعملون على تفعيل قاعدة البيانات الوطنية الجديدة (مكتب الاتصالات الحكومية الليبي),تقنية,ليبيا
موجة نزوح داخلي جديدة في ريف حلب تُعيد أزمة المخيمات إلى الواجهة مع اقتراب فصل الصيف,عائلات نازحة تقطن في خيام متهالكة بمخيمات ريف حلب الشمالي وسط شُح في المياه والخدمات الأساسية مع ارتفاع درجات الحرارة (الجزيرة),قضايا اجتماعية,سوريا
سوريا تُعيد افتتاح 47 مدرسة في ريف حلب بعد سنوات من التوقف القسري,طلاب يعودون إلى مقاعد الدراسة في إحدى المدارس المرممة بريف حلب وسط أجواء من الفرح والتفاؤل بمستقبل تعليمي أفضل (سانا),تعليم,سوريا
مصر تُطلق منظومة جديدة لاعتماد المدارس الخاصة وفق معايير جودة دولية,طلاب يتلقون دروسهم داخل فصل دراسي في إحدى مدارس القاهرة الخاصة، في ظل توجيهات حكومية لرفع مستوى الأداء التعليمي (وكالة أنباء الشرق الأوسط),تعليم,مصر
العراق يُطلق حزمة تحفيزية لدعم الصناعات الوطنية وتقليص الاعتماد على الاستيراد,عمال في أحد المصانع العراقية يواصلون الإنتاج في ظل توجهات حكومية لتعزيز الصناعة المحلية وفتح آفاق جديدة للتوظيف (رويترز),اقتصاد,العراق
الأردن يطلق حزمة تحفيزية لدعم المشاريع الصغيرة والمتوسطة بقيمة 340 مليون دينار,وزير الصناعة والتجارة الأردني خلال إطلاق الحزمة التحفيزية في مقر البنك المركزي بعمّان (بترا),اقتصاد,الأردن
