title,caption,topic,country
الأردن يُدشّن أول محطة لتحويل النفايات البلدية إلى طاقة كهربائية في محافظة الزرقاء,جانب من محطة تحويل النفايات إلى طاقة في الزرقاء خلال حفل الافتتاح الرسمي بحضور مسؤولين حكوميين وممثلين عن القطاع الخاص (بترا),طاقة,الأردن
منتخب السودان للشباب يستعد لبطولة أفريقيا بمعسكر تدريبي مكثف في الخرطوم,لاعبو منتخب السودان للشباب خلال إحدى جلسات التدريب في ملعب الخرطوم الدولي استعداداً لبطولة كأس الأمم الأفريقية للشباب (سونا),رياضة,السودان
السعودية تُطلق منصة وطنية للفواتير الإلكترونية بين الشركات بمعالجة تتجاوز مليوني معاملة يومياً,"منظومة الفوترة الإلكترونية ""فاتورة"" تدخل مرحلة جديدة تستهدف تكامل سلاسل التوريد بين القطاعين العام والخاص (هيئة الزكاة والضريبة والجمارك)",تقنية,السعودية
الأردن يُطلق مبادرة وطنية لدمج ذوي الإعاقة في سوق العمل بعيداً عن الخطاب الرحيم,شاب من ذوي الإعاقة الحركية يعمل في أحد مراكز التكنولوجيا بعمّان ضمن برنامج التوظيف الشامل الجديد (الجزيرة),قضايا اجتماعية,الأردن
وزارة التربية الفلسطينية تُطلق برنامجاً لتأهيل المعلمين النازحين في مخيمات الضفة الغربية,معلمون فلسطينيون يحضرون جلسة تدريبية ضمن البرنامج التأهيلي في أحد مراكز إيواء النازحين بمحافظة أريحا (الجزيرة),تعليم,فلسطين
المغرب يطلق منصة رقمية وطنية لتوحيد خدمات التوثيق الإلكتروني بين الإدارات العمومية,موظفون في إحدى الإدارات العمومية بالرباط يتعاملون مع المنصة الرقمية الجديدة المخصصة لتبادل الوثائق الرسمية إلكترونياً (وكالة المغرب العربي للأنباء),تقنية,المغرب
المنتخب الجزائري لكرة اليد يتأهل إلى نهائيات بطولة أفريقيا بعد فوز مثير على المغرب,لاعبو المنتخب الجزائري لكرة اليد يحتفلون بعد إحراز هدف أمام منافسيهم في قاعة الألعاب الرياضية بالجزائر العاصمة (الصحافة الجزائرية),رياضة,الجزائر
جيبوتي تُدشّن أول محطة لتحلية المياه بالطاقة الشمسية في منطقة عرتا,ألواح شمسية ضخمة مصطفة بمحاذاة محطة تحلية المياه الجديدة في منطقة عرتا غربي جيبوتي، في خطوة تُعوّل عليها الحكومة لمعالجة أزمة شح المياه في الأرياف النائية (رويترز),طاقة,جيبوتي
جيبوتي توقع اتفاقية تعاون برلماني مع إثيوبيا لتعزيز الشراكة الإقليمية في القرن الأفريقي,رئيس البرلمان الجيبوتي خلال مراسم التوقيع على الاتفاقية في قاعة الجمعية الوطنية بالعاصمة جيبوتي (الجزيرة),سياسة,جيبوتي
عُمان تُطلق برنامجاً وطنياً لدعم الأسر ذات الدخل المحدود في مواجهة ارتفاع تكاليف المعيشة,جانب من اجتماع وزارة التنمية الاجتماعية العُمانية مع ممثلي المحافظات لاستعراض آليات صرف الدعم للأسر المستفيدة (وكالة الأنباء العُمانية),قضايا اجتماعية,عُمان
انقلاب ناقلة وقود على طريق الجهراء يُوقع ثلاثة إصابات ويُغلق المسار الغربي ساعات,فرق الإطفاء والإنقاذ الكويتية تحاصر ناقلة الوقود المنقلبة على الطريق الرابط بين العاصمة ومحافظة الجهراء، وسط إجراءات أمنية مشددة لمنع اندلاع حريق (كونا),حوادث,الكويت
نجم الترجي التونسي يُوقّع عقداً احترافياً مع نادٍ إسباني من الدرجة الأولى,لاعب الترجي الرياضي التونسي خلال مباراة في البطولة الوطنية بملعب رادس (الأناضول),رياضة,تونس
أطفال الزلزال في سوريا.. ندوب نفسية تقاوم العودة إلى المدرسة,أطفال من منطقة جبل سمعان في ريف حلب يجلسون أمام مدرستهم التي أُعيد ترميم جزء منها بعد أضرار الزلزال (الأناضول),مجتمع,سوريا
الجزائر تستدعي سفيرها لدى باريس احتجاجاً على تصريحات وزير فرنسي بشأن ملف الذاكرة التاريخية,مبنى وزارة الشؤون الخارجية الجزائرية في العاصمة الجزائر، حيث جرت إجراءات استدعاء السفير رسمياً (الجزيرة),سياسة,الجزائر
المجلس الانتقالي الجنوبي يطالب بمراجعة شاملة لاتفاقية الرياض ويحذر من تداعيات التأخير,أعضاء من المجلس الانتقالي الجنوبي خلال اجتماع موسع في عدن لبحث مستقبل التسوية السياسية في اليمن (الأناضول),سياسة,اليمن
السعودية تطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون يستهدف مليوني مواطن,فريق طبي في أحد مستشفيات وزارة الصحة السعودية يجري فحوصات الكشف المبكر ضمن الحملة الوطنية الجديدة (واس),صحة,السعودية
انهيار جسر معلق في محافظة ميسان يودي بحياة عمال ويخلف عشرات المصابين,فرق الإنقاذ تنتشل ضحايا من مياه نهر دجلة إثر انهيار الجسر المعلق الرابط بين قضاءين في المحافظة (الجزيرة),حوادث,العراق
السودان يُسجّل ارتفاعاً حاداً في إصابات الكوليرا بولايات دارفور وسط شُح الخدمات الصحية,مرافق صحية مكتظة في مخيمات النازحين بدارفور تعاني نقصاً حاداً في المياه النظيفة والأدوية اللازمة لمكافحة الوباء (الجزيرة),صحة,السودان
سلطنة عُمان تُطلق مشروع الربط الكهربائي البحري مع الهند لتصدير الطاقة المتجددة,منصة بحرية لمد كابلات الطاقة الكهربائية تحت الماء قبالة سواحل محافظة ظفار جنوبي عُمان (العمانية),طاقة,عُمان
البحرين تُطلق مشروعاً لزراعة أعشاب بحرية لمكافحة تآكل الشعاب المرجانية في خليج توبلي,البحرين - خليج توبلي - غواصون متطوعون يشاركون في زراعة شتلات الأعشاب البحرية على قاع الخليج ضمن مبادرة وطنية لاستعادة التنوع البيولوجي - تصوير خاص بهيئة حماية الحياة الفطرية,بيئة,البحرين
جيبوتي تُطلق مهرجانها الأول للأدب الشفهي وفنون القصة التقليدية,رواة من قبائل عفر وعيسى يؤدون حكاياتهم التقليدية أمام جمهور في ساحة مدينة جيبوتي خلال افتتاح المهرجان الثقافي (وكالة الأنباء الجيبوتية),ثقافة,جيبوتي
انهيار سقف مستودع تجاري في صلالة يخلّف إصابات وخسائر مادية جسيمة,فرق الدفاع المدني العُماني تنتشر في موقع الحادثة لانتشال العمال المحاصرين تحت الأنقاض جنوبي سلطنة عُمان (وكالة الأنباء العُمانية),حوادث,عُمان
ليبيا تُطلق برنامجاً وطنياً لتأهيل المعلمين في المناطق الجنوبية النائية,معلمون ليبيون يتلقون دورات تدريبية في إحدى قاعات التأهيل بمدينة سبها جنوب ليبيا، ضمن مساعي الحكومة لرفع كفاءة الكادر التعليمي في المناطق المحرومة (الجزيرة),تعليم,ليبيا
قطر تطلق مبادرة وطنية لتعزيز التطوع المجتمعي بين الشباب في المدارس والجامعات,مجموعة من الشباب القطري يشاركون في فعالية تطوعية بأحد أحياء الدوحة، رافعين لافتات تحمل شعار المبادرة الوطنية للعمل التطوعي (الجزيرة),مجتمع,قطر
موريتانيا تُعيد رسم تحالفاتها.. نواكشوط تفتح صفحة جديدة مع دول الساحل بعد مرحلة القطيعة,الرئيس الموريتاني محمد ولد الغزواني خلال لقاء دبلوماسي بالعاصمة نواكشوط لبحث ملفات التعاون الإقليمي (الأناضول),سياسة,موريتانيا
السعودية تُطلق برنامجاً وطنياً لدعم أسر ذوي الإعاقة في المناطق النائية,أحد مراكز الرعاية الاجتماعية في منطقة نجران يستقبل أسراً مستفيدة من البرنامج الجديد (الجزيرة),قضايا اجتماعية,السعودية
شركات تقنية فلسطينية تطلق منصة رقمية لتوثيق الانتهاكات الإسرائيلية في الضفة وغزة,مبرمجون فلسطينيون يعملون على تطوير المنصة الرقمية في أحد مراكز التقنية بمدينة رام الله (الأناضول),تقنية,فلسطين
السودان يُطلق حملة وطنية لمكافحة زواج الأطفال في ولايات دارفور,فتيات سودانيات في إحدى مدارس ولاية شمال دارفور خلال جلسة توعوية نظّمتها منظمات المجتمع المدني بالتنسيق مع السلطات المحلية (الأناضول),مجتمع,السودان
سلطنة عُمان تُطلق مبادرة وطنية لإعادة تأهيل أشجار القرم في سواحل محافظة ظفار,غابات القرم الساحلية في محافظة ظفار تمتد على طول الشريط الساحلي وتُشكّل بيئة حيوية نادرة في شبه الجزيرة العربية (رويترز),بيئة,عُمان
البحرين تستضيف بطولة الخليج للسباحة وفارس الماء البحريني يتوج بذهبية المئة متر حرة,السباح البحريني يرفع علم المملكة احتفالاً بفوزه بالميدالية الذهبية في حوض السباحة الأولمبي بالمنامة (الجزيرة),رياضة,البحرين
مصر تُدشّن أول محطة لتحويل النفايات البلدية إلى طاقة كهربائية في الإسكندرية,منظر جوي لموقع المحطة الجديدة بمنطقة أبو قير شرق الإسكندرية، حيث تجري أعمال التشغيل التجريبي الأولي قبيل الافتتاح الرسمي (رويترز),طاقة,مصر
