title,caption,topic,country
سوريا تُعيد تأهيل محطة توليد الكهرباء في حلب بتمويل خليجي لرفع ساعات التغذية,عمال فنيون يجرون أعمال صيانة في إحدى محطات الكهرباء بمحافظة حلب استعداداً لإعادة تشغيلها (الجزيرة),طاقة,سوريا
ليبيا تُعيد تأهيل خطوط نقل الكهرباء العالية الجهد بين سبها وبراك الشاطئ لتعزيز الربط الجنوبي,أعمدة ضغط عالٍ تمتد عبر الصحراء الليبية على طريق سبها في منطقة فزان وسط ظروف مناخية قاسية (وكالة الأناضول),طاقة,ليبيا
اندلاع حريق ضخم في مستودع تخزين بمنطقة الشويخ الصناعية بالكويت وإخلاء المنطقة المحيطة,فرق الإطفاء الكويتية تعمل على إخماد النيران المتصاعدة من المستودع وسط انتشار كثيف للدخان الأسود في سماء المنطقة (كونا),حوادث,الكويت
لاعبو المنتخب الفلسطيني لكرة القدم يواصلون التدريبات من الأردن استعداداً لتصفيات كأس العالم,لاعبو المنتخب الوطني الفلسطيني خلال جلسة تدريبية مكثفة في ملعب عمّان استعداداً للجولة المقبلة (الجزيرة),رياضة,فلسطين
انهيار سقف مدرسة ابتدائية في تيزي وزو يُخلّف إصابات في صفوف التلاميذ وحالة من الذعر,فرق الحماية المدنية الجزائرية تتدخل لإخلاء المبنى المتضرر وسط تجمهر أولياء الأمور أمام البوابة (وكالات),حوادث,الجزائر
أطفال غزة يتعلمون على أنقاض مدارسهم.. الحجارة بدل الكتب والسماء سقفاً,مجموعة من الأطفال يجلسون على ركام مبنى مدرسي مدمر في مدينة غزة، يحملون ألواحاً خشبية بدلاً من الكراسات، فيما يحاول معلم شاب مواصلة الدرس وسط الدمار (الأناضول),مجتمع,فلسطين
المغرب يُدشّن أكبر محطة لتحلية المياه بالطاقة الشمسية على ساحل المحيط الأطلسي,محطة تحلية مياه طيفور بالمنطقة الجنوبية تعتمد كلياً على الطاقة الشمسية وتستهدف تزويد أكثر من 400 ألف نسمة بمياه الشرب النقية (وكالة المغرب العربي للأنباء),طاقة,المغرب
تلوث مياه الآبار الجوفية في غزة يهدد صحة آلاف الأسر وسط شُح الوقود اللازم لمحطات التحلية,امرأة فلسطينية تملأ جرادل المياه من صهريج متنقل في أحد أحياء مدينة غزة وسط أزمة حادة في الوصول إلى مياه الشرب النظيفة (الفرنسية),بيئة,فلسطين
منتخب لبنان لكرة السلة يصعق الأردن في البطولة العربية ويقترب من التأهل للنهائي,لاعبو المنتخب اللبناني يحتفلون بالفوز على الأردن خلال مباريات البطولة العربية لكرة السلة المقامة في بيروت (الاتحاد اللبناني لكرة السلة),رياضة,لبنان
الإمارات تُطلق مبادرة وطنية لاستعادة الشعاب المرجانية في مياه الخليج العربي,غواصون متطوعون يزرعون شتلات مرجانية في أعماق مياه الخليج قبالة سواحل أبوظبي ضمن المبادرة الوطنية لإعادة تأهيل النظم البيئية البحرية (رويترز),بيئة,الإمارات
عُمان تُطلق مبادرة وطنية لإعادة تأهيل الأفلاج التاريخية وصون مواردها المائية,أحد الأفلاج العُمانية التقليدية التي تروي الأراضي الزراعية في المناطق الداخلية، وتُعدّ من أبرز الموروثات الحضارية المُدرجة على قوائم التراث العالمي (وكالة الأنباء العُمانية),بيئة,عُمان
مجلس الأمة الكويتي يُقر قانوناً جديداً يُقيّد تمويل الجمعيات السياسية الخارجية,جانب من جلسة التصويت داخل قاعة مجلس الأمة الكويتي في العاصمة الكويت، حيث يتداول النواب مشروع القانون وسط أجواء مشحونة (الفرنسية),سياسة,الكويت
ليبيا تُطلق حملة وطنية للكشف المبكر عن سرطان الثدي في 12 مدينة,كادر طبي نسائي في أحد مراكز الصحة الأولية بطرابلس يُجري فحوصات دورية لمريضات ضمن الحملة الوطنية للتوعية بسرطان الثدي (الجزيرة),صحة,ليبيا
