title,caption,topic,country
"لبنان.. ظاهرة ""الزواج المبكر"" تعود للواجهة في المناطق الريفية وسط تدهور الأوضاع الاقتصادية",فتيات في إحدى قرى البقاع اللبناني يمررن أمام مدرسة أغلقت أبوابها بسبب الأزمة المالية (الجزيرة),مجتمع,لبنان
اليمن يُطلق أول منصة رقمية لتوثيق الأضرار العقارية في المناطق المتضررة من النزاع,موظف في وزارة الأشغال اليمنية يُدخل بيانات مبنى مدمر عبر تطبيق التوثيق الرقمي الجديد في مدينة مأرب (سبأ),تقنية,اليمن
أطفال الأردن بين مقاعد الدراسة والعمل.. ظاهرة تتجذر في محافظات الجنوب وتُقلق المختصين,طفل أردني يعمل في أحد الأسواق الشعبية بمحافظة معان بدلاً من ارتياد المدرسة، في مشهد بات يتكرر مع تصاعد الأعباء الاقتصادية على الأسر (الجزيرة),قضايا اجتماعية,الأردن
البحرين تُدشّن أول محطة لتخزين الطاقة بالبطاريات الصناعية لتعزيز استقرار الشبكة الكهربائية,محطة التخزين الجديدة ستُسهم في الحدّ من الانقطاعات الكهربائية خلال ذروة الاستهلاك الصيفي في المملكة (وزارة طاقة البحرين),طاقة,البحرين
أطفال بلا مدارس.. كيف حوّل النزوح آلاف الأسر السودانية أبناءها إلى عمال في الشوارع؟,طفل سوداني يبيع الماء على قارعة الطريق في أحد مخيمات النازحين بولاية الجزيرة (أسوشيتد برس),قضايا اجتماعية,السودان
العراق يُطلق خطة طارئة لإنقاذ نهر ديالى من التلوث الصناعي المتفاقم,مياه نهر ديالى تتحول إلى اللون الداكن جراء مخلفات المصانع المتراكمة على ضفافه قرب بعقوبة في محافظة ديالى (رويترز),بيئة,العراق
"قطر تطلق مهرجان ""آفاق الكلمة"" للأدب العربي باستضافة نخبة من الروائيين والشعراء",جانب من حفل افتتاح المهرجان في المركز الثقافي بالدوحة حيث تجمّع الأدباء والمثقفون من مختلف الدول العربية (قنا),ثقافة,قطر
قطر.. اندلاع حريق ضخم في مجمع تجاري بمنطقة الوكرة وإخلاء المئات من الزوار,فرق الدفاع المدني القطري تحاصر ألسنة النيران المشتعلة في أحد طوابق المجمع التجاري بمنطقة الوكرة، وسط تصاعد كثيف للدخان الأسود في سماء المنطقة (الجزيرة),حوادث,قطر
ليبيا تُطلق أول منصة رقمية موحدة لتسجيل المنشآت التجارية عبر الإنترنت,موظفون في مركز تقني بطرابلس يستعرضون واجهة المنصة الإلكترونية الجديدة المخصصة لتسجيل الأعمال التجارية (الجزيرة),تقنية,ليبيا
المغرب يطلق منصة رقمية وطنية لتوحيد خدمات التوثيق الإلكتروني للمقاولات الصغيرة,رجل أعمال مغربي يستخدم حاسوبه المحمول للوصول إلى المنصة الرقمية الجديدة من مقر مقاولته الصغيرة في الدار البيضاء (الجزيرة),تقنية,المغرب
