title,caption,topic,country
المنتخب السوري يستعد لتصفيات كأس آسيا بمعسكر مكثف في دمشق,لاعبو المنتخب السوري خلال إحدى جلسات التدريب في ملعب عبد الله الفيصل بدمشق استعداداً للمرحلة المقبلة من التصفيات (وكالة سانا),رياضة,سوريا
الكويت تُطلق صندوق استثماري بقيمة 800 مليون دينار لدعم المشاريع الصغيرة والمتوسطة,وزير التجارة الكويتي خلال مراسم الإعلان عن الصندوق الاستثماري الجديد في مقر غرفة تجارة وصناعة الكويت بالعاصمة (كونا),اقتصاد,الكويت
"دبي تُطلق مبادرة ""بيوت مفتوحة"" لتعزيز التواصل بين جيران الأحياء السكنية الحديثة",سكان من جنسيات مختلفة يتجمعون في أحد الأحياء السكنية بدبي خلال فعالية تعارف مجتمعية نظّمتها البلدية لتقوية أواصر الجوار في المجمعات الحديثة (الجزيرة),مجتمع,الإمارات
"القاهرة تُطلق مبادرة ""بيتك أمانك"" لدعم الأسر المهددة بالإخلاء القسري في المناطق العشوائية",عائلات من أحياء غير رسمية بالقاهرة تنتظر استلام وثائق إعادة التوطين أمام أحد مكاتب التسجيل العمراني (الجزيرة),مجتمع,مصر
سلطنة عُمان تُطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون يستهدف الفئات الأكثر عرضة للخطر,فريق طبي في أحد مستشفيات مسقط يُجري فحوصات المنظار الهضمي ضمن حملة التوعية الوطنية للكشف المبكر عن الأورام (وكالة الأنباء العُمانية),صحة,عُمان
مصر تطلق حملة وطنية للكشف المبكر عن سرطان الكبد في 15 محافظة,فريق طبي يجري فحوصات تشخيصية لأحد المواطنين ضمن الحملة القومية للكشف المبكر عن سرطان الكبد في أحد مراكز الرعاية الصحية بالقاهرة (الجزيرة),صحة,مصر
العراق يُطلق خطة لتحديث شبكة توزيع الكهرباء بتمويل خليجي يتجاوز ملياري دولار,عمال يعملون على صيانة خطوط الضغط العالي في أحد أحياء بغداد وسط أزمة الطاقة المتفاقمة (الجزيرة),اقتصاد,العراق
الجزائر تُدرج اللهجة الأمازيغية مادةً إلزامية في مراحل التعليم الابتدائي بولايات الجنوب,تلاميذ في إحدى مدارس ولاية تمنراست يتلقون درساً باللغة الأمازيغية ضمن المنهج الدراسي الجديد (الأناضول),تعليم,الجزائر
الجزائر تُطلق حملة وطنية للتوعية بمخاطر زواج القاصرات في الأوساط الريفية,ناشطات من منظمات المجتمع المدني الجزائري خلال ورشة توعوية بإحدى قرى ولاية تيزي وزو، تُسلّط الضوء على تداعيات تزويج الفتيات دون السن القانونية (الجزيرة - أرشيف),قضايا اجتماعية,الجزائر
موريتانيا تُطلق برنامجاً وطنياً لمحو الأمية في الأرياف النائية باستخدام مراكز متنقلة,معلمون متطوعون يجوبون قرى الداخل الموريتاني لتعليم القراءة والكتابة للنساء والرجال البالغين (وكالة الأنباء الموريتانية),تعليم,موريتانيا
