title,caption,topic,country
الجزائر ترفع الحد الأدنى للأجور لأول مرة منذ 3 سنوات في خطوة لمواجهة ارتفاع تكاليف المعيشة,عمال جزائريون أمام إحدى المنشآت الصناعية في ضواحي العاصمة في أعقاب الإعلان عن قرار رفع الأجور (الأناضول),اقتصاد,الجزائر
عُمان تُطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون في المراكز الصحية الأولية,فريق طبي في أحد المراكز الصحية بمسقط يستقبل المراجعين ضمن حملة الفحص الدوري المجاني التي أطلقتها وزارة الصحة العُمانية (وكالة الأنباء العُمانية),صحة,عُمان
المنتخب العراقي للملاكمة يحصد 4 ميداليات في بطولة غرب آسيا ويعين مدرباً أجنبياً للتأهل لأولمبياد 2028,ملاكمون عراقيون يرفعون علم بلادهم خلال حفل توزيع الميداليات في بطولة غرب آسيا للملاكمة (الوكالة العراقية للأنباء),رياضة,العراق
العراق يطلق منظومة إلكترونية موحدة لربط سجلات المرضى بين مستشفيات بغداد والمحافظات,طاقم طبي في أحد مستشفيات بغداد يستعرض واجهة النظام الرقمي الجديد المخصص لإدارة الملفات الصحية (الجزيرة),تقنية,العراق
انهيار جسر في محافظة هيران يقطع شريان التواصل بين قرى وسط الصومال ويخلّف ضحايا,سكان محليون يقفون على ضفاف نهر شبيلي المتضخم بفعل الأمطار الغزيرة، في محاولة لتقدير حجم الكارثة إثر انهيار الجسر (الجزيرة),حوادث,الصومال
الصومال يطلق حملة وطنية لإعادة تشجير السواحل بزراعة مئة ألف شجرة قرم لحماية الأحياء البحرية,عمال وطلاب متطوعون يشاركون في زراعة أشجار المانغروف على امتداد الشريط الساحلي قرب مقديشو (الأناضول),بيئة,الصومال
البحرين تطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون يستهدف 50 ألف مواطن,فريق طبي في مجمع السلمانية الطبي يجري فحوصات ضمن حملة الكشف المبكر عن سرطان القولون (البحرينية),صحة,البحرين
الأردن يُطلق مبادرة وطنية لدعم كبار السن في الأرياف.. خدمات صحية ونفسية تصل إلى أبوابهم,مسن أردني يجلس أمام منزله في إحدى قرى محافظة عجلون، حيث تسعى المبادرة إلى الوصول لآلاف المسنين المعزولين في المناطق النائية (الجزيرة),مجتمع,الأردن
جزر القمر تُطلق مشروع الصيد الممنهج لتعزيز صادراتها السمكية نحو الأسواق الأفريقية,صيادون قموريون يُفرغون شباكهم في ميناء موروني وسط آمال بتحسين دخلهم في ظل الخطة الوطنية الجديدة (الجزيرة),اقتصاد,جزر القمر
سلطنة عُمان تُطلق برنامجاً وطنياً للكشف المبكر عن سرطان القولون في 8 محافظات,طواقم طبية متخصصة تُجري فحوصات مجانية للمواطنين في إطار حملة التوعية بسرطان القولون التي أطلقتها وزارة الصحة العُمانية (وكالة الأنباء العُمانية),صحة,عُمان
