title,caption,topic,country
"موريتانيا تطلق ""مبادرة المهارات الخضراء"" لتأهيل الشباب لسوق العمل المستدام","شباب موريتانيون يتلقون تدريباً عملياً في ورشة متخصصة بالطاقة المتجددة ضمن برنامج ""مبادرة المهارات الخضراء"" (وكالة الأنباء الموريتانية)",تعليم,موريتانيا
هل يغير مخطط التطوير وجه القاهرة القديمة؟ مخاوف التهجير تتصاعد,أحد الممرات المكتظة بالسكان في حي السيدة زينب التاريخي بالقاهرة، حيث يترقب الأهالي مستقبل منازلهم في ظل مشروعات التطوير العمراني.,سياسة,مصر
على وقع شح المياه.. قرى الجزيرة السودانية تصارع الأمراض المنقولة عبر المياه,نساء وأطفال يصطفون لملء أوعية المياه من مضخة يدوية متهالكة في إحدى القرى بولاية الجزيرة وسط السودان (وكالات),مجتمع,السودان
الفزعة السودانية: كيف تُجدد روح الترابط المجتمعي في ظل الظروف الراهنة؟,"مجموعة من المتطوعين من أهالي إحدى المناطق النائية بالسودان يتعاونون في إعداد وتوزيع وجبات غذائية للمحتاجين، في مشهد يعكس تقليد الفزعة العريق (وكالة الأنباء السودانية ""سونا"").",مجتمع,السودان
الجزائر تكشف عن خطة استثمارية ضخمة لإنشاء أكبر مجمع للهيدروجين الأخضر بشمال إفريقيا,مهندس جزائري يتفقد خلايا تحليل كهربائي (Electrolyser) متطورة، جزءاً من مشروع تجريبي لإنتاج الهيدروجين الأخضر في منطقة ورقلة (رويترز),طاقة,الجزائر
"مجمع ""واحة الدقم"" الصناعي يفتتح مرحلته الأولى ويعزز مساهمة الطاقة النظيفة في الاقتصاد العماني","لقطة من افتتاح المرحلة الأولى لمجمع ""واحة الدقم"" الصناعي، تظهر جانباً من خطوط إنتاج ألواح الطاقة الشمسية في المنطقة الاقتصادية الخاصة بالدقم (وكالة الأنباء العمانية)",اقتصاد,عُمان
مأساة جديدة: انفجار مقذوف حربي قديم يودي بحياة مدنيين في سوق شعبي بالحديدة,أحد فرق إزالة الألغام التابعة لمركز محلي يعمل في تفكيك مقذوفات غير منفجرة (الجزيرة),حوادث,اليمن
مجلس النواب الأردني يقر تعديلات جوهرية على قانون إدارة البلديات بعد نقاشات مستفيضة,أعضاء مجلس النواب الأردني خلال جلسة تصويت على مشروع قانون في العاصمة عمان (بترا),سياسة,الأردن
قطر تدشن شبكة ألياف ضوئية فائقة القدرة لتعزيز ريادتها في المدن الذكية,مهندسون قطريون يشرفون على عمليات تركيب وتوصيل كابلات الألياف الضوئية ضمن مشروع البنية التحتية الرقمية المتطورة في مدينة مشيرب قلب الدوحة (وكالة الأنباء القطرية).,تقنية,قطر
مصرع أربعة وإصابة آخرين في حادث تصادم مروع شمال رام الله,سيارات الدفاع المدني والإسعاف في موقع حادث مروع شمال رام الله، حيث تظهر حطام المركبات المتصادمة على جانب الطريق (مصدر الصورة: وكالة الأنباء الفلسطينية - وفا),حوادث,فلسطين
تحديات الوصول: مطالب بتسريع تهيئة المرافق العامة لذوي الإعاقة في عُمان,شخص من ذوي الإعاقة يواجه صعوبة في استخدام منحدر غير ملائم بإحدى المنشآت العامة في مسقط. (شترستوك),قضايا اجتماعية,عُمان
إصابات وتضرر واسع جراء حريق ضخم في مبنى سكني بالبسيتين,فرق الدفاع المدني تتعامل مع آثار حريق واسع التهم جزءاً من مبنى سكني بمنطقة البسيتين (وكالة أنباء البحرين),حوادث,البحرين
النيران تلتهم مصنعاً للملابس الجاهزة بمدينة العبور.. إصابات واحتراق قسم الإنتاج,ألسنة اللهب والدخان الكثيف تتصاعد من مصنع للملابس الجاهزة بمدينة العبور، بينما يباشر رجال الإطفاء عمليات الإخماد في ظل صعوبة الموقف.,حوادث,مصر
تسارع تآكل الشواطئ يهدد قرى صيد ومواقع أثرية في موريتانيا,صيادون موريتانيون يقفون على شاطئ مُتآكل بفعل أمواج البحر في منطقة نواكشوط الساحلية (الأوروبية),بيئة,موريتانيا
مصر تعلن عن خطة لتوسيع وحدات الغسيل الكلوي لمواجهة تفاقم أعداد المرضى,ممرضة مصرية تشرف على مريض يخضع لجلسة غسيل كلوي في أحد المستشفيات الحكومية بالقاهرة (وكالة الأنباء المصرية),صحة,مصر
ميناء طبرق الليبي يطلق خطة توسعة ضخمة لتعزيز مكانته كمركز تجاري إقليمي,سفينة حاويات عملاقة ترسو في ميناء طبرق شرق ليبيا، حيث تظهر ملامح التجهيزات الحديثة وأعمال البناء الجارية لزيادة القدرة الاستيعابية وتعزيز حركة التجارة البحرية.,اقتصاد,ليبيا
المنامة: جدل برلماني وشعبي يرافق حزمة الإصلاحات الاقتصادية الجديدة,مبنى المؤسسة التشريعية في البحرين، حيث تستمر النقاشات حول مستقبل الاقتصاد الوطني (رويترز),سياسة,البحرين
"ليبيا: جولة مفاوضات ""المسار الدستوري"" تتعثر في القاهرة.. خلافات عميقة تعيد المشهد إلى نقطة الصفر",مقعد خالٍ في قاعة الاجتماعات بمقر جامعة الدول العربية بالقاهرة، حيث كان من المقرر استئناف مباحثات اللجنة المشتركة الليبية (الأناضول),سياسة,ليبيا
**ورش عمل حرفية تعيد إحياء فنون الأيادي الموريتانية وتوفر فرص عمل للشابات بالداخل**,شابات موريتانيات يعملن بتركيز على حياكة السجاد التقليدي الملون خلال إحدى الورش التدريبية في قرية بمنطقة تيرس الزمور.,مجتمع,موريتانيا
موريتانيا تُقدم على تعديلات دستورية لتعزيز صلاحيات المجلس الدستوري,جانب من جلسة نقاش برلمانية في نواكشوط حول حزمة التعديلات الدستورية المقترحة (وكالة الأنباء الموريتانية).,سياسة,موريتانيا
الجزائر تطلق قوافل طبية متخصصة لتعزيز الرعاية بالجنوب والمناطق النائية,فريق طبي جزائري يستعد لتقديم الخدمات الصحية في إحدى القوافل المتجهة للمناطق الحدودية جنوب البلاد (واج),صحة,الجزائر
السودان يُطلق مشروعاً وطنياً لمد شبكة الألياف البصرية في الأقاليم النائية,فنيون سودانيون يمدون كابلات الألياف البصرية في منطقة ريفية بالقرب من النيل الأزرق، ضمن خطة الحكومة لتعزيز البنية التحتية الرقمية.,تقنية,السودان
"شباب مبادرون يطلقون حملة ""مدينتي أولى"" لتجميل الأحياء القديمة في الزرقاء",مجموعة من الشباب المتطوعين وهم يقومون بطلاء جدارية فنية ملونة على أحد الجدران في حي شعبي بمدينة الزرقاء، يظهر فيها ملامح من التراث الأردني وسط تفاعل مجتمعي.,مجتمع,الأردن
"إطلاق مشروع ""تواتر"" لصون الأرشيف الموسيقي التونسي النادر","باحثون يتفحصون مخطوطات نوتات موسيقية قديمة ضمن مشروع ""تواتر"" بمكتبة وطنية في تونس العاصمة (وكالة الأنباء التونسية).",ثقافة,تونس
الصومال: إطلاق المرحلة الأولى من خطة توسعة ميناء بوصاصو لتعزيز التجارة الإقليمية,لقطة علوية تظهر النشاط في ميناء بوصاصو الصومالي مع عدد من سفن الشحن الراسية، وتظهر في الخلفية مواقع محتملة للتوسع المستقبلي.,اقتصاد,الصومال
"الكويت تطلق ""منصة الخير"" الرقمية لتعزيز العمل التطوعي وربط المبادرات المجتمعية","مجموعة من المتطوعين الكويتيين من مختلف الأعمار يشاركون في حملة لتنظيف أحد الشواطئ، في إطار نشاط مجتمعي يمثل نموذجاً للمبادرات التي ستدعمها ""منصة الخير"" الجديدة في الكويت.",مجتمع,الكويت
"الأردن يكافح ""القاتل الصامت"": خطة وطنية للكشف المبكر عن أمراض الكلى المزمنة",فريق طبي أردني يجري فحوصات مجانية للكلى ضمن حملة توعوية لبرنامج الكشف المبكر في أحد المراكز الصحية.,صحة,الأردن
**سلطنة عُمان تدشن 50 مختبراً للابتكار وريادة الأعمال لتعزيز مهارات المستقبل في مدارسها**,طلاب عمانيون يتفاعلون مع مشروع برمجة داخل أحد مختبرات الابتكار الحديثة في إحدى المدارس الحكومية بولاية السيب، مسقط (وزارة التربية والتعليم العمانية).,تعليم,عُمان
الجزائر تطلق حملة وطنية للكشف المبكر عن أمراض الكلى بالمناطق النائية,طبيب يفحص مريضة في وحدة طبية متنقلة خلال حملة صحية بولاية البيض جنوب غرب الجزائر (وكالة الأنباء الجزائرية),صحة,الجزائر
ليبيا تسعى لتعزيز مكانتها التجارية عبر خطة طموحة لتوسيع ميناء مصراتة,سفن شحن ترسو في ميناء مصراتة الذي يعد أحد أبرز الموانئ التجارية في ليبيا (أرشيفية),اقتصاد,ليبيا
مشيخة رأس الحد تطلق مبادرة مجتمعية لحماية أفراخ السلاحف من التلوث الضوئي,مجموعة من صغار السلاحف البحرية تتجه بخطواتها الأولى نحو مياه بحر العرب ليلاً على شاطئ رأس الحد في سلطنة عُمان، مع أضواء خافتة في الأفق.,بيئة,عُمان
اكتشافات مذهلة في أعماق صحراء السعودية تكشف عن إرث فني قديم وتحدّي البيئة,لقطة مقربة لنقش صخري يمثل مشهداً للصيد، محفور بدقة على صخرة غرانيتية وسط وادٍ صحراوي قاحل، مما يبرز تحدي الفنان القديم للبيئة القاسية (فريق المسح الأثري السعودي).,ثقافة,السعودية
