title,caption,topic,country
انقسام الفصائل يهدد مؤتمر المصالحة المرتقب في رام الله,زعماء فصائل فلسطينية خلال اجتماع سابق في مدينة رام الله لمناقشة القضايا الوطنية (رويترز),سياسة,فلسطين
انهيار صخري ضخم يقطع طريقاً رئيسياً في شمال لبنان ويخلف محتجزين,جرافات وآليات ثقيلة تعمل على إزالة الانهيار الصخري الذي قطع طريقاً جبلياً في شمال لبنان (وكالة الأنباء اللبنانية),حوادث,لبنان
قطر تدشن استراتيجية وطنية شاملة لتعزيز الصحة النفسية المجتمعية,مسؤولون من وزارة الصحة العامة ومؤسسة الرعاية الصحية الأولية خلال مؤتمر صحفي للإعلان عن الاستراتيجية الوطنية للصحة النفسية في الدوحة (قنا),صحة,قطر
الكويت تطلق منصة رقمية مركزية لتوحيد خدمات النفط والغاز ورفع الكفاءة التشغيلية,مهندس كويتي يشير إلى شاشة عرض كبيرة تظهر بيانات تحليلية لحظية لمنصة رقمية متقدمة تُستخدم لمراقبة وإدارة عمليات حقول النفط والغاز في الكويت (شترستوك).,تقنية,الكويت
الأردن والعراق يطلقان مبادرة مشتركة لتعزيز التكامل الاقتصادي ومواجهة التحديات الإقليمية,وزيرا خارجية الأردن والعراق يصافحان بعضهما البعض بعد توقيع وثيقة المبادرة المشتركة في العاصمة الأردنية عمان (الجمهورية برس),سياسة,الأردن
علماء آثار يكشفون عن نقوش صخرية نادرة في صحراء النوبة السودانية تعود لآلاف السنين,صورة جوية تظهر فريقاً من علماء الآثار والمختصين يوثقون موقع النقوش الصخرية المكتشفة حديثاً في إحدى الوديان النائئة بصحراء النوبة شمال السودان (وكالة السودان للأنباء/سونا).,ثقافة,السودان
الفجوة الرقمية تعمق عزلة أجيال في الجزائر.. طلاب المناطق النائية يواجهون شبح التهميش التعليمي,طفل يحاول التقاط إشارة إنترنت ضعيفة من أعلى تلة في قرية نائية بولاية إليزي بالجزائر (الجزيرة),قضايا اجتماعية,الجزائر
الجزائر تعلن خطة استعجالية لمواجهة شبح ندرة المياه قبيل صيف حار,منظر لجزء من سد كبير بالجزائر يظهر تراجعاً ملفتاً في منسوب المياه، في ظل الاستعدادات لموسم الصيف الجاف.,بيئة,الجزائر
الجزائر تعتمد مساراً جديداً للتعليم الابتدائي ببرنامج وطني لتعميم الورشات التطبيقية,أطفال جزائريون يشاركون بتركيز في ورشة للأنشطة التطبيقية داخل إحدى المدراس الابتدائية في إطار البرنامج الوطني الجديد (رويترز),تعليم,الجزائر
ندرة المياه الصالحة للشرب تعيق جهود التنمية الريفية في جزر القمر,نساء وأطفال في إحدى القرى الكومورية النائية ينتظرون دورهم لملء أوعية المياه من نقطة تجميع تبعد عدة كيلومترات عن منازلهم، مما يبرز التحديات اليومية (وكالة أنباء محلية).,قضايا اجتماعية,جزر القمر
