title,caption,topic,country
إصابة 15 راكباً إثر خروج قطار عن مساره في المنوفية,فرق الإنقاذ والإسعاف في موقع حادث خروج القطار عن مساره بمحافظة المنوفية، حيث يجري نقل المصابين. (وكالات),حوادث,مصر
صادرات المنتجات الفلاحية المغربية تسجل طفرة غير مسبوقة رغم تحديات الجفاف,عمال يشرفون على تعبئة صناديق الخضروات والفواكه الطازجة الموجهة للتصدير في مركز فرز بجهة سوس ماسة (الجزيرة),اقتصاد,المغرب
الشارقة تطلق مشروعاً وطنياً لتوثيق فنون الأداء الشعبي وتوريثها للأجيال,"مشرفون على المشروع يستعرضون حركات رقصة ""اليولة"" التقليدية مع مجموعة من الشباب المشاركين في ورش العمل التراثية بالشارقة.",ثقافة,الإمارات
مصرع ثمانية وإصابة العشرات في انقلاب حافلة بطريق جبلي وعر قرب أزيلال,فرق الإنقاذ والإسعاف في موقع حادث انقلاب الحافلة على الطريق الجبلي الوعر قرب أزيلال بالمغرب (خاص),حوادث,المغرب
**الجفاف يفاقم أزمة معيشة المزارعين بالهضاب العليا الجزائرية ويُنذر بهجرة ريفية**,**صورة لمزارع جزائري يتفقد محصولاً متضرراً من نقص المياه في إحدى بلدات ولاية المسيلة، وسط مخاوف من الفقدان الكامل للموسم الزراعي. (وكالة الأنباء الجزائرية)**,قضايا اجتماعية,الجزائر
تقرير حقوقي يدق ناقوس الخطر: قصور في تهيئة المؤسسات التعليمية الأردنية لذوي الإعاقة,طالب على كرسي متحرك يواجه صعوبة في الوصول إلى مدخل أحد المباني التعليمية في الأردن، في مشهد يبرز تحديات دمج هذه الفئة.(رويترز),قضايا اجتماعية,الأردن
مبادرة شبابية لبنانية تطلق مشروعاً لتوثيق الأغاني الفولكلورية المهددة بالاندثار,فريق من الباحثين الشباب يوثقون أغنية تراثية من إحدى السيدات المسنات في قرية بجبل لبنان، ضمن جهود لإنقاذ الموروث الفني من النسيان (صورة خاصة),ثقافة,لبنان
لبنان يُطلق مرحلة توسعية جديدة لشبكة الألياف البصرية لتعزيز الاتصال ودعم الاقتصاد الرقمي,فنيون متخصصون يعملون على مد وتركيب كابلات الألياف البصرية ضمن مشروع التحديث في أحد الأحياء اللبنانية.,تقنية,لبنان
شباك خاوية ومحركات صامتة.. صيادو تونس يصارعون لقمة العيش في بحر متقلب,صياد تونسي مسن يتفحص شباكه الفارغة على متن قاربه التقليدي في ميناء بنزرت، معبراً عن القلق العميق بشأن مستقبل مهنة الأجداد في ظل تدهور الثروة السمكية وارتفاع تكاليف التشغيل. (رويترز),اقتصاد,تونس
"مرض ""الغرغرينا المائية"" يهدد آلاف الطيور في محمية ""حوض أرغين"" بموريتانيا",طيور النورس والخطاف تتجمع على سواحل محمية حوض أرغين الوطنية، التي تواجه تحدياً بيئياً خطيراً يهدد التنوع البيولوجي الفريد للمنطقة.,بيئة,موريتانيا
البرلمان الجزائري يصادق على مشروع قانون لتعزيز صلاحيات المجالس البلدية,أعضاء المجلس الشعبي الوطني الجزائري يرفعون أيديهم خلال جلسة تصويت على مشروع قانون في مقر البرلمان بالعاصمة (وكالة الأنباء الجزائرية),سياسة,الجزائر
الأردن يطلق خطة استراتيجية لتعزيز مرونة الشبكة الكهربائية في مواجهة تحديات الطاقة المتجددة,مهندسون أردنيون يتابعون بيانات تدفق الطاقة من لوحة تحكم متطورة بمركز عمليات الشبكة في عمان (رويترز).,طاقة,الأردن
"""حزمة دعم"" طارئة تخفف الأعباء عن آلاف الأسر اللبنانية لتأمين عودة الطلاب للمدارس الرسمية",طفلان لبنانيان يستعرضان كتبهما المدرسية الجديدة داخل غرفة صفية في إحدى المدارس الرسمية بلبنان.,تعليم,لبنان
سوريا تتقدم بطلب رسمي لاستضافة بطولة آسيا للشباب وسط تحديثات واسعة لمرافقها الرياضية,لقطة بانورامية من ملعب الفيحاء في دمشق تُظهر أعمال التجديد في المدرجات وأرضية الملعب استعداداً لاستضافة الفعاليات الدولية (وكالات).,رياضة,سوريا
الرباط تستضيف مؤتمراً إقليمياً رفيع المستوى حول تحديات الأمن المائي في منطقة الساحل,وفود من دول الساحل وشمال أفريقيا خلال الجلسة الافتتاحية للمؤتمر الإقليمي حول الأمن المائي في العاصمة المغربية الرباط (وكالة الأنباء المغربية),سياسة,المغرب
معالجة عاجلة لأزمة الكهرباء: السودان يطلق مشروعاً ضخماً للطاقة الشمسية بقدرة 300 ميجاوات,صورة جوية تُظهر امتداد الألواح الشمسية ضمن مشروع محطة طاقة شمسية جديدة في ولاية النيل الأبيض، تهدف إلى دعم الشبكة الوطنية للكهرباء في السودان.,طاقة,السودان
فلسطين: جهود مضاعفة لتوفير التعليم المبكر لأطفال التجمعات البدوية في الضفة الغربية,أطفال من تجمع بدوي في الضفة الغربية يتلقون دروسًا أولية ضمن مبادرات مجتمعية لسد فجوة التعليم المبكر (وكالة الأنباء الفلسطينية),تعليم,فلسطين
"جيبوتي تعلن عن ""استراتيجية رقمية 2030"" لتحويلها لمركز إقليمي للبيانات والترابط",خريطة توضيحية لمسارات الكابلات البحرية التي تمر عبر جيبوتي، تبرز موقعها الاستراتيجي كبوابة رقمية (إيه إف بي).,تقنية,جيبوتي
دراسة كويتية حديثة تحذر من تزايد اضطرابات القلق والاكتئاب لدى المراهقين بسبب وسائل التواصل الاجتماعي,مجموعة من الشباب الكويتيين ينشغلون بهواتفهم الذكية في مركز تجاري بمدينة الكويت (وكالة الأنباء الكويتية - أرشيف),قضايا اجتماعية,الكويت
المغرب يطلق برنامجاً وطنياً للهيدروجين الأخضر بمليارات الدولارات لدعم تنافسيته العالمية,خارطة طريق الهيدروجين الأخضر التي أطلقتها الحكومة المغربية، تُظهر المناطق الواعدة للمشاريع الكبرى وفرص الاستثمار في البنيات التحتية (الوكالة المغربية للطاقة المستدامة).,طاقة,المغرب
"تكتل نيابي لبناني يطلق ""نداء بيروت"" لحلحلة العقدة الرئاسية",نواب لبنانيون يغادرون جلسة برلمانية سابقة في ساحة النجمة ببيروت، التي تشهد حراكاً سياسياً مكثفاً حول الاستحقاق الرئاسي (رويترز).,سياسة,لبنان
اكتشاف أثري يكشف عن عمق الحضارة القديمة في صحراء تبوك السعودية,صورة مقربة لنقوش صخرية قديمة تصور حيوانات برية وكائنات بشرية، محفورة بدقة على صخرة رملية في موقع أثري بمنطقة تبوك.,ثقافة,السعودية
الجفاف يفتك بالمساحات الزراعية شمال شرق سوريا ويهدد الأمن الغذائي,مزارع سوري يتفقد حقلاً متصدعاً في ريف الحسكة الشمالي، بعد موسم زراعي تضرر بشدة من نقص الأمطار (رويترز).,بيئة,سوريا
الكويت تدشن منطقة اقتصادية حرة جديدة بمليارات الدنانير لتحفيز القطاع اللوجستي وريادة الأعمال,عرض ثلاثي الأبعاد للمخطط الرئيسي للمنطقة الاقتصادية الحرة الجديدة شمال الكويت، يبرز تصميماً حديثاً للبنية التحتية وشبكة الطرق والمرافق اللوجستية المتكاملة، مع مساحات مخصصة للموانئ الجافة والمستودعات الذكية.,اقتصاد,الكويت
الجزائر تفعل خطة وطنية شاملة لمواجهة تحدي حرائق الغابات,طائرة إطفاء مائية تُلقي حمولتها على بؤرة حريق في غابات شمال الجزائر، ضمن جهود مكافحة الحرائق الموسمية. (وكالة الأنباء الجزائرية),بيئة,الجزائر
تأجيل دوري كرة السلة السوداني للمرة الثالثة بسبب صيانة غير مكتملة للقاعات الرئيسية,عمال يقومون بأعمال إصلاحات بسيطة في سقف صالة رياضية تبدو قديمة ومتهالكة، بينما مقاعد المتفرجين في الأسفل خالية من الجمهور (وكالة الأنباء السودانية),رياضة,السودان
اكتشاف علمي جديد يعزز آمال صمود الشعاب المرجانية في البحر الأحمر المصري,غواصون يوثّقون عينة من الشعاب المرجانية المكتشفة حديثًا قبالة سواحل مرسى علم (معهد علوم البحار والمصايد),بيئة,مصر
جزر القمر تدشن أول مركز متخصص للعلاج الطبيعي وإعادة التأهيل بدعم دولي,صورة تظهر مريضاً يتلقى جلسة علاج طبيعي في المركز الجديد بالعاصمة موروني، بحضور مسؤولين محليين ودوليين (تصوير: وكالة الأنباء القمرية).,صحة,جزر القمر
وفاة عامل وإصابة 4 آخرين إثر انهيار رافعة في موقع إنشاءات بالوكرة,فرق الدفاع المدني والإسعاف تهرع إلى موقع حادث انهيار الرافعة في مشروع قيد الإنشاء بمدينة الوكرة، وسط جهود لإجلاء المصابين (مصدر محلي).,حوادث,قطر
"بعد تألق ""الكواهير"".. جزر القمر تبحث عن استراتيجية لتطوير المواهب الكروية الشابة",لاعبون صغار يتدربون على كرة القدم بملعب ترابي في قرية بجزر القمر، أملًا في محاكاة نجوم منتخبهم الوطني.,رياضة,جزر القمر
قمة الدوحة: قطر تطلق مبادرة دولية لتعزيز أمن الملاحة بالبحر الأحمر,"وزير الخارجية القطري، الشيخ سلطان بن خالد، يصافح نظيره الياباني خلال الجلسة الافتتاحية لـ""قمة الدوحة للأمن البحري"" بحضور ممثلي دول ومنظمات دولية (وكالة الأنباء القطرية).",سياسة,قطر
الكويت تدشن مركزاً وطنياً للكشف المبكر عن الأمراض المزمنة ضمن خطتها لتعزيز الصحة الوقائية,جانب من الفحوصات الطبية في المركز الوطني الجديد للكشف المبكر عن الأمراض المزمنة (وزارة الصحة الكويتية),صحة,الكويت
لبنان: نقص حاد في أدوية السرطان يفاقم معاناة المرضى وخطر إيقاف العلاج,شاب يتلقى العلاج الكيميائي في أحد المستشفيات اللبنانية في ظل مخاوف من توقف الإمدادات (رويترز),صحة,لبنان
"السعودية تُطلق مركز ""إلهام"" الوطني لعلوم الرياضة وتطوير المواهب","صورة توضيحية لتصميم مركز ""إلهام"" الرياضي الجديد الذي سيضم أحدث المختبرات والتقنيات لخدمة الرياضيين السعوديين (واس)",رياضة,السعودية
"قطر تطلق ""الإطار الوطني للاقتصاد الدائري"" لتعزيز تنافسية الصناعات المستدامة",جانب من مركز قطر للابتكار والتكنولوجيا في واحة العلوم والتكنولوجيا بالدوحة، حيث يتوقع أن تحتضن مشاريع الاقتصاد الدائري الجديدة.,اقتصاد,قطر
قطر تدشن مركزها السيادي للبيانات بتكنولوجيا متقدمة لدعم التحول الرقمي,صفوف من الخوادم المضيئة والمتطورة داخل أحد أقسام المركز السيادي للبيانات الجديد في الدوحة، يعكس الاستثمار القطري في تكنولوجيا البنية التحتية.,تقنية,قطر
تحذيرات أممية من تفشي حمى الضنك في السودان مع تدهور البنى التحتية الصحية وتشتت السكان,فرق طبية متنقلة تجري فحوصات في أحد مخيمات النزوح بولاية الجزيرة، وسط تحديات كبيرة للسيطرة على بؤر انتشار حمى الضنك (رويترز).,صحة,السودان
الأردن يطلق حزمة حوافز غير مسبوقة لتعزيز صادرات الصناعات التحويلية وتوقعات بضخ استثمارات قياسية,عمال في إحدى مصانع منطقة القويرة الاقتصادية بالأردن، حيث تسعى المملكة لتعزيز الاستثمار في القطاعات الصناعية الواعدة.,اقتصاد,الأردن
الكويت تعلن عن خطة شاملة لتعزيز مساهمة القطاع الخاص في الناتج المحلي الإجمالي,أبراج مدينة الكويت الحديثة ترمز للتطلعات الاقتصادية المستقبلية للدولة (رويترز),اقتصاد,الكويت
أطفال مبروكي في جيبوتي.. هل ينهي البحث عن الماء رحلتهم التعليمية؟,أطفال يحملون أوعية الماء على طول طريق ترابي قاحل بالقرب من قرية مبروكي، في طريقهم من وإلى المدرسة في منطقة تاجورا (الفرنسية).,قضايا اجتماعية,جيبوتي
جيبوتي: البرلمان يقر حزمة إصلاحات انتخابية تمهيداً للاستحقاقات القادمة,رئيس البرلمان الجيبوتي يترأس الجلسة العامة للتصويت على مشروع قانون الإصلاحات الانتخابية بحضور عدد من النواب (وكالة أنباء جيبوتي),سياسة,جيبوتي
الكويت تدشن التشغيل الكامل لمشروع الوقود البيئي في مصفاة ميناء الأحمدي,لقطة جوية لمجمع مصفاة ميناء الأحمدي الصناعي الحديث بعد اكتمال مشروع الوقود البيئي، تظهر الأبراج والمرافق المتطورة (مؤسسة البترول الكويتية),طاقة,الكويت
تقرير يرصد ارتفاعاً ملحوظاً في إقبال الشباب الإماراتي على المبادرات المجتمعية,شباب وشابات إماراتيون يشاركون بفعالية في تنظيم حدث ثقافي مجتمعي، مما يعكس تزايد الوعي بأهمية المساهمة المدنية. (جهات منظمة),قضايا اجتماعية,الإمارات
"في تلال القدس: مبادرة ""شجر الصمود"" تكافح شح المياه وتغير المناخ بزراعة المحاصيل المقاومة",متطوعون يعملون على زراعة أشجار مقاومة للجفاف في منطقة مكشوفة بتلال القدس مع ظهور المنازل الفلسطينية في الخلفية (وكالة وفا),مجتمع,فلسطين
اكتشاف مقبرة أثرية نوبية فريدة تلقي ضوءاً جديداً على الفن الجنائزي في مملكة مروي,فريق تنقيب سوداني ألماني يكشف عن جداريات ملونة ومقتنيات ذهبية داخل حجرة دفن لم تُمس منذ آلاف السنين في منطقة البجراوية (المركز القومي للآثار والمتاحف، السودان),ثقافة,السودان
ارتفاع أسعار المحروقات يضاعف الأعباء المعيشية في سوريا وسط شح الموارد,مواطنون سوريون يتفقدون أسعار الوقود على لوحة إعلانية لمحطة محروقات في دمشق، تظهر ارتفاعاً جديداً (رويترز),اقتصاد,سوريا
البحرين تدشن مبادرة وطنية ضخمة لتعزيز كفاءة الطاقة في مرافقها العامة,واجهة مبنى حكومي حديث في المنامة تظهر عليه ألواح طاقة شمسية ومستشعرات ذكية ترشيداً للاستهلاك (وكالة الأنباء البحرينية),طاقة,البحرين
كارثة بحرية تهز جزر القمر: غرق عبارة ركاب يودي بحياة 23 شخصاً و15 في عداد المفقودين,"فرق البحث والإنقاذ تجلي ناجين وتواصل عمليات التمشيط في موقع غرق عبارة ""الأمل"" قبالة السواحل الشمالية لجزيرة القمر الكبرى، 25 مارس/آذار 2024 (الوكالة الوطنية للإغاثة)",حوادث,جزر القمر
"موريتانيا تطلق ""مبادرة حماية التراث"" لإنعاش الحرف اليدوية المهددة بالاندثار",إحدى الحرفيات الموريتانيات تعرض منتجاً يدوياً تقليدياً، مصنوعاً من الجلود ومزيناً بالخرز، خلال ورشة عمل ضمن فعاليات المبادرة الجديدة لحماية التراث.,ثقافة,موريتانيا
البحرين تدشن استراتيجية جديدة لجذب الاستثمارات في قطاعات الاقتصاد المستقبلي,عرض مرئي لمشروع تنموي جديد في العاصمة المنامة يرمز للنمو الاقتصادي والتطور التكنولوجي، في إطار رؤية البحرين الاقتصادية 2030 (وكالة الأنباء البحرينية),اقتصاد,البحرين
