title,caption,topic,country
كارثة معمارية في بيروت: انهيار طوابق علوية لمبنى قديم يحبس عائلات,فرق الإنقاذ والدفاع المدني اللبناني خلال محاولات البحث عن ناجين تحت أنقاض المبنى المنهار في منطقة الأشرفية ببيروت.,حوادث,لبنان
"الإمارات تطلق مبادرة ""نساجون الأمل"" لتعزيز حرفة السدو وتوريثها للأجيال الشابة",شابة إماراتية تتعلم فن نسج السدو التقليدي، تحت إشراف حرفية مخضرمة، في إطار مبادرة ثقافية بأبوظبي.,ثقافة,الإمارات
مبادرة أوروبية جديدة تستهدف رصد توسع المستوطنات في شمال الضفة الغربية,نشطاء فلسطينيون يوثقون أعمال تجريف أراضي زراعية قرب إحدى المستوطنات شمال رام الله.,سياسة,فلسطين
تحذيرات أممية: تدهور برامج التطعيم يهدد بكارثة صحية بين أطفال السودان,طفلة سودانية تتلقى تطعيماً روتينياً في مركز صحي مؤقت بمدخل مدينة الأبيض (أرشيفية، الهلال الأحمر),صحة,السودان
دبلوماسيون غربيون يشككون في جدوى استمرار اللجنة الدستورية السورية,أعضاء اللجنة الدستورية السورية خلال إحدى جلساتها السابقة في جنيف، وسط تصاعد الشكوك حول استمراريتها (الفرنسية),سياسة,سوريا
"العراق يطلق ""مشروع سهول الأنبار الخضراء"" لتعزيز الأمن الغذائي وخلق آلاف الوظائف","صورة جوية لمساحات شاسعة من الأراضي الصحراوية في الأنبار، تظهر فيها آليات حفر وشق قنوات للري ضمن مراحل البداية لمشروع ""سهول الأنبار الخضراء"" الزراعي الضخم.",اقتصاد,العراق
فصيل يمني سياسي بارز يقدم رؤية جديدة لتوحيد الصف الحكومي وتفعيل أداء الدولة,لقاء لمسؤولين يمنيين يمثلون التيار السياسي المعني، أثناء عرضهم لمسودة المبادرة في العاصمة المؤقتة.,سياسة,اليمن
الدفاع المدني ينقذ 15 شخصاً حاصرتهم السيول في وادي سمائل بعُمان,عناصر من فريق الإنقاذ التابع للدفاع المدني العُماني يُجْرون عملية إجلاء لأفراد عالقين في وادٍ غمرته المياه بعد هطول أمطار غزيرة. (الهيئة العامة للدفاع المدني والإسعاف),حوادث,عُمان
البحرين تدشن مركزًا وطنيًا متطورًا لتشخيص وعلاج الأمراض الوراثية,واجهة المركز الوطني الجديد للأمراض الوراثية بالبحرين، والذي يضم أحدث التقنيات الطبية المخصصة للتشخيص والعلاج (وكالة الأنباء البحرينية),صحة,البحرين
اليمن: تفاقم أزمة المياه يدفع آلاف الأسر للتخلي عن الزراعة في سهل تهامة,مزارعون يمنيون يقفون في حقل جاف ومتصدع في سهل تهامة، توقفت فيه زراعة المحاصيل بسبب ندرة المياه (وكالات),مجتمع,اليمن
"طلاب ليبيا يعودون إلى فصول دراسية مُجددة بفضل مشروع ""إعادة تأهيل المدارس""",مجموعة من الطلاب يجلسون في فصول دراسية واسعة ومجهزة حديثاً، تظهر عليها علامات الترميم والتجديد، وذلك في إحدى المدارس بمنطقة بنغازي.,تعليم,ليبيا
نقص حاد بالكوادر التعليمية يهدد مستقبل آلاف الطلاب في ريف إدلب شمال سوريا,معلم يحاول شرح درس لعدد قليل من الطلاب داخل فصل دراسي بسيط ومكتظ، يعكس تحديات العملية التعليمية في إحدى مدارس ريف إدلب.,تعليم,سوريا
تراجع حاد في الإنتاج الصناعي اللبناني يهدد استمرارية مئات الشركات الصغيرة والمتوسطة,عمال يغادرون أحد المصانع في منطقة البقاع الصناعية بعد تقليص ساعات العمل نتيجة ارتفاع تكاليف التشغيل (رويترز).,اقتصاد,لبنان
"""ارتفاع مقلق في حالات الليشمانيا الجلدية بمناطق ليبية.. نداءات عاجلة لدعم القطاع الصحي""",طبيب ليبي يفحص بقعة جلدية على يد طفل في مركز صحي بمدينة بنغازي، حيث تزايدت حالات الإصابة بمرض الليشمانيا مؤخراً بسبب نقص الإمكانات وصعوبة الوصول للرعاية. (أ ف ب),صحة,ليبيا
"تونس تطلق المرحلة التشغيلية لمجمع ""النورس"" للطاقة الشمسية بقدرة 100 ميغاواط لتعزيز استقلالها الطاقي","ألواح شمسية تمتد على مساحات واسعة بمجمع ""النورس"" للطاقة الكهروضوئية في محافظة تطاوين جنوب تونس، خلال حفل إطلاق المرحلة التشغيلية للمشروع بحضور مسؤولين (الوكالة التونسية للأنباء).",طاقة,تونس
الجزائر تفتتح مجمعاً صناعياً متكاملاً لتعزيز تنافسية الصادرات غير النفطية,وزير الصناعة الجزائري يشرف على تدشين أحد المصانع التابعة للمجمع الصناعي الجديد بولاية سطيف، في إطار خطة الحكومة لدعم الإنتاج المحلي (أ ف ب),اقتصاد,الجزائر
المغرب يسرع خطط مواجهة شح المياه مع تراجع قياسي لمنسوب السدود الكبرى,طائرة بدون طيار تلتقط مشهداً بانورامياً لأحد السدود الرئيسية في المغرب، تظهر بوضوح المساحات الشاسعة من قاع السد الجاف والمكشوف جراء التراجع الكبير في منسوب المياه (وكالة الأنباء المغربية).,بيئة,المغرب
مبادرات مجتمعية لتمكين شباب الجزائر في المناطق الوعرة تصطدم بواقع التحديات,شباب جزائري في ورشة لتعليم الحرف التقليدية ببلدة عين الحمام الجبلية بولاية تيزي وزو، ضمن مشروع تنموي محلي يواجه صعوبات تمويلية.,مجتمع,الجزائر
ملايين الأطفال في مهب الصراع: مستقبل التعليم بالسودان على حافة الانهيار,مجموعة من الأطفال النازحين يجلسون على الأرض داخل خيمة تعليمية مؤقتة في مخيم جنوب كردفان، في محاولة لمواصلة الدراسة بعد توقف المدارس النظامية.,قضايا اجتماعية,السودان
"جمعية ""كنوز البحرين"" تُطلق مشروع ""صناع المستقبل"" لتمكين الشباب بالحرف اليدوية","شباب بحرينيون يشاركون في ورشة لتعليم صناعة الفخار التقليدي ضمن مشروع ""صناع المستقبل"" (جمعية كنوز البحرين).",مجتمع,البحرين
قطر تطلق مشروعاً وطنياً ضخماً لتوسيع وحماية غابات القرم الساحلية,فرق بيئية متخصصة تزرع شتلات أشجار القرم على السواحل القطرية ضمن جهود تعزيز التنوع البيولوجي ومواجهة التغير المناخي. (وكالة الأنباء القطرية - قنا),بيئة,قطر
"""كوم ديجيتال 2025"": جزر القمر تطلق استراتيجية طموحة لرقمنة الخدمات الحكومية",مواطنون يتفاعلون مع منصة إلكترونية جديدة لاستخراج الوثائق الحكومية في مكتب خدمات رقمي بالعاصمة موروني.,تقنية,جزر القمر
جيبوتي تعزز جهودها لتوسيع نطاق الرعاية الصحية الأولية في المناطق النائية,ممرضة جيبوتية تستقبل سيدة وطفلها في مركز صحي أولي تم افتتاحه حديثاً في منطقة دِخيل، ضمن مساعي الحكومة لتحسين الوصول للخدمات الطبية الأساسية.,صحة,جيبوتي
"موريتانيا تراهن على ""الدرع الأخضر"" لحماية سواحلها وتنشيط التنوع البيولوجي",متطوعون محليون يزرعون شتلات المانغروف على طول أحد الشواطئ الموريتانية ضمن مبادرة وطنية لحماية البيئة البحرية.,بيئة,موريتانيا
جيبوتي.. بئر ارتوازي جديد ينهي معاناة قرية نائية من شح المياه,نساء وأطفال يملؤون أوعيتهم بماء الشرب من بئر ارتوازي جديد افتتح بدعم مجتمعي في إحدى القرى الجيبوتية النائية (مواقع التواصل),مجتمع,جيبوتي
"السعودية تستكمل المرحلة الأولى لترميم ""وادي القصور"": إحياء للتراث المعماري الأصيل","عمال يضعون اللمسات الأخيرة على أحد المباني الأثرية في ""وادي القصور"" ضمن مشروع الترميم (واس)",ثقافة,السعودية
"""أرض المليون شاعر"": هل لا تزال القصيدة الشنقيطية نبض الروح الثقافية بموريتانيا؟",شعراء موريتانيون يتلون قصائد حسانية تقليدية في أمسية أدبية بمدينة شنقيط التاريخية، حيث تتناقل الأجيال إرث الشعر الشفوي والمكتوب.,ثقافة,موريتانيا
مخاوف من تفاقم كارثة بيئية بوادٍ تاريخي في الضفة الغربية بسبب الصرف الصحي,مياه الصرف الصحي تلوث مجرى وادٍ في الضفة الغربية (رويترز),بيئة,فلسطين
السعودية تدشن إطاراً وطنياً شاملاً لربط التعليم العالي باحتياجات سوق العمل المتجددة,طلاب جامعيون سعوديون يناقشون مشروعاً تطبيقياً في بيئة تعليمية حديثة، في إطار المبادرات الجديدة لتطوير المهارات المستقبلية.,تعليم,السعودية
تونس: إطلاق مشروع وطني لتعميم التعليم الرقمي في المدارس الابتدائية بالمناطق الداخلية,طلاب تونسيون في إحدى المدارس الابتدائية بولاية القصرين يتلقون أجهزة لوحية إلكترونية في إطار مبادرة تعميم التعليم الرقمي (وزارة التربية التونسية).,تعليم,تونس
جيبوتي تدشن حملة وطنية لتوثيق وإحياء كنوزها الفنية الشفوية,مجموعة من الفنانين الجيبوتيين يؤدون رقصة أفارية تقليدية خلال حفل إطلاق المبادرة الوطنية لتوثيق الفنون الشفوية في المتحف الوطني (وزارة الثقافة),ثقافة,جيبوتي
"الجزائر تدشن ""وادي الابتكار"" لدعم 500 شركة ناشئة سنوياً","شباب جزائريون يعرضون أفكارهم لمشاريع تقنية مبتكرة أمام لجنة تحكيم في حفل تدشين ""وادي الابتكار"" بالعاصمة الجزائرية.",تقنية,الجزائر
انقسام حاد في برلمان جزر القمر حول مشروع قانون استثماري لتوسعة ميناء رئيسي,نواب البرلمان القمري خلال جلسة ساخنة لمناقشة مشروع قانون الاستثمار الأجنبي في ميناء موالي، بالعاصمة موروني (الفرنسية),سياسة,جزر القمر
لبنان يكافح الظلام: مبادرات مجتمعية رائدة تدفع عجلة الطاقة الشمسية في قرى الشمال,أحد السكان يقوم بفحص نظام ألواح شمسية حديث على سطح منزله في بلدة بشري بلبنان، في مؤشر على تنامي الاعتماد على البدائل المستقلة لتوليد الكهرباء (رويترز).,طاقة,لبنان
"""بناة المستقبل"": قطر تدشن برنامجاً وطنياً لتعزيز التفكير النقدي والإبداعي في المدارس","طلاب قطريون يشاركون بنشاط في ورشة عمل لتعزيز مهارات التفكير الإبداعي ضمن فعاليات إطلاق مبادرة ""بناة المستقبل"" في إحدى المدارس الابتدائية بالدوحة. (وزارة التربية والتعليم والتعليم العالي القطرية)",تعليم,قطر
مشروع جديد للطاقة الشمسية يعزز الأمن المائي والغذائي في قرى الضفة الغربية,مزارعون فلسطينيون يتفقدون حقولهم التي تروى بواسطة منظومة حديثة لمضخات تعمل بالطاقة الشمسية، وسط إحدى القرى في الضفة الغربية.,طاقة,فلسطين
خبراء بيئيون يحذرون: تلوث البلاستيك الدقيق يهدد الأمن الغذائي البحري في لبنان,صياد لبناني يفرغ شباكه المليئة بالأسماك وبقايا بلاستيكية دقيقة على أحد شواطئ منطقة صور الساحلية.,بيئة,لبنان
البحرين تطلق حملة وطنية شاملة للكشف المبكر عن الأمراض المزمنة,طاقم طبي في أحد المراكز الصحية بالبحرين يجري فحوصات لمواطنين ضمن حملة توعية بالكشف المبكر عن الأمراض.,صحة,البحرين
