title,caption,topic,country
مبادرات مجتمعية سعودية: تحصين الشباب والأسر ضد تحديات الديون الاستهلاكية,شباب سعوديون يناقشون استراتيجيات الادخار وإدارة الميزانية الشخصية خلال ورشة عمل بالرياض (رويترز),قضايا اجتماعية,السعودية
تصاعد التوترات شمال شرق سوريا يهدد بانهيار اتفاقيات خفض التصعيد,قوات من فصائل محلية مدعومة تركياً تنتشر على طول خطوط التماس في ريف الرقة الشمالي، 15 مايو/أيار 2025 (أسوشيتد برس),سياسة,سوريا
تحذيرات طبية: تلوث المياه يفاقم أزمة الصحة العامة في الشمال اللبناني,طفل يتلقى الفحص الطبي في إحدى عيادات مدينة طرابلس، شمال لبنان، وسط تزايد حالات الإصابة بأمراض الجهاز الهضمي المرتبطة بتدهور جودة مياه الشرب.,صحة,لبنان
"تونس تدشن ""دار المالوف"" في مشروع وطني لإنقاذ وتجديد الموسيقى الأندلسية العريقة","فرقة تونسية تقليدية تعزف مقطوعات من فن المالوف الأندلسي خلال حفل افتتاح ""دار المالوف"" بالعاصمة.",ثقافة,تونس
"الجزائر تطلق مشروع ""القطب الصناعي المستغانمي"" بمليار دولار لتعزيز الصادرات",وزير الصناعة الجزائري يشرف على توقيع اتفاقيات الشراكة لإطلاق مشروع القطب الصناعي الجديد في مستغانم، مع خريطة للمشروع على الشاشة (الوكالة الجزائرية لتطوير الاستثمار).,اقتصاد,الجزائر
"الإمارات تطلق ""واحة الابتكار الأخضر"" لتعزيز ريادتها في الاقتصاد المستدام","صورة جوية لمجمع ""واحة الابتكار الأخضر"" الجديد في الشارقة، يظهر مبانٍ حديثة بتصميم معماري مستوحى من الاستدامة ومساحات خضراء، تعكس التزام الإمارة بتعزيز قطاعات الطاقة النظيفة والتكنولوجيا البيئية.",اقتصاد,الإمارات
المغرب يعزز شبكة الألياف البصرية لخفض الفجوة الرقمية في المناطق القروية,عامل من شركة اتصالات مغربية يقوم بمد كابلات الألياف البصرية عبر تضاريس وعرة بالقرب من إحدى القرى في الأطلس المتوسط (المغرب)، ضمن جهود ربط المناطق النائية بالإنترنت عالي السرعة (رويترز).,تقنية,المغرب
جيبوتي تطلق مشروعاً وطنياً طموحاً لتطوير كرة القدم الشبابية وتأهيل البنية التحتية,فرق من الشباب الجيبوتي تتنافس بحماس في إحدى مباريات دوري الناشئين بالعاصمة جيبوتي (صور خاصة).,رياضة,جيبوتي
المقاهي الشعبية في حلب القديمة: نكهة الماضي تعود لتُلملم شتات الحاضر,تجمع كبار السن في أحد المقاهي الشعبية التي أعيد افتتاحها بحلب القديمة، في مشهد يعكس تمسك الأهالي بلمّ الشمل وصون الموروث الاجتماعي (مصور مستقل).,مجتمع,سوريا
السودان: مدارس بلا جدران.. جهود شعبية لإنقاذ جيل من الضياع التعليمي,أطفال سودانيون يتلقون دروساً في مدرسة مؤقتة تحت مظلة قماشية بمخيم للنازحين قرب بورتسودان (رويترز),قضايا اجتماعية,السودان
