title,caption,topic,country
تصاعد أزمة المياه بتعز يدفع الأسر للبحث عن بدائل مكلفة,نساء وأطفال يحملون أوعية بلاستيكية فارغة ينتظرون دورهم لملئها من نقطة توزيع مياه نادرة في إحدى مناطق تعز (وكالات / أرشيفية),مجتمع,اليمن
الأردن يطلق مبادرة وطنية لضم مليون مواطن جديد إلى منظومة الدفع الرقمي,شخص يستخدم هاتفه الذكي لإجراء معاملة دفع إلكترونية، في إشارة إلى توسع المدفوعات الرقمية في الأردن.,تقنية,الأردن
بالشراكة مع جهات دولية.. جزر القمر تطلق برنامجاً لتعزيز القيمة المضافة لصادرات التوابل,قرون فانيليا يتم فرزها وتجهيزها للتصدير في أحد مصانع التعبئة بجزر القمر (وكالات),اقتصاد,جزر القمر
العراق يطلق مشروعاً ضخماً للطاقة الشمسية شمال البصرة لتعزيز مزيج الطاقة,ألواح شمسية تمتد لمسافات واسعة في موقع مشروع محطة للطاقة المتجددة في الأراضي الصحراوية جنوب العراق.,طاقة,العراق
الكويت تدشن برنامجاً وطنياً شاملاً للكشف المبكر عن الضغط الشرياني لتعزيز صحة القلب,إحدى الوحدات المتنقلة التابعة لوزارة الصحة الكويتية تقوم بإجراء فحص الضغط الشرياني لأحد المواطنين ضمن البرنامج الوطني للكشف المبكر. (أرشيفية),صحة,الكويت
الكويت تحتضن الإبداع: انطلاق الدورة الجديدة للمعرض الوطني للفنون التشكيلية,زوار يتأملون لوحة فنية عصرية تجسد مزيجاً من التراث والحداثة خلال فعاليات المعرض الوطني للفنون التشكيلية في إحدى قاعات مركز الشيخ جابر الأحمد الثقافي (شترستوك),ثقافة,الكويت
مروع: مصرع 5 أشخاص وإصابة آخرين بانهيار مبنى سكني متصدع بدمشق,فرق الإنقاذ تواصل جهودها لانتشال الضحايا تحت أنقاض مبنى سكني انهار في حي برزة بدمشق (وكالة الأنباء السورية سانا),حوادث,سوريا
مأساة في طرابلس: انهيار جزئي لمبنى سكني إثر حريق هائل يودي بحياة شخص وإصابة 15 آخرين,عناصر الدفاع المدني اللبناني وعمال إغاثة يواصلون عمليات البحث والإنقاذ بين أنقاض مبنى سكني تعرض لانهيار جزئي جراء حريق ضخم في منطقة أبو سمراء، طرابلس.,حوادث,لبنان
جيبوتي تطلق مبادرة وطنية لتوفير التعليم في المناطق الرعوية النائية,أطفال جيبوتيون يشاركون في درس داخل فصل دراسي متنقل تم إنشاؤه حديثًا في منطقة رعوية (وكالة الأنباء الجيبوتية),تعليم,جيبوتي
الفروسية في شرق السودان: نوادٍ شعبية تقاوم الاندثار وتصقل المواهب,فرسان سودانيون يتدربون في حلبة ترابية بأحد الأندية الشعبية شرق السودان.,رياضة,السودان
أبطال لبنان على المحك: الأزمة الاقتصادية تهدد مسيرة النادي الرياضي في بطولة آسيا لكرة السلة,لاعب من النادي الرياضي بيروت يحاول تجاوز مدافع من الفريق المنافس خلال مباراة حاسمة ضمن بطولة آسيا للأندية لكرة السلة، في ظل تحديات مالية ولوجستية تواجه الفريق (وكالات),رياضة,لبنان
الكويت تدشن مجمع مراكز بيانات ضخماً لدعم رؤيتها الرقمية 2035,صورة جوية لمجمع مراكز بيانات الشركة الوطنية للاتصالات في منطقة الصليبية الصناعية بالكويت، تبرز حجم الاستثمار في البنية التحتية الرقمية.,تقنية,الكويت
