title,caption,topic,country
شباب موهيلي يدشنون بجهود ذاتية مركزاً تنموياً لتعزيز فرص التعلم والابتكار,مجموعة من الشابات والشباب في جزيرة موهيلي يتبادلون الأحاديث داخل القاعات المجهزة حديثاً للمركز التنموي الجديد، والذي شيّد بتمويل وجهود تطوعية من المجتمع المحلي.,مجتمع,جزر القمر
"مبادرة ""إحسان"" البحرينية تُعزز التكافل بين الأجيال عبر برامج نوعية لدعم كبار السن","متطوعون شباب يشاركون كبار السن في فعالية توعوية حول الصحة الرقمية بأحد المراكز المجتمعية ضمن مبادرة ""إحسان"" في المنامة.",مجتمع,البحرين
أحزاب معارضة موريتانية تتقدم بمقترح لتعديل قانون الانتخابات الرئاسية وتوسيع قاعدة الناخبين,قيادات تكتل من أحزاب المعارضة الموريتانية تعقد مؤتمراً صحفياً في نواكشوط (الأناضول),سياسة,موريتانيا
السودان: غرق عبّارة ركاب بالنيل الأبيض يوقع قتلى ومفقودين,فرق إنقاذ تابعة للدفاع المدني السوداني تبحث عن مفقودين في نهر النيل الأبيض بعد حادث غرق العبارة (وكالة الأنباء السودانية الرسمية),حوادث,السودان
قطر للطاقة تعلن عن استثمارات ضخمة لتوسيع قدرات إنتاج الغاز الطبيعي المسال,منشأة عملاقة لتسييل الغاز الطبيعي في مدينة راس لفان الصناعية بقطر، مع أبراج تبريد ضخمة تظهر في الأفق. (رويترز),طاقة,قطر
أندية العاصمة السودانية تكافح للحفاظ على ملاعبها وسط تحديات غير مسبوقة,ملعب كرة قدم في ضواحي الخرطوم يعاني من تدهور البنية التحتية ونقص الصيانة (غيتي - 2024),رياضة,السودان
"""حماة الذاكرة: مبادرة صومالية لتوثيق قصص الأمهات والجدات قبل ضياعها""",سيدة صومالية مسنة تجلس محاطة بمجموعة من الأطفال والشباب، تروي لهم حكاية متوارثة في فناء منزل تقليدي بالعاصمة مقديشو (الوكالة الوطنية الصومالية للإعلام).,ثقافة,الصومال
تحالف شركات دولي يبرم اتفاقاً لتطوير 3 موانئ ليبية بقيمة 850 مليون دولار,سفن شحن راسية في ميناء مصراتة البحري، أحد الموانئ الليبية الحيوية التي ستشملها خطة التطوير الجديدة (رويترز),اقتصاد,ليبيا
وزير الخارجية الأردني يبدأ جولة مباحثات إقليمية تركز على تحديات أمن الحدود,وزير الخارجية الأردني خلال استقباله لوفد دبلوماسي عربي، في سياق جهود تعزيز التنسيق الأمني ومكافحة التحديات العابرة للحدود (بترا),سياسة,الأردن
افتتاح مجمع تعليمي شامل في جلمدغ يعزز فرص الآلاف من الطلاب الصوماليين,"طلاب صوماليون يتجمعون أمام المبنى الجديد لمجمع ""النهضة"" التعليمي بمدينة عبودواق، بولاية جلمدغ، عقب افتتاحه الرسمي. أكتوبر 2024. (صور رويترز)",تعليم,الصومال
"موريتانيا تطلق ""الدرع الأخضر"" لمواجهة زحف الرمال وحماية القرى الزراعية",عمال محليون يزرعون شتلات لمشروع التشجير الكبير في منطقة متأثرة بزحف الرمال جنوبي موريتانيا.,بيئة,موريتانيا
مراكز البيانات في لبنان: تحديات بقاء وسط شح الطاقة وارتفاع التكاليف التشغيلية,فني يراقب خوادم تعمل تحت إضاءة خافتة بمولد كهرباء في أحد مراكز البيانات ببيروت (صورة أرشيفية).,تقنية,لبنان
عاصفة ترابية تثير الفوضى: تصادم ضخم يودي بحياة وإصابات على طريق القصيم السريع,فرق الإنقاذ تباشر موقع حادث تصادم مركبات متعدد إثر انعدام الرؤية بسبب عاصفة ترابية على طريق القصيم السريع (الدفاع المدني السعودي),حوادث,السعودية
الجزائر تعلن عن استراتيجية جديدة لدعم التعليم التقني لتلبية احتياجات سوق العمل,طلاب في معهد للتدريب المهني بمدينة وهران الجزائرية يقومون بتطبيق دروس عملية على معدات حديثة (وكالة الأنباء الجزائرية),تعليم,الجزائر
اكتشاف فسيفساء نادرة في أم قيس يفتح آفاقاً جديدة لدراسة الفنون الرومانية المتأخرة في الأردن,فريق من علماء الآثار يفحص عن كثب جزءاً من الفسيفساء المكتشفة حديثاً في الموقع الأثري بمدينة أم قيس شمال الأردن، والتي تعود للفترة الرومانية المتأخرة وتتميز بتفاصيلها الفريدة.,ثقافة,الأردن
ليبيا تطلق مشروعاً استراتيجياً لتطوير محطة كهرباء الزاوية ومعالجة أزمة الانقطاعات,جانب من ورشة عمل هندسية داخل محطة كهرباء الزاوية الحرارية، حيث تُظهر المعدات المستخدمة في عمليات التحديث والصيانة (الأناضول),طاقة,ليبيا
شح المواد الأساسية يهدد صمود الأسواق المحلية.. آلاف الباعة المتجولين في السودان يواجهون الإفلاس,صورة تظهر بائعاً متجولاً يعرض بضائع قليلة ومتفرقة في أحد الأسواق الشعبية بالخرطوم، مع تراجع عدد المتسوقين وندرة السلع الأساسية (أسوشيتد برس),اقتصاد,السودان
