title,caption,topic,country
مقديشو تسعى لتعزيز المركزية الأمنية وسط تحذيرات من تصعيد الخلافات مع الولايات,قادة أمنيون من الحكومة الفيدرالية وممثلون عن ولايات صومالية خلال اجتماع تنسيقي سابق في العاصمة مقديشو. (وكالة الأنباء الوطنية الصومالية),سياسة,الصومال
17 قتيلاً في تصادم مروع بين حافلة وشاحنة على طريق التحدي جنوبي السودان,عناصر من الدفاع المدني وسكان محليون يحاولون إنقاذ المصابين وإخماد النيران في موقع حادث تصادم حافلة ركاب وشاحنة نقل على طريق التحدي بولاية الجزيرة (وكالة الأنباء السودانية - سونا),حوادث,السودان
"تهديد لـ ""جنة الغواصين"": جيبوتي تستنفر لمواجهة خطر البلاستيك على شعابها المرجانية الفريدة",لقطة مقربة لشعاب مرجانية حيوية في خليج تاجورة بجيبوتي، وتظهر أكياس بلاستيكية عالقة بين تشكيلاتها، مهددة التنوع البيولوجي البحري (وكالة الأنباء الجيبوتية).,بيئة,جيبوتي
البرلمان التونسي يناقش تعديلات مثيرة للجدل على قانون الاستثمار الجديد,نواب يتداولون خلال جلسة عامة داخل مجلس نواب الشعب التونسي لمناقشة مشروع قانون جديد (الفرنسية),سياسة,تونس
دعوات متصاعدة لتوحيد الجبهة المدنية السودانية لمواجهة تداعيات النزاع,تجمع لرموز سياسية ومدنية سودانية يناقشون سبل تشكيل حكومة انتقالية موحدة في إحدى عواصم المنطقة (وكالات),سياسة,السودان
"الكويت تدشن منصة ""إنجاز"" الرقمية الشاملة لتبسيط الخدمات الحكومية وتعميق الشفافية","واجهة عرض للمنصة الرقمية ""إنجاز"" خلال حفل التدشين الكويتي في العاصمة، 14 فبراير/شباط 2025. (مكتب الإعلام الحكومي الكويتي)",تقنية,الكويت
ورشة حرفية ضخمة تنطلق بقصبة الجزائر لإحياء فن العمارة التقليدية,حرفيون جزائريون يركزون في عمل دقيق على ترميم جزء من واجهة منزل عتيق بأزقة قصبة الجزائر، مستخدمين أدوات ومواد تقليدية لحفظ طابعها المعماري الأصيل. (وكالة الأنباء الجزائرية),ثقافة,الجزائر
طريق حوارة يشهد فاجعة جديدة.. ثلاثة قتلى وعشرة إصابات في تصادم مروع,فرق الإنقاذ تتعامل مع موقع حادث سير مروع شمل عدة مركبات قرب بلدة حوارة جنوب نابلس، حيث تبدو آثار الدمار على السيارات المتصادمة (وكالة الأنباء الفلسطينية - وفا).,حوادث,فلسطين
مجلس النواب البحريني يقر قانوناً جديداً لتعزيز الرقابة المالية على المشاريع التنموية,لقطة من داخل قاعة مجلس النواب البحريني، تظهر أعضاء البرلمان وهم يشاركون في جلسة تصويت حاسمة على مشروع قانون. (بنا),سياسة,البحرين
مبادرات أهلية تواجه شبح ضياع عام دراسي على 3 ملايين طالب سوداني,معلم متطوع يشرح درساً لمجموعة من الأطفال النازحين داخل فصل دراسي مؤقت بمدينة بورتسودان.,تعليم,السودان
الجنوب العراقي: الملوحة تلتهم آلاف الدونمات الزراعية وتهدد الأمن الغذائي,مشهد لأرض زراعية متشققة ومغطاة بالطبقة الملحية البيضاء في إحدى مناطق محافظة ذي قار، فيما يظهر مزارع عراقي بملابس تقليدية يقف حائراً أمام محاصيله المتضررة (رويترز).,بيئة,العراق
**المغرب يخطو خطوات واسعة لتعزيز ربط شبكته الكهربائية بشمال أوروبا عبر الطاقة المتجددة**,عدد من توربينات الرياح العملاقة في حقول الرياح بمنطقة طنجة المغربية، مع خطوط نقل الطاقة تمتد في الأفق (رويترز).,طاقة,المغرب
"الإمارات تطلق ""واحة الأمل"" لزراعة مليون شجرة مقاومة للجفاف: خطوة بيئية لمكافحة التصحر وتعزيز التنوع الحيوي","صورة جوية واسعة لمشروع ""واحة الأمل"" يظهر فيها مهندسون وفنيون يشرفون على زراعة آلاف الشتلات الخضراء الصغيرة ضمن صفوف منتظمة في منطقة صحراوية شاسعة بالإمارات، مع ظهور واضح لنظام ري بالتنقيط يعمل بالطاقة الشمسية.",بيئة,الإمارات
"مبادرة شبابية في تونس تطلق مشروع ""مكتبتك المتنقلة"" لتعزيز القراءة في المناطق النائية","شباب متطوعون يقومون بترتيب الكتب داخل حافلة صغيرة مُعاد تجهيزها، تحمل لافتة ""مكتبتك المتنقلة"" في إحدى القرى التونسية (الأناضول)",مجتمع,تونس
السعودية تطلق أضخم مجمع لإنتاج الهيدروجين الأخضر في منطقة نيوم باستثمارات ضخمة,تصميم متوقع للمنشآت الصناعية في مجمع نيوم للهيدروجين الأخضر (سبلاي تشين ميديا),اقتصاد,السعودية
مستشفى في نابلس يفتتح وحدة متخصصة لأمراض الكلى,طاقم طبي يستعرض أحدث أجهزة غسيل الكلى خلال فعاليات افتتاح الوحدة التخصصية الجديدة في نابلس.,صحة,فلسطين
السعودية تطلق مبادرة وطنية لتعزيز المهارات العملية في المناهج الدراسية,طلاب سعوديون يطبقون مهارات عملية في إحدى الورش التعليمية ضمن المبادرة الجديدة (وزارة التعليم السعودية),تعليم,السعودية
اكتشاف أثري مذهل في شمال السعودية يزيح الستار عن حضارة قديمة غير معروفة,علماء آثار سعوديون خلال أعمال التنقيب في الموقع الأثري الجديد بمنطقة الجوف، حيث عثر على بقايا مدينة قديمة ومجموعة من التحف النادرة (وكالة الأنباء السعودية - واس).,ثقافة,السعودية
"**مصر تُطلق ""رؤية 2030 التعليمية"" لتعزيز التعليم المهني وربطه باحتياجات الصناعة**",**طلاب مصريون في ورشة تدريب مهني حديثة، يطبقون مهاراتهم العملية ضمن أحد المعاهد الفنية الحكومية التي تشهد تحديثاً.**,تعليم,مصر
"موريتانيا تطلق ""مبادرة حكايات الصحراء"" لإنقاذ التراث الشفهي من الاندثار","راوية قصص موريتانية مسنة، ترتدي ""الملحفة"" التقليدية، تحكي بحماس مجموعة من الحكايات الشعبية لجمهور من الشباب خلال حفل إطلاق المبادرة في قصر المؤتمرات بنواكشوط.",ثقافة,موريتانيا
الجزائر تطلق خطة وطنية لتعميم الدفع الإلكتروني وتعزيز الشمول المالي الرقمي,مواطنون جزائريون يُجرون معاملات دفع إلكتروني عبر هواتفهم الذكية في أحد المراكز التجارية بالعاصمة (رويترز),تقنية,الجزائر
الكويت تكشف عن استراتيجية وطنية رائدة لتسريع إنتاج الهيدروجين الأخضر بحلول 2040,رسم توضيحي لمجمع صناعي مستقبلي يضم حقولاً شمسية ضخمة ومحطة متطورة لتحليل المياه، مصمم لإنتاج الهيدروجين الأخضر في صحراء الكويت.,طاقة,الكويت
عمليات بحث مكثفة عن مفقودين إثر غرق قارب صيد قبالة سواحل موهيلي بجزر القمر,قوارب صيد محلية وقوات خفر السواحل تشارك في عمليات البحث قبالة سواحل موهيلي بجزر القمر (وكالة الأنباء القمرية),حوادث,جزر القمر
ورش عمل مبتكرة في القدس تهدف إلى إحياء فن الرواية الشفوية بين الأطفال,أطفال فلسطينيون يستمعون بإمعان إلى حكواتي يؤدي إحدى القصص التراثية ضمن ورشة عمل لتعزيز فن الرواية الشفوية في البلدة القديمة بالقدس، إبريل 2024 (وكالة الأنباء الفلسطينية/صورة أرشيفية).,مجتمع,فلسطين
القاهرة تفتتح مركزاً رياضياً دولياً جديداً لتعزيز استضافة البطولات العالمية لكرة اليد,لقطة علوية تظهر الصالة المغطاة الرئيسية ضمن المركز الرياضي الدولي الجديد الذي افتتحته مصر، مع تجهيزات حديثة ومقاعد الجمهور (وكالة الأنباء المصرية),رياضة,مصر
مصر تطلق منصة إلكترونية موحدة لتسهيل إصدار تراخيص البناء,شاشة حاسوب تعرض واجهة المنصة الرقمية الجديدة لتراخيص البناء في مصر.,تقنية,مصر
