title,caption,topic,country
"المغرب يطلق برنامجاً وطنياً لتوثيق فنون ""الحكي الشعبي"" في القرى النائية",شيخ طاعن في السن يسرد حكايات تراثية على مجموعة من الأطفال في قرية بالأطلس (أسوشيتد برس),ثقافة,المغرب
تونس: إصلاحات الدعم الحكومي تثير جدلاً واسعاً وتخوفات من تداعيات اجتماعية,مواطنون تونسيون خلال وقفة احتجاجية في العاصمة مطالبين بضمانات اجتماعية لمواجهة غلاء المعيشة (وكالات).,اقتصاد,تونس
مكتبة أثرية في طرابلس تفتح أبوابها بعد ترميم شامل لمخطوطاتها النادرة,إحدى المخطوطات النادرة المرممة حديثاً، معروضة ضمن مقتنيات المكتبة الأثرية بمدينة طرابلس اللبنانية، قبل إعادة افتتاحها للجمهور.,ثقافة,لبنان
فاجعة في الداخلية العُمانية: 4 وفيات وفقدان رضيع جراء انجراف مركبة في وادٍ,فرق الدفاع المدني والشرطة العُمانية تواصل البحث عن مفقودين جراء السيول في أحد أودية محافظة الداخلية (الشرطة العُمانية/مصدر محلي),حوادث,عُمان
تضاؤل آمال الشركات الصغيرة والمتوسطة بلبنان وسط تحديات الطاقة وتآكل رؤوس الأموال,صاحب محل تجاري في أحد الأسواق اللبنانية يتفقد بضاعته تحت إضاءة خافتة، في إشارة إلى الاعتماد على المولدات الخاصة وتراجع القوة الشرائية. (أسوشيتد برس),اقتصاد,لبنان
البنية التحتية المتهالكة للمدارس في اليمن تحرم مئات الآلاف من بيئة تعليمية مناسبة,صورة تظهر فصولاً دراسية مكتظة بأعداد كبيرة من الطلاب في إحدى المدارس المتضررة جراء الصراع في مدينة تعز اليمنية، مع علامات واضحة للتلف في الجدران والنوافذ.,تعليم,اليمن
الأردن يستضيف قمة أمنية إقليمية طارئة لبحث تطورات المنطقة,قاعة الاجتماعات الرئيسية في مركز الملك حسين بن طلال للمؤتمرات في البحر الميت، حيث يُتوقع أن تعقد القمة (وكالة الأنباء الأردنية - بترا),سياسة,الأردن
ليبيا تطلق مشروعاً وطنياً ضخماً لتعزيز سرعة الإنترنت وربط المناطق النائية بالألياف الضوئية,مهندسون ليبيون يشرفون على أعمال مد كابلات الألياف الضوئية في ضواحي مدينة سبها (وكالات),تقنية,ليبيا
موجة جفاف حادة تهدد الموسم الزراعي في الشمال السوري وتفاقم أزمة الغذاء,مزارع سوري يتأمل حقلاً جافاً لمحاصيل القمح في ريف الحسكة مع قلة الأمطار هذا الموسم (فرانس برس),اقتصاد,سوريا
"شباب بحريني يطلق مبادرة ""جسر الأجيال"" لتعزيز التكافل الاجتماعي في المحافظات","متطوعون شباب يشاركون مسنين في نشاط حرفي ضمن مبادرة ""جسر الأجيال"" في أحد المراكز المجتمعية بالبحرين.",مجتمع,البحرين
