title,caption,topic,country
"في ظل تحديات السوق.. شباب جيبوتي يتجهون لـ""اقتصاد الأرصفة"" بحثاً عن لقمة العيش",شباب جيبوتي يعرضون بضائع متواضعة على عربات يدوية في أحد شوارع العاصمة، في محاولة لتوفير دخل يومي (رويترز),قضايا اجتماعية,جيبوتي
"الأردن يطلق حملة ""قلبك وصحتك أولاً"" للكشف المبكر عن السكري وأمراض القلب",ممرضة أردنية تجري فحصاً أولياً للضغط لمواطن في مركز صحي بعمان، ضمن فعاليات الحملة الوطنية (رويترز),صحة,الأردن
عُمان تجدد دعوتها للحوار الإقليمي الشامل في مواجهة التوترات المتصاعدة,صورة لقاعة مؤتمرات في وزارة الخارجية العُمانية، والتي احتضنت مبادرات دبلوماسية سابقة (وكالة الأنباء العُمانية).,سياسة,عُمان
افتتاح أول ملعب رياضي معشّب في صعدة اليمنية بعد سنوات من التوقف والدمار,"لقطة جوية تظهر الملعب الرياضي ""الشهيد"" في مدينة صعدة، وقد اكتسى باللون الأخضر استعدادًا لحفل الافتتاح، محاطًا بمبانٍ سكنية تشير إلى الأمل المتجدد (وكالة الأنباء اليمنية).",رياضة,اليمن
ليبيا تُدشّن منصة إلكترونية وطنية موحدة للخدمات الصحية لتحسين إدارة البيانات,مسؤولون ليبيون يتابعون عرضاً حياً لعمل المنصة الرقمية الجديدة للخدمات الصحية خلال حفل التدشين في العاصمة طرابلس (المحلية),تقنية,ليبيا
صندوق إعادة الإعمار الليبي يطلق المرحلة الأولى لتأهيل عشرات المدارس المتضررة بالجنوب الغربي,عمال يقومون بأعمال ترميم وإنشاء في إحدى الفصول الدراسية بمدينة غات، ضمن مشروع إعادة تأهيل المدارس المتضررة في المنطقة الجنوبية الغربية من ليبيا.,تعليم,ليبيا
السعودية تطلق برنامجاً وطنياً لدمج تقنيات إنترنت الأشياء في مدنها الذكية,مهندسون سعوديون يعملون على تركيب أجهزة استشعار ذكية ضمن مشروع تطوير حضري في إحدى المدن الناشئة (واس),تقنية,السعودية
عُمان تدشن المرحلة التشغيلية لمشروعها الرائد للهيدروجين الأخضر كخطوة استراتيجية نحو التحول الطاقي,محطة لإنتاج الهيدروجين الأخضر في منطقة الدقم الاقتصادية الخاصة بسلطنة عُمان (وكالة الأنباء العمانية),طاقة,عُمان
"قطر تعلن عن مبادرة ""مسار الأبطال"" للدراجات الهوائية.. رهان جديد على اكتشاف المواهب الشابة",صورة جوية لمجموعة من الدراجين الشباب يشاركون في سباق على طريق سريع مصمم خصيصاً للدراجات الهوائية في منطقة صحراوية بقطر، مع أبراج الدوحة في الأفق (الجزيرة),رياضة,قطر
البحرين: مبادرات نوعية لتعزيز الترابط الأسري ورعاية كبار السن,لمسة حانية: شاب بحريني يتحدث مع سيدة مسنة في فعاليات يوم الأجداد بالمنامة.,قضايا اجتماعية,البحرين
الإمارات تطلق مبادرة تعليمية رائدة لغرس قيم الاستدامة في الأجيال الناشئة,طلاب ومعلمون يشاركون في ورشة عمل بيئية تفاعلية بإحدى المدارس الحكومية ضمن المبادرة الوطنية لتعزيز الوعي البيئي (وام).,تعليم,الإمارات
"الادعاء العام التونسي يحيل قيادياً معارضاً للمحاكمة بتهمة ""التآمر على أمن الدولة""",محامية تتحدث للصحفيين بحضور نشطاء مدنيين أمام قصر العدالة في تونس العاصمة بعد جلسة استماع (رويترز),سياسة,تونس
جزر القمر تدشن منصة رقمية موحدة للخدمات الحكومية لتعزيز الشفافية والكفاءة,مسؤولون حكوميون في جزر القمر يتابعون عرضاً تقديمياً للمنصة الرقمية الموحدة للخدمات العامة خلال حفل الإطلاق في موروني (خاص),تقنية,جزر القمر
الجزائر تطلق حملة وطنية كبرى لإعادة تشجير مليون هكتار من الغابات المتضررة والمعرضة للتصحر,عمال غابات ومتطوعون يزرعون شتلات صغيرة في منطقة جبلية شمال الجزائر في إطار مشروع وطني لاستعادة الغطاء النباتي (وكالة الأنباء الجزائرية).,بيئة,الجزائر
مبادرات مجتمعية في العراق تطلق برامج لتعليم الحرف التقليدية للشباب,شباب عراقيون يتعلمون فن صناعة الفخار في ورشة ضمن إحدى المبادرات الأهلية لتعزيز التراث المحلي في النجف.,مجتمع,العراق
لبنان: آلاف المعلمين يغادرون المدارس الحكومية.. جرس إنذار لتدهور جودة التعليم العام,طلاب في إحدى قاعات الدراسة المكتظة بإحدى المدارس الحكومية اللبنانية، في ظل النقص المتزايد في الكادر التدريسي بسبب الظروف الاقتصادية الصعبة.,تعليم,لبنان
"الجزائر تدشن المرحلة الكبرى لمشروع ""السد الأخضر"" لمواجهة زحف الرمال وحماية التنوع البيولوجي",لقطة جوية لمناطق شاسعة تغطيها آلاف الشتلات المزروعة حديثاً على أطراف الصحراء الجزائرية، ضمن جهود توسيع مشروع السد الأخضر (وكالة الأنباء الجزائرية).,بيئة,الجزائر
"تونس تطلق ""خارطة طريق"" جديدة لتأهيل خريجي التكوين المهني لسوق العمل المتغير",طلاب تونسيون يتدربون على آلات متخصصة في ورشة تقنية بأحد مراكز التكوين المهني الحكومية في العاصمة (أ ف ب).,تعليم,تونس
السعودية تدشن أكبر مركز بيانات فائق النطاق في المنطقة لدعم التحول الرقمي,صورة جوية لمركز بيانات حديث يضم عدة مبانٍ ضخمة، يرمز للاستثمار السعودي في البنية التحتية الرقمية وتعزيز قدرات الحوسبة السحابية (واس).,تقنية,السعودية
مأساة جديدة في اليمن: لغم أرضي يودي بحياة أسرة من خمسة أفراد في ريف حجة,عاملون في فرق نزع الألغام يقومون بتمشيط منطقة ريفية ملوثة في إحدى المحافظات اليمنية، وسط تحذيرات متجددة من خطورة مخلفات الحرب.,حوادث,اليمن
المنتخب الجزائري لكرة اليد للسيدات يختتم معسكراً تدريبياً مكثفاً استعداداً لتحديات قارية,لاعبات المنتخب الوطني يتدربن بجدية وتركيز في إحدى الصالات الرياضية المتطورة بالجزائر (الجزيرة).,رياضة,الجزائر
السودان: منصات محلية للدفع الرقمي تكتسب زخماً في ظل تحديات البنية المصرفية,مواطن سوداني يُجري معاملة دفع رقمي عبر هاتفه الذكي في سوق محلي بالخرطوم (رويترز),تقنية,السودان
انفجار غاز مدمر يهز قسنطينة.. 5 قتلى وعشرات الجرحى وانهيار مبنى سكني,فرق الحماية المدنية الجزائرية تزيل الركام بحثاً عن ناجين في موقع انفجار للغاز أدى إلى انهيار مبنى سكني بمدينة قسنطينة (الجزيرة/25 أبريل 2024),حوادث,الجزائر
ليبيا تطلق مبادرة وطنية لإحياء المناطق الصناعية المهملة كرافعة للتنوع الاقتصادي,أعمال صيانة وتطوير تجري في أحد المصانع المتوقفة بمدينة مصراتة الصناعية، كجزء من خطة حكومية لدعم القطاع الإنتاجي.,اقتصاد,ليبيا
انهيار هيكل إنشائي بمشروع ضخم غرب الكويت يسفر عن وفيات وإصابات خطيرة,تظهر الصورة فرق الدفاع المدني والإسعاف الكويتي وهي تباشر عمليات إجلاء المصابين والبحث عن محتجزين تحت أنقاض الهيكل المنهار لأحد المشاريع قيد الإنشاء غرب مدينة الكويت.,حوادث,الكويت
حادث اصطدام تسلسلي مروع على الطريق السيارة الرابطة بين تونس وسوسة يودي بحياة 4 أشخاص ويصيب 15 آخرين,فرق الإنقاذ وسيارات الإسعاف في موقع حادث اصطدام تسلسلي لعدة سيارات على طريق سريع، حيث تظهر بعض المركبات المتضررة فيما يُجرى التعامل مع المصابين.,حوادث,تونس
"مبادرة ""الأيادي الخضراء"": جامعات لبنان تتجه نحو تأهيل الشباب لمتطلبات الاقتصاد المستدام","مجموعة من طلاب الجامعة اللبنانية خلال ورشة عمل تطبيقية حول تقنيات الطاقة المتجددة ضمن برنامج ""الأيادي الخضراء"" لتأهيل الشباب لسوق العمل المستدام. (صور خاصة)",تعليم,لبنان
نقص أطباء الأطفال.. تحدٍّ يواجه صحة فلذات أكباد موريتانيا بالبوادي,أم تحمل طفلها داخل عيادة صحية بسيطة في منطقة ريفية نائية بموريتانيا، في ظل نقص الأطباء المتخصصين.,صحة,موريتانيا
الرباط تستضيف مؤتمراً إقليمياً رفيع المستوى لمناقشة آليات التكامل الأمني,المشاركون في المؤتمر الإقليمي خلال الجلسة الافتتاحية بالرباط، بحضور مسؤولين مغاربة ودوليين. (وكالة المغرب العربي للأنباء),سياسة,المغرب
ورش عمل للحرفيين: السودان يسابق الزمن لصون فنون النسيج النوبي الأصيل,حرفية نوبية شابة تعمل على نول يدوي، مزينة بخيوط وملونة تُبرز تعقيد النسيج النوبي التقليدي (خاص بالجزيرة).,ثقافة,السودان
المصرف المركزي الليبي يكشف عن آلية جديدة لتوحيد سعر الصرف وتعزيز الاستقرار المالي,محافظ المصرف المركزي الليبي خلال مؤتمر صحفي في طرابلس يناقش مستجدات السياسة النقدية (رويترز),اقتصاد,ليبيا
مبادرات أهلية في سنار تفتح أبواب التعليم لآلاف الأطفال النازحين,"مجموعة من الأطفال النازحين يشاركون في حصة دراسية داخل مركز تعليمي مؤقت في ولاية سنار، ضمن جهود المجتمع المدني لدعم التعليم (مؤسسة ""المستقبل"" المحلية).",تعليم,السودان
جيبوتي تدشن المرحلة الثانية من مشروع عسال للطاقة الحرارية الجوفية لتحقيق الاكتفاء الذاتي,"أبراج حفر تعمل على التنقيب عن مصادر الطاقة الحرارية الجوفية في منطقة ""غوبيت"" قرب بحيرة عسال بجيبوتي، حيث تتصاعد أعمدة البخار من باطن الأرض. (وكالة الأنباء الجيبوتية)",طاقة,جيبوتي
مبادرة شبابية لبنانية تسعى لإنقاذ مباني طرابلس التاريخية من الاندثار,متطوعون شباب يعملون بحماس على ترميم واجهة أحد المنازل التراثية في حي القبة القديم بمدينة طرابلس اللبنانية، في إطار مشروع يهدف للحفاظ على الطابع المعماري الفريد للمدينة.,ثقافة,لبنان
كارثة طرق.. عشرات القتلى والجرحى في حادث تصادم مروع جنوب الخرطوم,فرق الدفاع المدني وجمع من الأهالي يتفقدون حطام حافلة ركاب متصادمة على طريق ترابي، تزامناً مع جهود إجلاء المصابين.,حوادث,السودان
التعليم في سوريا: جدران مهدمة وأحلام معلقة لآلاف الأطفال,طلاب سوريون يتلقون دروسهم داخل فصل دراسي متضرر جزئياً جراء النزاع، في إحدى المناطق الريفية بسوريا (منظمات إغاثية).,قضايا اجتماعية,سوريا
الصومال يشرق بالطاقة الشمسية: خطة وطنية لإنارة المدن وتخفيض تكاليف الكهرباء,أحد مشاريع الطاقة الشمسية قيد التنفيذ في العاصمة الصومالية مقديشو، يهدف لتوسيع شبكة الكهرباء (الصورة: وكالة الأنباء الصومالية),طاقة,الصومال
"""حكايات الشارع"" بتونس... مبادرة شبابية تنفض الغبار عن فن ""القوالة"" التراثي وتحمله للفضائات الرقمية","أحد رواة الحكايات التقليدية (القوالة) يشد انتباه جمهور من الشباب على إحدى الساحات العمومية بالمدينة العتيقة بتونس، خلال فعالية تنظمها مبادرة ""حكايات الشارع"". (صورة تعبيرية)",ثقافة,تونس
"شباب عمان يعيدون إحياء ""بيوت التبريد"" التقليدية: مبادرات مجتمعية للحفاظ على إرث الجبل الأخضر","مجموعة من الشبان العمانيين يعملون على ترميم جدران طينية لـ""بيت تبريد"" تقليدي في إحدى قرى الجبل الأخضر، وهم ينقلون الأحجار ومواد البناء المحلية. تظهر خلفهم التضاريس الجبلية الوعرة، مما يعكس جهودهم في الحفاظ على التقنيات المعمارية القديمة وتكييفها مع متطلبات الحاضر.",مجتمع,عُمان
جيبوتي تدشن منطقة تجارة حرة متخصصة لاستقطاب الصناعات اللوجستية الإقليمية,عرض تخطيطي لمركز توزيع بضائع حديث ضمن المنطقة التجارية الحرة الجديدة المزمع إنشاؤها قرب ميناء جيبوتي (رويترز),اقتصاد,جيبوتي
لجنة التنسيق السورية-اللبنانية تبحث آفاق التعاون الأمني على الحدود المشتركة,لقطة أرشيفية تظهر مسؤولين من الجانبين السوري واللبناني خلال جولة سابقة على منفذ حدودي مشترك بين البلدين (وكالة الأنباء السورية - سانا),سياسة,سوريا
صراع البراءة والرزق: أطفال ليبيا يواجهون تحديات التعليم ومخاطر سوق العمل,طفل ليبي يستريح لفترة وجيزة وهو يحمل كيساً ثقيلاً من البضائع في سوق شعبية مكتظة، في وقت كان يفترض أن يكون في المدرسة (رويترز).,قضايا اجتماعية,ليبيا
"""معاناة مضاعفة"".. قرى السودان النائية تواجه نقصاً حاداً في الدواء والكوادر الطبية",طبيب يفحص مريضاً في عيادة مؤقتة وسط قرية نائية بولاية النيل الأزرق السودانية (الجزيرة - أرشيف),قضايا اجتماعية,السودان
حملة وطنية جديدة في الكويت تسعى لكسر وصمة العار المرتبطة بالصحة النفسية,مشاركون في ورشة عمل توعوية حول الصحة النفسية ضمن حملة مجتمعية أُطلقت مؤخراً في العاصمة الكويتية.,قضايا اجتماعية,الكويت
وزارة التعليم القطرية تطلق استراتيجية وطنية شاملة لتطوير مهارات المستقبل في المناهج,طلاب قطريون يشاركون في مشروع جماعي لتنمية مهارات التفكير الابتكاري ضمن فعاليات إطلاق الاستراتيجية الجديدة. (قنا),تعليم,قطر
صيدليات تونس تواجه شبح نقص الأدوية المزمنة.. مناشدات شعبية للتدخل الحكومي,رفوف صيدلية شبه خاوية في العاصمة تونس تعكس أزمة نقص الأدوية المزمنة التي تؤرق المرضى وأسرهم (رويترز),صحة,تونس
"الجزائر تطلق ""مشروع الألف هكتار"" لتعزيز الاكتفاء الذاتي من الزيوت النباتية",مزارعون جزائريون يتفقدون حقول بذور اللفت في سهل متيجة، ضمن خطة حكومية لتوسيع زراعة المحاصيل الزيتية. (الأسوشيتد برس),اقتصاد,الجزائر
الكويت: مبادرة تشريعية جديدة لتعزيز الرقابة البرلمانية على المشاريع الحكومية الكبرى,رئيس لجنة الشؤون المالية والاقتصادية بمجلس الأمة الكويتي يترأس اجتماعاً لمناقشة مقترح قانون بشأن آليات الرقابة على تنفيذ المشاريع الإنمائية (الفرنسية),سياسة,الكويت
شباب بلوزداد يصنع التاريخ بتأهله الأول لنصف نهائي دوري أبطال أفريقيا,جماهير نادي شباب بلوزداد تلوح بالأعلام الجزائرية في مدرجات ملعب 5 جويلية الأولمبي بالجزائر العاصمة (رويترز),رياضة,الجزائر
"** الغابات السورية تستغيث: قطع جائر يهدد التنوع البيولوجي في جبال اللاذقية

**",** أشجار صنوبر وسنديان مقطوعة حديثاً ملقاة على منحدر جبلي، مع ظهور مساحات واسعة من الغابات المتضررة خلفها في ريف اللاذقية الشمالي.,بيئة,سوريا
