title,caption,topic,country
"مبادرة ""صحة نفسية مجتمعية"" تنطلق في عُمان لتعزيز الوعي وتوسيع نطاق الدعم",مجموعة من الشباب العُماني يشاركون في جلسة حوارية مفتوحة ضمن ورشة عمل حول الصحة النفسية بمسقط (الأناضول),قضايا اجتماعية,عُمان
سلطنة عُمان تستعد لإطلاق أول منطقة اقتصادية متكاملة لإنتاج الهيدروجين الأخضر,جانب من مزرعة ألواح شمسية ضخمة في ولاية الدقم العمانية، حيث تعمل فرق هندسية على تطوير البنية التحتية لمشاريع الهيدروجين الأخضر. (وكالة الأنباء العمانية),طاقة,عُمان
صحة الكويت تطلق برنامجاً وطنياً طموحاً للكشف المبكر عن أمراض القلب والشرايين,كادر طبي كويتي يجري فحوصات وقائية للمواطنين في مركز صحي، ضمن البرنامج الوطني للكشف المبكر عن أمراض القلب والشرايين.,صحة,الكويت
مبادرة شبابية في اليمن تطلق مشروعاً لتعزيز الاتصال الرقمي في مناطق ريفية نائية,متطوعون من المشروع يشرفون على تركيب هوائيات ومعدات الاتصال في إحدى القرى بمحافظة مأرب لربطها بالإنترنت (مصدر خاص),تقنية,اليمن
"الكويت: حملة ""سواحلنا تستغيث"" تجمع أطنان المخلفات البحرية بمشاركة مجتمعية ضخمة",مئات المتطوعين من مختلف الفئات العمرية يشاركون بحماس في تنظيف شاطئ الفنطاس بالكويت، مزيلين أطناناً من النفايات البلاستيكية ومخلفات الصيد ضمن حملة بيئية واسعة.,مجتمع,الكويت
العراق يطلق أول استراتيجية وطنية شاملة لمكافحة السرطان وتعزيز خدمات الكشف المبكر والعلاج,فني طبي عراقي يشغل جهازاً متطوراً لتصوير الأورام في أحد مختبرات المستشفيات الحكومية ببغداد، ضمن مبادرة التحديث الصحي.,صحة,العراق
جزر القمر تطلق مشروعاً وطنياً لتعزيز إنتاج الفانيليا العضوية وتحسين دخل المزارعين,مزارع من جزر القمر يقوم بفحص قرون الفانيليا النضرة في إحدى المزارع، في إطار مبادرة لدعم القطاع (وكالة الأنباء الفرنسية),اقتصاد,جزر القمر
"السعودية تدشن ""بوابة الشرق اللوجستية"" لتعزيز موقعها كمركز تجاري عالمي",منظر جوي واسع لميناء حاويات حديث ومجمع لوجستي متكامل يضم مستودعات ضخمة في المنطقة الشرقية بالمملكة، يعكس التوسع في البنية التحتية اللوجستية.,اقتصاد,السعودية
مصر تطلق مشروعاً ضخماً لتوسيع شبكة الألياف الضوئية بصعيد البلاد لتقليص الفجوة الرقمية,فنيون يمدون كابلات الألياف الضوئية في إحدى المدن بصعيد مصر، في إطار خطة وطنية لتعزيز الوصول للإنترنت فائق السرعة (الهيئة القومية للاتصالات).,تقنية,مصر
الجزائر تطلق مشروعاً وطنياً ضخماً لتطوير مراكز تكوين المواهب الرياضية في الولايات الداخلية,رياضيون شباب يتدربون في منشأة حديثة، ترمز لجهود الجزائر في تطوير المواهب بالمناطق الداخلية (وكالة الأنباء الجزائرية),رياضة,الجزائر
الجفاف يهدد محاصيل الزيتون في الضفة الغربية وتوقعات بتراجع حاد في الإنتاج الموسم القادم,مزارع فلسطيني يتفقد شجرة زيتون ذابلة في حقل بضواحي بلدة بيت فوريك شرق نابلس، وسط مخاوف من تداعيات شح الأمطار (وكالة الأنباء الفلسطينية - وفا).,بيئة,فلسطين
"""لؤلؤة خضراء"": شباب البحرين يحولون مخلفات الشاطئ إلى تحف فنية تزين الأحياء",مجموعة من الشباب البحريني يعرضون أعمالهم الفنية المبتكرة المصنوعة من المخلفات البلاستيكية والبحرية، ضمن معرض مؤقت لإحدى المبادرات البيئية بالمنامة (مصدر محلي).,مجتمع,البحرين
