title,caption,topic,country
مقديشو تطلق مهرجاناً شعرياً ضخماً لإحياء التراث الأدبي الشفوي الصومالي,حشد من الجمهور والشخصيات الثقافية في مقديشو يستمعون باهتمام لإحدى الشاعرات وهي تلقي قصيدة تقليدية خلال المهرجان الأول لإحياء الأدب الشفوي الصومالي. (وكالة الأنباء الصومالية),ثقافة,الصومال
"مبادرة سعودية لتأصيل فن ""القط العسيري"" في واجهات المدن الحديثة",واجهة مبنى حديث في المنطقة الجنوبية من المملكة يظهر تزييناً مستوحى من فن القط العسيري الأصيل.,ثقافة,السعودية
فاجعة الأطلس: انقلاب حافلة ركاب يودي بحياة 15 راكباً قرب ورزازات,فرق الإنقاذ والدفاع المدني تنتشر في موقع حادث انقلاب الحافلة بإحدى المناطق الجبلية الوعرة، بينما تظهر بقايا الحافلة المنكوبة وسيارات الإسعاف في المشهد (مصدر محلي).,حوادث,المغرب
"الإمارات تطلق مبادرة ""ميثاق الشراكة الإقليمية"" لترسيخ الاستقرار والتنمية بالشرق الأوسط","لقطة علوية لقاعة مؤتمرات تضم وفوداً عربية رفيعة المستوى خلال إطلاق مبادرة ""ميثاق الشراكة الإقليمية"" في أبوظبي.",سياسة,الإمارات
"أزمة مياه حادة تلوح بتشريد آلاف الأسر في ""لحج"" اليمنية وتثير مخاوف صحية",نساء يمنيات يحملن أوعية الماء في طريق وعرة بحثاً عن مصدر مياه صالح للشرب (رويترز),قضايا اجتماعية,اليمن
تونس: حادث سير مروع على الطريق الوطنية رقم 5 يتسبب في 7 وفيات وعشرات الإصابات,رجال الإنقاذ والوقاية المدنية ينتشلون ضحايا من حطام سيارات متصادمة على طريق وطنية وسط ضباب كثيف بتونس (الجزيرة),حوادث,تونس
نقوش صخرية فريدة في النفود تُعيد كتابة تاريخ شمال السعودية المجهول,صورة مقربة لنقوش صخرية عثر عليها فريق سعودي دولي في منطقة النفود، وتُظهر رموزاً وحيوانات من حقب تاريخية سحيقة.,ثقافة,السعودية
قطر تدشن المرحلة الثانية من توسعة ميناء حمد باستثمارات تفوق الـ 5 مليارات ريال لتعزيز مكانتها اللوجستية,رافعات عملاقة وسفن حاويات حديثة تعمل في أحد أرصفة ميناء حمد بالدوحة، خلال تدشين مرحلة التوسعة الجديدة.,اقتصاد,قطر
"الكويت تطلق ""تعافي"": مبادرة وطنية لدعم المتعافين من الإدمان وإعادة دمجهم مجتمعياً","مجموعة من المتعافين يشاركون في جلسة دعم نفسي جماعية ضمن فعاليات مبادرة ""تعافي"" في أحد المراكز المتخصصة بالكويت.",مجتمع,الكويت
عُمان تدشن استراتيجية تعليمية جديدة: المناهج تركز على المهارات المستقبلية ورؤية 2040,طلاب عُمانيون يشاركون في ورشة عمل تطبيقية ضمن حصة تفاعلية في إحدى المدارس الحكومية بمسقط (الوكالة العُمانية للأنباء),تعليم,عُمان
الإمارات تطلق أكبر مشروع توسعة لميناء جبل علي لتعزيز مكانتها كمركز لوجستي عالمي,لقطة جوية لميناء جبل علي تظهر حركة حاويات نشطة وأعمال توسعة بنية تحتية جارية ضمن المرحلة الأولى للمشروع. (رويترز),اقتصاد,الإمارات
الفيوم تطلق ورش عمل متخصصة لتمكين الشباب والنساء بسوق العمل المحلي,متدربات في ورشة لتصنيع المنتجات الجلدية يكتسبن مهارات جديدة بأحد المراكز المجتمعية في الفيوم، ضمن مبادرة لدعم المشاريع الصغيرة وتنمية المهارات.,قضايا اجتماعية,مصر
وسط أنقاض الحرب.. نساء السودان يُبدعن في حرف يدوية لمواجهة شبح الجوع,سيدات سودانيات يعملن على حياكة السلال التقليدية بمهارة داخل خيمة في أحد مخيمات النزوح بالولاية الشمالية (رويترز),قضايا اجتماعية,السودان
الريال اليمني في سباق مع الزمن: مخاوف من انهيار جديد يهدد الأسواق المحلية,متسوقون في أحد الأسواق بمدينة عدن يتفحصون أسعار السلع الأساسية، التي شهدت ارتفاعاً ملحوظاً على خلفية تذبذب سعر صرف الريال اليمني خلال الأسابيع الماضية (AFP).,اقتصاد,اليمن
"الإمارات تطلق مبادرة ""الحزام الأخضر الأزرق"" لتعزيز مرونة سواحلها وتنوعها البيولوجي",متطوعون إماراتيون يشاركون في زراعة شتلات القرم على طول أحد السواحل ضمن مبادرة بيئية كبرى.,بيئة,الإمارات
الجزائر تدشن مراكز تكوين مهني متخصصة لتعزيز التشغيل بالمناطق الحدودية,طلاب يتدربون على مهارات حرفية في ورشة للتكوين المهني بإحدى ولايات الجنوب الجزائري (وزارة التكوين والتعليم المهنيين),تعليم,الجزائر
قطر تدشن مشروعاً وطنياً ضخماً لإعادة تأهيل غابات القرم الساحلية,متطوعون وخبراء بيئة يشاركون في زراعة شتلات القرم ضمن مشروع الحفاظ على التنوع البيولوجي البحري في قطر (وكالة الأنباء القطرية),بيئة,قطر
واحة الأمل: جهود مجتمعية لمكافحة التصحر في المناطق الرعوية بموريتانيا,نساء ورجال من إحدى القرى الرعوية قرب مدينة تيشيت التاريخية، موريتانيا، يشاركون في بناء حواجز ترابية وزراعة شتلات مقاومة للجفاف ضمن مشروع لتثبيت الكثبان الرملية وحماية الأراضي.,بيئة,موريتانيا
مبادرات أهلية ببنغازي تحول القمامة إلى فرص ومساحات خضراء,شباب ليبيون يفرزون مواد قابلة للتدوير ضمن حملة بيئية محلية في أحد أحياء بنغازي (رويترز),مجتمع,ليبيا
سلطنة عُمان توقع اتفاقية استثمارية كبرى لتطوير مجمع صناعي لوجستي في ولاية صحار,لقطة جوية لميناء صحار الصناعي تُظهر أرصفة التحميل والتفريغ وبعض المنشآت الصناعية المحيطة، بينما تستعد رافعة عملاقة لتحميل حاويات شحن.,اقتصاد,عُمان
ليبيا تضاعف جهودها لجذب استثمارات الطاقة الشمسية في مسعى لتنويع الإيرادات,منظر جوي لمزرعة ألواح شمسية حديثة تمتد في منطقة صحراوية واسعة بالقرب من إحدى المدن الليبية، تعكس سعي البلاد نحو مصادر الطاقة المتجددة.,اقتصاد,ليبيا
حريق ضخم يلتهم سوقاً شعبياً ببغداد ويخلف إصابات بالاختناق,أعمدة الدخان تتصاعد من سوق شعبي في العاصمة العراقية بغداد (رويترز- أرشيف),حوادث,العراق
"عُمان تستعد لتدشين المرحلة التشغيلية الكبرى لمشروع ""صحار"" للهيدروجين الأخضر","صورة جوية تظهر مجمع ""صحار"" للهيدروجين الأخضر، معالم الإنشاءات النهائية للمرحلة التجريبية (وزارة الطاقة والمعادن العمانية)",طاقة,عُمان
"تونس تطلق برنامج ""مهارات الغد"" لمكافحة ""بطالة الشهادات"" في الأرياف","شباب تونسي يتدرب على مهارات حرفية متقدمة في ورشة حديثة ضمن برنامج ""مهارات الغد"" (تونس أفريقيا للأنباء)",تعليم,تونس
التحول الرقمي: جيبوتي تدشن أول مركز بيانات عملاق لتعزيز موقعها كمركز إقليمي للحوسبة السحابية,مركز البيانات العملاق الجديد في جيبوتي، الذي يمثل قفزة نوعية في البنية التحتية الرقمية للدولة، يسهم في جذب الاستثمارات وتوفير خدمات سحابية متقدمة للمنطقة (وزارة الاتصالات - أرشيف).,تقنية,جيبوتي
"الموصل تفتتح ""خان القوافل"" العباسي: أيقونة معمارية تتحول لمركز إبداعي","لقطة علوية تبرز الفناء الداخلي الواسع لـ""خان القوافل"" الأثري في الموصل بعد اكتمال أعمال الترميم، حيث تتداخل العمارة العباسية الأصيلة مع لمسات فنية حديثة استعداداً لافتتاحه كمركز ثقافي وفني متعدد الأغراض. (خاص لوكالات)",ثقافة,العراق
أزمة المخلفات البلاستيكية تهدد الثروة السمكية وسبل عيش الآلاف على سواحل اليمن الشرقية,أكوام هائلة من المخلفات البلاستيكية تغطي شاطئاً على السواحل الشرقية اليمنية، بينما يعاني صيادون محليون من تراجع صيد الأسماك (رويترز),بيئة,اليمن
الرياض تستضيف قمة أمنية طارئة لبحث تحديات الملاحة في البحر الأحمر,الأمير محمد بن سلمان خلال ترؤسه اجتماعاً رفيع المستوى مع مسؤولين إقليميين في الرياض (رويترز),سياسة,السعودية
الفقر يزج بأطفال اليمن في حلقة العمل القاسية: أيادٍ صغيرة تحمل أعباءً كبيرة,طفل يمني لا يتجاوز الحادية عشرة من عمره، يجر عربة محملة بالبضائع في أحد الأحياء الشعبية بصنعاء، بينما تحاول الشمس الحارقة اختراق قبعته البالية.,قضايا اجتماعية,اليمن
غرق سفينة صيد في عرض البحر قبالة سواحل الصومال.. مصير 30 صياداً مجهول,قارب تابع لخفر السواحل الصومالي يبحر قرب حطام خشبي يعتقد أنه من السفينة المنكوبة، خلال عمليات البحث والإنقاذ (رويترز),حوادث,الصومال
مساعٍ إقليمية جديدة لدفع المصالحة الفلسطينية قُدُماً في ظل تحديات غزة والضفة,لقاء سابق لعدد من قادة الفصائل الفلسطينية خلال جولات حوار المصالحة (رويترز),سياسة,فلسطين
موريتانيا تُعزز قدراتها الصحية: افتتاح مركز غسيل كلى متقدم بولاية الحوض الشرقي,مرضى يتلقون جلسات غسيل الكلى داخل المنشأة الطبية الحديثة، والتي تعد الأولى من نوعها في المنطقة الشرقية النائية بموريتانيا (الوكالة الموريتانية للأنباء).,صحة,موريتانيا
مبادرة أفريقية جديدة لإحياء المسار السياسي الليبي تثير الجدال بشأن التوقيت والآليات,وفود دبلوماسية ليبية ومسؤولون أفارقة خلال قمة أفريقية سابقة لمناقشة ملفات القارة (صورة أرشيفية، رويترز). يبرز الجدل حول المبادرة الجديدة الحاجة إلى توافق إقليمي ودولي.,سياسة,ليبيا
جيبوتي تدشن مشروعاً وطنياً لصون الحرف اليدوية وتعزيز التراث الثقافي,حرفيون جيبوتيون يعرضون نماذج من الأواني الفخارية والسلال التقليدية خلال حفل إطلاق المبادرة في العاصمة (وكالة الأنباء الجيبوتية),ثقافة,جيبوتي
"المغرب: الحكومة تدفع بقوانين جديدة لـ""عقد اجتماعي"" متجدد ومواجهة التحديات الاقتصادية",وفد حكومي مغربي يشارك في اجتماع تشاوري مع ممثلي النقابات العمالية والاتحادات المهنية بالرباط (المغربية الرسمية),سياسة,المغرب
بلدات الخليل تواجه أزمة بيئية خانقة: مكبات النفايات العشوائية تهدد صحة السكان,أكوام ضخمة من النفايات المتراكمة بشكل عشوائي على أطراف إحدى بلدات جنوب الخليل، مع ظهور مبان سكنية قريبة في الخلفية وأطفال يلعبون على مقربة، مما يعكس الأثر البيئي والصحي المقلق.,بيئة,فلسطين
البرلمان التونسي يصادق على تعديلات مثيرة للجدل في قانون الانتخابات المحلية,أعضاء مجلس نواب الشعب التونسي يرفعون الأيادي للتصويت خلال جلسة عامة لمناقشة التعديلات المقترحة على قانون الانتخابات (وكالة تونس أفريقيا للأنباء - أرشيف).,سياسة,تونس
المنتخب الكويتي لكرة اليد يعسكر في أوروبا استعداداً لبطولة آسيا,لاعبو المنتخب الكويتي لكرة اليد خلال حصة تدريبية مكثفة في أحد المراكز الرياضية الأوروبية (غيتي إيميجز),رياضة,الكويت
الإمارات تعلن عن برنامج وطني للكشف المبكر عن الجلوكوما لحماية البصر,طبيب عيون يجري فحصاً لضغط العين لمراجع في إحدى العيادات المشاركة في الحملة الوطنية للكشف المبكر عن الجلوكوما (وام).,صحة,الإمارات
خلافا للنسيان.. جهود فلسطينية حثيثة لرقمنة مئات المخطوطات النادرة في مكتبة الخالدي بالقدس,أحد الباحثين يوثّق مخطوطة قديمة نادرة ضمن مشروع رقمنة التراث المكتوب في مكتبة الخالدي بالقدس. (وفا),ثقافة,فلسطين
نزيف المواهب الشابة يهدد استقرار الدوري المصري الممتاز,لقطة مقربة للاعب شاب يرتدي زي أحد أندية الدوري المصري الممتاز، في إشارة للتحديات التي تواجه الأندية للحفاظ على مواهبها.,رياضة,مصر
قتلى وجرحى بانفجار أسطوانة غاز بحي سكني في حمص وانهيار جزئي لمبنى,فرق الدفاع المدني السوري تباشر عمليات إزالة الركام والبحث عن ناجين تحت أنقاض مبنى سكني تعرض لانهيار جزئي جراء انفجار أسطوانة غاز بحي باب السباع في حمص (مواقع التواصل).,حوادث,سوريا
شباب ليبيون يطلقون مبادرة مجتمعية لإعادة تأهيل مكتبة طرابلس الوطنية,مجموعة من المتطوعين الشباب يقومون بترميم أرفف الكتب وصيانة قاعة المطالعة داخل مبنى مكتبة طرابلس الوطنية التاريخية.,مجتمع,ليبيا
الأردن يطلق برنامجاً وطنياً لتعزيز المهارات الرقمية لدى الشباب الباحث عن عمل,مجموعة من الشبان والشابات الأردنيين يشاركون في ورشة تدريب متخصصة ضمن المبادرة الحكومية الجديدة لتأهيل الكوادر الشابة بما يتناسب مع متطلبات الاقتصاد الرقمي المتنامي.,قضايا اجتماعية,الأردن
النور يعود إلى أبعد القرى الموريتانية: حملة طبية واسعة لمكافحة العمى الوقائي,"طبيب عيون موريتاني يجري فحصاً لمريضة مسنة تحت خيمة طبية متنقلة، ضمن فعاليات حملة ""بصر وأمل"" في إحدى القرى التابعة لولاية الحوض الشرقي الموريتانية.",صحة,موريتانيا
إنجاز تاريخي يزلزل المربع الذهبي: فريق من الدرجة الأولى يقتحم نصف نهائي كأس الأردن,لاعبو أحد أندية الدرجة الأولى الأردنية يحتفلون بعد تحقيق الفوز بمباراة حاسمة ضمن منافسات كأس الأردن وتأهلهم للدور نصف النهائي. (الاتحاد الأردني لكرة القدم),رياضة,الأردن
فريق كرة القدم النسائي الفلسطيني يستعد لمواجهات حاسمة في تصفيات آسيا,لاعبات المنتخب الفلسطيني النسوي لكرة القدم خلال حصة تدريبية في ملعب بمدينة رام الله (غيتي),رياضة,فلسطين
"فسيفساء ""أفاميا"" التاريخية تستعيد بريقها: فريق سوري يكمل ترميم لوحة نادرة",خبراء سوريون يعملون بدقة على ترميم لوحة فسيفساء بيزنطية ضخمة ضمن أعمال الصيانة في الموقع الأثري بأفاميا. (المديرية العامة للآثار والمتاحف بسوريا),ثقافة,سوريا
"إعادة الروح لـ""السينما الكبرى"" في طرابلس: أيقونة معمارية تعود لتحتضن المشهد الثقافي اللبناني","جمهور غفير يتوافد إلى الواجهة التاريخية لـ""السينما الكبرى"" في طرابلس، تتلألأ أضواؤها الجديدة بعد عقود من الإغلاق، إيذاناً بافتتاحها كمركز ثقافي وفني (تصوير: لوريان لوجور)",ثقافة,لبنان
"""جيل ضائع بانتظار الفرصة"".. إغلاق مدارس رسمية يفاقم أزمة التعليم في عكار",طفل يحمل كتبه المدرسية يجلس أمام مدخل مدرسة حكومية خاوية في بلدة حكر الضاحية بمدينة عكار الشمالية، لبنان (وكالة رويترز),قضايا اجتماعية,لبنان
